,word,frequency,length
أغسطس,أغسطس,2,5
أشياء,أشياء,2,5
الغاية,الغاية,2,6
يوماً,يوماً,2,5
حية,حية,2,3
الأرضية,الأرضية,2,7
مكاتب,مكاتب,2,5
أنواعٍ,أنواعٍ,2,6
الأمن,الأمن,2,5
فني,فني,2,3
المهم,المهم,2,5
التلفزيون,التلفزيون,2,9
خطة,خطة,2,3
الإذاعة,الإذاعة,2,7
جدت,جدت,2,3
زرعت,زرعت,2,4
ذو,ذو,2,2
مقر,مقر,2,3
كندا,كندا,2,4
رأى,رأى,2,3
فاز,فاز,2,3
تسليم,تسليم,2,5
المستقل,المستقل,2,7
مدير,مدير,2,4
يباع,يباع,2,4
الوكالة,الوكالة,2,7
القطاع,القطاع,2,6
أسابيع,أسابيع,2,6
المبنى,المبنى,2,6
نتيجةً,نتيجةً,2,6
عهد,عهد,2,3
الأغاني,الأغاني,2,7
التوقعات,التوقعات,2,8
تدخل,تدخل,2,4
موريكوني,موريكوني,2,8
زار,زار,2,3
اللاتينيين,اللاتينيين,2,10
المرأة,المرأة,2,6
صرحت,صرحت,2,4
عقود,عقود,2,4
تتبع,تتبع,2,4
الرعاية,الرعاية,2,7
الإعلانات,الإعلانات,2,9
محاولة,محاولة,2,6
يزعم,يزعم,2,4
الفيديو,الفيديو,2,7
الفضائية,الفضائية,2,8
الاستعمارية,الاستعمارية,2,11
تأسيس,تأسيس,2,5
يؤكد,يؤكد,2,4
أتباع,أتباع,2,5
غنية,غنية,2,4
قضيت,قضيت,2,4
التخفيف,التخفيف,2,7
النيل,النيل,2,5
العملات,العملات,2,7
دار,دار,2,3
الظهور,الظهور,2,6
طموحات,طموحات,2,6
هن,هن,2,2
الصحيحة,الصحيحة,2,7
الحمل,الحمل,2,5
ضربت,ضربت,2,4
الهيئة,الهيئة,2,6
دينية,دينية,2,5
الأبجدية,الأبجدية,2,8
المسافرين,المسافرين,2,9
المنتج,المنتج,2,6
المرور,المرور,2,6
النقل,النقل,2,5
أمثال,أمثال,2,5
رواية,رواية,2,5
نرى,نرى,2,3
الحمض,الحمض,2,5
تشريعي,تشريعي,2,6
المعرض,المعرض,2,6
يملك,يملك,2,4
الأشهر,الأشهر,2,6
إسبانية,إسبانية,2,7
طائرات,طائرات,2,6
الطبية,الطبية,2,6
وصل,وصل,2,3
الحشيش,الحشيش,2,6
أنفس,أنفس,2,4
السلطات,السلطات,2,7
مائية,مائية,2,5
إجمالي,إجمالي,2,6
الباحثون,الباحثون,2,8
إمكانية,إمكانية,2,7
المئة,المئة,2,5
يرفض,يرفض,2,4
موانع,موانع,2,5
السنين,السنين,2,6
حمل,حمل,2,3
أثر,أثر,2,3
لينكولن,لينكولن,2,7
ينقل,ينقل,2,4
تساعد,تساعد,2,5
واحدة,واحدة,2,5
يزيد,يزيد,2,4
بونتا,بونتا,2,5
مضمار,مضمار,2,5
تطوير,تطوير,2,5
اسماً,اسماً,2,5
تندرج,تندرج,2,5
الأفكار,الأفكار,2,7
الانتقادات,الانتقادات,2,10
هدفاً,هدفاً,2,5
الخطوط,الخطوط,2,6
عاتق,عاتق,2,4
اللوم,اللوم,2,5
الأنديز,الأنديز,2,7
عقوبات,عقوبات,2,6
قوي,قوي,2,3
آي,آي,2,2
أشبه,أشبه,2,4
كاريل,كاريل,2,5
الاسم,الاسم,2,5
شرح,شرح,2,3
رواج,رواج,2,4
الانطلاق,الانطلاق,2,8
يمثل,يمثل,2,4
ينتظر,ينتظر,2,5
شخصية,شخصية,2,5
مجلة,مجلة,2,4
ربيع,ربيع,2,4
دليل,دليل,2,4
بطاريات,بطاريات,2,7
أسف,أسف,2,3
عملٍ,عملٍ,2,4
الفالق,الفالق,2,6
الحمر,الحمر,2,5
الهنود,الهنود,2,6
تأثيراتٌ,تأثيراتٌ,2,8
شراء,شراء,2,4
دافي,دافي,2,4
تشرح,تشرح,2,4
تارلو,تارلو,2,5
التعاون,التعاون,2,7
الإجمالي,الإجمالي,2,8
يمنع,يمنع,2,4
تفتقد,تفتقد,2,5
الأحزاب,الأحزاب,2,7
أخذ,أخذ,2,3
الجمهوريين,الجمهوريين,2,10
الاثنين,الاثنين,2,7
كذلك,كذلك,2,4
لحكومة,لحكومة,2,6
سياسياً,سياسياً,2,7
قوانين,قوانين,2,6
معاملة,معاملة,2,6
الشخص,الشخص,2,5
الأبيض,الأبيض,2,6
ألعب,ألعب,2,4
السياسيين,السياسيين,2,9
أمريكية,أمريكية,2,7
ظلت,ظلت,2,3
قلق,قلق,2,3
عقداً,عقداً,2,5
السنوية,السنوية,2,7
صديقات,صديقات,2,6
ضمت,ضمت,2,3
نيكولاي,نيكولاي,2,7
القدرة,القدرة,2,6
الخارجي,الخارجي,2,7
عازف,عازف,2,4
الأساسي,الأساسي,2,7
يستحق,يستحق,2,5
خط,خط,2,2
الرسائل,الرسائل,2,7
الإلكترونية,الإلكترونية,2,11
إف,إف,2,2
أدخل,أدخل,2,4
إدارت,إدارت,2,5
جهاز,جهاز,2,4
تحاول,تحاول,2,5
مايكل,مايكل,2,5
هروب,هروب,2,4
الكنائس,الكنائس,2,7
مستويات,مستويات,2,7
المسؤولية,المسؤولية,2,9
الاتحادية,الاتحادية,2,9
فضيحة,فضيحة,2,5
لجنة,لجنة,2,4
استفتاء,استفتاء,2,7
عينا,عينا,2,4
لتصويت,لتصويت,2,6
جمعت,جمعت,2,4
قاد,قاد,2,3
الخط,الخط,2,4
تأثيرات,تأثيرات,2,7
حرية,حرية,2,4
بلغ,بلغ,2,3
بال,بال,2,3
حسن,حسن,2,3
العملاء,العملاء,2,7
ستة,ستة,2,3
يسلم,يسلم,2,4
حفظ,حفظ,2,3
تصدر,تصدر,2,4
المكافآت,المكافآت,2,8
تبني,تبني,2,4
فكرة,فكرة,2,4
مؤتمر,مؤتمر,2,5
طلاب,طلاب,2,4
تقرير,تقرير,2,5
نابليون,نابليون,2,7
رئة,رئة,2,3
الضباب,الضباب,2,6
الحالي,الحالي,2,6
لحد,لحد,2,3
دمر,دمر,2,3
إم,إم,2,2
بنك,بنك,2,3
القطبية,القطبية,2,7
المستوى,المستوى,2,7
المقعد,المقعد,2,6
الولادة,الولادة,2,7
سارة,سارة,2,4
الأقصى,الأقصى,2,6
أمرٌ,أمرٌ,2,4
العملة,العملة,2,6
تفعل,تفعل,2,4
مسؤولٍ,مسؤولٍ,2,6
ضمان,ضمان,2,4
المطلوب,المطلوب,2,7
إنديورنس,إنديورنس,2,8
المكان,المكان,2,6
لقاء,لقاء,2,4
تلقت,تلقت,2,4
تقليل,تقليل,2,5
يقام,يقام,2,4
الحربية,الحربية,2,7
أدوارٍ,أدوارٍ,2,6
الأصل,الأصل,2,5
حيرة,حيرة,2,4
المقترعين,المقترعين,2,9
البرازيل,البرازيل,2,8
أمر,أمر,2,3
جمعية,جمعية,2,5
الديمقراطيين,الديمقراطيين,2,12
الضرائب,الضرائب,2,7
يحتاج,يحتاج,2,5
بيو,بيو,2,3
تاريخية,تاريخية,2,7
الجسم,الجسم,2,5
خضاب,خضاب,2,4
الحديدية,الحديدية,2,8
بومبي,بومبي,2,5
جماعات,جماعات,2,6
ينشأ,ينشأ,2,4
البلدية,البلدية,2,7
الصوت,الصوت,2,5
تاريخاً,تاريخاً,2,7
بعيداً,بعيداً,2,6
مختلفاً,مختلفاً,2,7
هيل,هيل,2,3
التواصل,التواصل,2,7
آبوستفورد,آبوستفورد,2,9
الصحيح,الصحيح,2,6
الدير,الدير,2,5
كلاين,كلاين,2,5
قضى,قضى,2,3
الجو,الجو,2,4
الكهرباء,الكهرباء,2,8
الأم,الأم,2,4
الفترة,الفترة,2,6
الصداقة,الصداقة,2,7
الرقمي,الرقمي,2,6
عمليات,عمليات,2,6
يخرج,يخرج,2,4
أوباما,أوباما,2,6
المواصلة,المواصلة,2,8
منشورات,منشورات,2,7
يرغب,يرغب,2,4
نيل,نيل,2,3
النفقات,النفقات,2,7
نادرة,نادرة,2,5
سوف,سوف,2,3
التاسع,التاسع,2,6
أنطونيو,أنطونيو,2,7
ليتر,ليتر,2,4
تجمع,تجمع,2,4
منظمة,منظمة,2,5
يتجاوز,يتجاوز,2,6
خدمات,خدمات,2,5
صورة,صورة,2,4
بريتيش,بريتيش,2,6
تعديل,تعديل,2,5
كولومبيا,كولومبيا,2,8
مركز,مركز,2,4
السفينة,السفينة,2,7
أساس,أساس,2,4
مذكرة,مذكرة,2,5
ريكو,ريكو,2,4
هائلة,هائلة,2,5
فتاة,فتاة,2,4
ضرورة,ضرورة,2,5
دخل,دخل,2,3
تترك,تترك,2,4
تصرفات,تصرفات,2,6
قصص,قصص,2,3
البابا,البابا,2,6
المحتوى,المحتوى,2,7
الأدب,الأدب,2,5
الفكرة,الفكرة,2,6
الثالثة,الثالثة,2,7
عرضت,عرضت,2,4
مؤهل,مؤهل,2,4
أمريكي,أمريكي,2,6
ليف,ليف,2,3
بناء,بناء,2,4
سبيل,سبيل,2,4
الأضواء,الأضواء,2,7
الموكيانية,الموكيانية,2,10
غزو,غزو,2,3
تروي,تروي,2,4
القديسة,القديسة,2,7
محادثة,محادثة,2,6
مترو,مترو,2,4
لأسف,لأسف,2,4
أجبر,أجبر,2,4
يتمتعون,يتمتعون,2,7
تتجاوز,تتجاوز,2,6
صحت,صحت,2,3
وراء,وراء,2,4
مباشرة,مباشرة,2,6
سبوتيفاي,سبوتيفاي,2,8
حصلوا,حصلوا,2,5
البريد,البريد,2,6
الريبي,الريبي,2,6
الصف,الصف,2,4
النووي,النووي,2,6
كنيسة,كنيسة,2,5
معركة,معركة,2,5
الكامنة,الكامنة,2,7
منقوص,منقوص,2,5
يبعد,يبعد,2,4
الانتظار,الانتظار,2,8
أنسجة,أنسجة,2,5
رائجة,رائجة,2,5
نحتاج,نحتاج,2,5
تركت,تركت,2,4
العثور,العثور,2,6
قبالة,قبالة,2,5
تبريد,تبريد,1,5
قطيع,قطيع,1,4
بازيليكاتا,بازيليكاتا,1,10
المتدهورة,المتدهورة,1,9
مرض,مرض,1,3
الهيروين,الهيروين,1,8
تضمنت,تضمنت,1,5
سستو,سستو,1,4
اجتماعات,اجتماعات,1,8
متمردو,متمردو,1,6
يجتمع,يجتمع,1,5
بيلوكا,بيلوكا,1,6
اختراعات,اختراعات,1,8
الخيول,الخيول,1,6
يساهم,يساهم,1,5
لوبومباشي,لوبومباشي,1,9
تحالف,تحالف,1,5
الإيدز,الإيدز,1,6
عقدين,عقدين,1,5
فيلا,فيلا,1,4
المنخرطين,المنخرطين,1,9
الكونغو,الكونغو,1,7
القطب,القطب,1,5
ماندل,ماندل,1,5
بيع,بيع,1,3
بيل,بيل,1,3
غولد,غولد,1,4
هواة,هواة,1,4
سول,سول,1,3
يعدون,يعدون,1,5
ملصقاتٍ,ملصقاتٍ,1,7
بنية,بنية,1,4
لأجانب,لأجانب,1,6
المؤرج,المؤرج,1,6
بوليا,بوليا,1,5
نشأ,نشأ,1,3
لتجارة,لتجارة,1,6
تعكس,تعكس,1,4
كراوتش,كراوتش,1,6
صراعٌ,صراعٌ,1,5
عقلي,عقلي,1,4
المواجهة,المواجهة,1,8
يروي,يروي,1,4
لحق,لحق,1,3
يشير,يشير,1,4
السفر,السفر,1,5
الإعلانية,الإعلانية,1,9
لدلالة,لدلالة,1,6
إدمان,إدمان,1,5
المسبقة,المسبقة,1,7
الإيطالية,الإيطالية,1,9
رافقت,رافقت,1,5
موليزي,موليزي,1,6
الداخل,الداخل,1,6
الداخلي,الداخلي,1,7
كارانغي,كارانغي,1,7
الغالب,الغالب,1,6
الهندية,الهندية,1,7
حياة,حياة,1,4
أماهت,أماهت,1,5
يفضل,يفضل,1,4
اصطدام,اصطدام,1,6
أكفأ,أكفأ,1,4
مصممي,مصممي,1,5
شخصياتٍ,شخصياتٍ,1,7
الكلابرية,الكلابرية,1,9
إنجاز,إنجاز,1,5
موافقت,موافقت,1,6
هدمت,هدمت,1,4
يشتهر,يشتهر,1,5
المدرجات,المدرجات,1,8
لاحاقاً,لاحاقاً,1,7
حريقٌ,حريقٌ,1,5
المقاومة,المقاومة,1,8
أعدم,أعدم,1,4
مليء,مليء,1,4
طائرةً,طائرةً,1,6
الإسطبلات,الإسطبلات,1,9
أوعز,أوعز,1,4
فارقاً,فارقاً,1,6
مناطير,مناطير,1,6
جوار,جوار,1,4
حذف,حذف,1,3
هبوط,هبوط,1,4
عقوبة,عقوبة,1,5
ألفاريز,ألفاريز,1,7
المسرحية,المسرحية,1,8
يثر,يثر,1,3
الخشبية,الخشبية,1,7
ثنائي,ثنائي,1,5
زاوية,زاوية,1,5
مشغلي,مشغلي,1,5
أرضي,أرضي,1,4
تحكمٍ,تحكمٍ,1,5
ضابطاً,ضابطاً,1,6
يراقبون,يراقبون,1,7
التلال,التلال,1,6
شواهد,شواهد,1,5
تطارد,تطارد,1,5
عناصر,عناصر,1,5
شاشاتٍ,شاشاتٍ,1,6
أيٌ,أيٌ,1,3
برلين,برلين,1,5
الآثار,الآثار,1,6
يوجهوا,يوجهوا,1,6
ديغول,ديغول,1,5
مسطح,مسطح,1,4
التلفزيونية,التلفزيونية,1,11
دارناند,دارناند,1,7
المدربين,المدربين,1,8
غازية,غازية,1,5
مشروبات,مشروبات,1,7
مسابقاً,مسابقاً,1,7
لقي,لقي,1,3
عديدة,عديدة,1,5
يذوب,يذوب,1,4
جوفاني,جوفاني,1,6
ملعب,ملعب,1,4
سامنيوم,سامنيوم,1,7
أجزاء,أجزاء,1,5
ألغا,ألغا,1,4
الجرائم,الجرائم,1,7
أحياءٌ,أحياءٌ,1,6
سكنية,سكنية,1,5
استولى,استولى,1,6
رسمية,رسمية,1,5
هكتاراً,هكتاراً,1,7
احتفاءٌ,احتفاءٌ,1,7
بث,بث,1,2
شعبيٌ,شعبيٌ,1,5
المدرج,المدرج,1,6
البولية,البولية,1,7
إيغل,إيغل,1,4
مجهزة,مجهزة,1,5
زائدٌ,زائدٌ,1,5
تشرشل,تشرشل,1,5
يمنح,يمنح,1,4
الإعدام,الإعدام,1,7
السيناريوهات,السيناريوهات,1,12
شفهية,شفهية,1,5
الطيار,الطيار,1,6
الحديقة,الحديقة,1,7
بسيطاً,بسيطاً,1,6
كفاءة,كفاءة,1,5
الشرقي,الشرقي,1,6
الفاتيكان,الفاتيكان,1,9
نستطيع,نستطيع,1,6
التوق,التوق,1,5
التعلم,التعلم,1,6
القراءة,القراءة,1,7
دوغلاس,دوغلاس,1,6
كونتيسة,كونتيسة,1,7
لينوكس,لينوكس,1,6
سهلاً,سهلاً,1,5
موضحةً,موضحةً,1,6
كتابٍ,كتابٍ,1,5
منحنى,منحنى,1,5
لتعلم,لتعلم,1,5
منفتح,منفتح,1,5
ضاعت,ضاعت,1,4
العقل,العقل,1,5
المظلمة,المظلمة,1,7
بيروس,بيروس,1,5
مأزقٍ,مأزقٍ,1,5
مشابه,مشابه,1,5
مايوروم,مايوروم,1,7
الموس,الموس,1,5
مؤسسات,مؤسسات,1,6
صناع,صناع,1,4
ترسم,ترسم,1,4
المخطوط,المخطوط,1,7
الأميرة,الأميرة,1,7
رجلاً,رجلاً,1,5
أميرة,أميرة,1,5
بشرة,بشرة,1,4
عشرون,عشرون,1,5
ملونة,ملونة,1,5
أصولٍ,أصولٍ,1,5
طي,طي,1,2
صعوباتٍ,صعوباتٍ,1,7
تخرج,تخرج,1,4
تدير,تدير,1,4
وادٍ,وادٍ,1,4
إعلانٍ,إعلانٍ,1,6
وظيفة,وظيفة,1,5
شقيقت,شقيقت,1,5
سكوتسمان,سكوتسمان,1,8
جغرافيا,جغرافيا,1,7
أملت,أملت,1,4
محرر,محرر,1,4
صحفي,صحفي,1,4
نوتينغهام,نوتينغهام,1,9
نمطٌ,نمطٌ,1,4
مجتمعات,مجتمعات,1,7
جورنال,جورنال,1,6
كيريموير,كيريموير,1,8
مقسمة,مقسمة,1,5
الطبعة,الطبعة,1,6
مبيعات,مبيعات,1,6
النصوص,النصوص,1,6
اليونانية,اليونانية,1,9
عدلو,عدلو,1,4
كتابي,كتابي,1,5
ينتقد,ينتقد,1,5
اعتمدوا,اعتمدوا,1,7
علماء,علماء,1,5
الإغريق,الإغريق,1,7
النسيان,النسيان,1,7
تول,تول,1,3
يثني,يثني,1,4
الآخر,الآخر,1,5
مثلت,مثلت,1,4
شاكلتون,شاكلتون,1,7
التسامح,التسامح,1,7
العرقي,العرقي,1,6
أطباء,أطباء,1,5
يحل,يحل,1,3
الألفية,الألفية,1,7
حصينة,حصينة,1,5
البيلبورد,البيلبورد,1,9
قرقشونة,قرقشونة,1,7
يرتبط,يرتبط,1,5
أبناء,أبناء,1,5
صعد,صعد,1,3
يتشكل,يتشكل,1,5
المساكن,المساكن,1,7
ظننت,ظننت,1,4
فيغييه,فيغييه,1,6
الألبوم,الألبوم,1,7
يبق,يبق,1,3
حظيت,حظيت,1,4
بينيستون,بينيستون,1,8
الساحرة,الساحرة,1,7
الطيبة,الطيبة,1,6
الإنتاج,الإنتاج,1,7
لمسرحية,لمسرحية,1,7
منطقتا,منطقتا,1,6
صحافت,صحافت,1,5
الودي,الودي,1,5
وسام,وسام,1,4
الساحر,الساحر,1,6
نال,نال,1,3
انتخاب,انتخاب,1,6
الشاليه,الشاليه,1,7
المشهد,المشهد,1,6
تستشهد,تستشهد,1,6
العفو,العفو,1,5
ليابسة,ليابسة,1,6
إرنست,إرنست,1,5
التراتبية,التراتبية,1,9
السعي,السعي,1,5
السعادة,السعادة,1,7
السير,السير,1,5
العلني,العلني,1,6
مقاومت,مقاومت,1,6
انتهاء,انتهاء,1,6
القبطان,القبطان,1,7
الشيوعي,الشيوعي,1,7
أبحرت,أبحرت,1,5
بعثة,بعثة,1,4
بالمر,بالمر,1,5
برانسفيلد,برانسفيلد,1,9
مقالات,مقالات,1,6
مصاف,مصاف,1,4
بيلينغزهاوزن,بيلينغزهاوزن,1,12
ممارسة,ممارسة,1,6
اتهموا,اتهموا,1,6
المنفردة,المنفردة,1,8
خمسين,خمسين,1,5
مهتزة,مهتزة,1,5
تصف,تصف,1,3
ذروة,ذروة,1,4
لوس,لوس,1,3
آنجلوس,آنجلوس,1,6
صحفية,صحفية,1,5
اقتحام,اقتحام,1,6
الماجستير,الماجستير,1,9
كورانت,كورانت,1,6
الأدبي,الأدبي,1,6
كورونا,كورونا,1,6
لمسرح,لمسرح,1,5
جدوى,جدوى,1,4
هامرسميث,هامرسميث,1,8
إيلين,إيلين,1,5
طالباً,طالباً,1,6
والت,والت,1,4
رسالةً,رسالةً,1,6
البلجيكي,البلجيكي,1,8
اكتشف,اكتشف,1,5
تانتان,تانتان,1,6
أملاً,أملاً,1,5
بلجيكا,بلجيكا,1,6
يونيفرسال,يونيفرسال,1,9
المشاكل,المشاكل,1,7
الفكرية,الفكرية,1,7
أوزوالد,أوزوالد,1,7
العيش,العيش,1,5
فخرية,فخرية,1,5
تتكون,تتكون,1,5
تمثال,تمثال,1,5
طابت,طابت,1,4
تماثيل,تماثيل,1,6
عودت,عودت,1,4
ريمي,ريمي,1,4
مصغرة,مصغرة,1,5
البطاقة,البطاقة,1,7
إعانةً,إعانةً,1,6
أقام,أقام,1,4
لابتعاد,لابتعاد,1,7
روزان,روزان,1,5
الثامنة,الثامنة,1,7
سهل,سهل,1,3
ابنة,ابنة,1,4
زيارة,زيارة,1,5
القس,القس,1,4
محتملٌ,محتملٌ,1,6
أعاصير,أعاصير,1,6
ويليام,ويليام,1,6
هيشلر,هيشلر,1,5
الأنغليكاني,الأنغليكاني,1,11
المحبة,المحبة,1,6
السفارة,السفارة,1,7
تطل,تطل,1,3
نخيل,نخيل,1,4
غيتارٍ,غيتارٍ,1,6
أشجار,أشجار,1,5
بارع,بارع,1,4
ليني,ليني,1,4
اعترف,اعترف,1,5
الشابة,الشابة,1,6
أعزبٌ,أعزبٌ,1,5
الفتاة,الفتاة,1,6
دائم,دائم,1,4
قليلٍ,قليلٍ,1,5
المناسبات,المناسبات,1,9
التلميح,التلميح,1,7
عميلٌ,عميلٌ,1,5
سري,سري,1,3
يستهدف,يستهدف,1,6
هومر,هومر,1,4
جيرمين,جيرمين,1,6
يتابع,يتابع,1,5
أجهزة,أجهزة,1,5
يركز,يركز,1,4
الآلي,الآلي,1,5
ورطة,ورطة,1,4
كيم,كيم,1,3
القضية,القضية,1,6
أوبرات,أوبرات,1,6
يستمتع,يستمتع,1,6
متبعة,متبعة,1,5
المسرحيات,المسرحيات,1,9
طورت,طورت,1,4
يكفي,يكفي,1,4
سفنٌ,سفنٌ,1,4
صنعت,صنعت,1,4
يتوسعوا,يتوسعوا,1,7
نصيحةٍ,نصيحةٍ,1,6
لغت,لغت,1,3
الإنجيل,الإنجيل,1,7
المسيحيين,المسيحيين,1,9
نظم,نظم,1,3
أقاليم,أقاليم,1,6
إيجاد,إيجاد,1,5
حلٍ,حلٍ,1,3
وسط,وسط,1,3
يلتحق,يلتحق,1,5
الجبلية,الجبلية,1,7
السلاسل,السلاسل,1,7
باري,باري,1,4
محيط,محيط,1,4
يكتب,يكتب,1,4
نقد,نقد,1,3
معزولٌ,معزولٌ,1,6
إيفنينغ,إيفنينغ,1,7
ثوري,ثوري,1,4
سيرت,سيرت,1,4
تزعم,تزعم,1,4
المواطنين,المواطنين,1,9
احتياجات,احتياجات,1,8
المنسوجات,المنسوجات,1,9
لمعدات,لمعدات,1,6
الموزع,الموزع,1,6
الأزياء,الأزياء,1,7
المدرسية,المدرسية,1,8
جدد,جدد,1,3
المدارس,المدارس,1,7
أغلقت,أغلقت,1,5
فرابوو,فرابوو,1,6
سوبيانتو,سوبيانتو,1,8
تابي,تابي,1,4
انتصار,انتصار,1,6
الإندونيسيين,الإندونيسيين,1,12
المتزايد,المتزايد,1,8
برنار,برنار,1,5
جوكوي,جوكوي,1,5
ممولة,ممولة,1,5
تحميل,تحميل,1,5
المنتهية,المنتهية,1,8
وطأة,وطأة,1,4
يودهويونو,يودهويونو,1,9
خفف,خفف,1,3
شباط,شباط,1,4
بلوفيوس,بلوفيوس,1,7
الوقود,الوقود,1,6
الدعم,الدعم,1,5
راديكالي,راديكالي,1,8
مرافئاً,مرافئاً,1,7
أوسترليتز,أوسترليتز,1,9
تيانسين,تيانسين,1,7
العربية,العربية,1,7
يناقش,يناقش,1,5
اعتراض,اعتراض,1,6
الأوسط,الأوسط,1,6
جبهة,جبهة,1,4
الطاولة,الطاولة,1,7
انطلقت,انطلقت,1,6
قلبت,قلبت,1,4
إهدار,إهدار,1,5
انسجاماً,انسجاماً,1,8
فريمان,فريمان,1,6
هدسون,هدسون,1,5
الطوائف,الطوائف,1,7
التوترات,التوترات,1,8
إنهاء,إنهاء,1,5
الفقرات,الفقرات,1,7
التأثيرات,التأثيرات,1,9
الثقافية,الثقافية,1,8
ألباني,ألباني,1,6
بيريغوين,بيريغوين,1,8
السلبية,السلبية,1,7
لحرب,لحرب,1,4
يصادرون,يصادرون,1,7
المستعمرين,المستعمرين,1,10
الدومينيكاني,الدومينيكاني,1,12
هينريش,هينريش,1,6
كريمر,كريمر,1,5
مساعداً,مساعداً,1,7
أساقفة,أساقفة,1,6
سالزبورغ,سالزبورغ,1,8
حذرت,حذرت,1,4
محاكم,محاكم,1,5
الذهبي,الذهبي,1,6
بشر,بشر,1,3
المبكرة,المبكرة,1,7
لانضمام,لانضمام,1,7
تشجع,تشجع,1,4
المكاسب,المكاسب,1,7
المطالبة,المطالبة,1,8
المهدرة,المهدرة,1,7
التمرد,التمرد,1,6
حقٌ,حقٌ,1,3
عبارةٍ,عبارةٍ,1,6
الشباب,الشباب,1,6
يشكلون,يشكلون,1,6
المقاتلين,المقاتلين,1,9
الأهلية,الأهلية,1,7
بنات,بنات,1,4
عرضةً,عرضةً,1,5
الإنجليزي,الإنجليزي,1,9
تقلبات,تقلبات,1,6
بديلٌ,بديلٌ,1,5
يحصلون,يحصلون,1,6
تعليماً,تعليماً,1,7
متحدثي,متحدثي,1,6
ينالون,ينالون,1,6
دخلاً,دخلاً,1,5
مريحاً,مريحاً,1,6
الافتراض,الافتراض,1,8
ينجحون,ينجحون,1,6
إشاراتٍ,إشاراتٍ,1,7
سببٍ,سببٍ,1,4
لشكوى,لشكوى,1,5
عصيانٍ,عصيانٍ,1,6
جهةٍ,جهةٍ,1,4
مسلح,مسلح,1,4
التفتيش,التفتيش,1,7
البريطانيين,البريطانيين,1,11
ألا,ألا,1,3
الوهمي,الوهمي,1,6
مالمنارة,مالمنارة,1,8
إستي,إستي,1,4
الجنوبيين,الجنوبيين,1,9
ديل,ديل,1,3
أعداء,أعداء,1,5
ثيساليا,ثيساليا,1,7
ممر,ممر,1,3
المنارة,المنارة,1,7
ثيرموبيلاي,ثيرموبيلاي,1,10
يقسم,يقسم,1,4
يحاول,يحاول,1,5
الاستيلاء,الاستيلاء,1,9
محمياً,محمياً,1,6
يربط,يربط,1,4
مشتركة,مشتركة,1,6
الأمور,الأمور,1,6
الأثينيين,الأثينيين,1,9
الإسبارطيين,الإسبارطيين,1,11
الأخائيين,الأخائيين,1,9
رؤوس,رؤوس,1,4
التدخلات,التدخلات,1,8
المصارف,المصارف,1,7
انهيار,انهيار,1,6
المعتقلين,المعتقلين,1,9
جيشاً,جيشاً,1,5
المنفيين,المنفيين,1,8
تقنين,تقنين,1,5
الموافقة,الموافقة,1,8
مقدونياً,مقدونياً,1,8
التراقية,التراقية,1,8
راسا,راسا,1,4
ضرب,ضرب,1,3
يصدقوا,يصدقوا,1,6
قسراً,قسراً,1,5
دعموا,دعموا,1,5
برانت,برانت,1,5
كتاب,كتاب,1,4
وصلوا,وصلوا,1,5
الساحرات,الساحرات,1,8
المستوطنون,المستوطنون,1,10
التعميد,التعميد,1,7
القسري,القسري,1,6
يتعارض,يتعارض,1,6
احتاج,احتاج,1,5
تعاليم,تعاليم,1,6
القاضية,القاضية,1,7
الكاثوليكية,الكاثوليكية,1,11
عمد,عمد,1,3
قانونياً,قانونياً,1,8
تغييراً,تغييراً,1,7
اليهودية,اليهودية,1,8
الضربة,الضربة,1,6
شمالي,شمالي,1,5
طردت,طردت,1,4
الشرقيين,الشرقيين,1,8
غادر,غادر,1,4
البرتغال,البرتغال,1,8
ساراتوغا,ساراتوغا,1,8
استهدفوا,استهدفوا,1,8
بيرغوين,بيرغوين,1,7
رسمت,رسمت,1,4
نستوس,نستوس,1,5
ميستا,ميستا,1,5
استسلمت,استسلمت,1,7
العرش,العرش,1,5
الثلاثة,الثلاثة,1,7
غزوٍ,غزوٍ,1,4
تقيسان,تقيسان,1,6
المنصة,المنصة,1,6
يوكاتان,يوكاتان,1,7
حقيقتين,حقيقتين,1,7
أهميت,أهميت,1,5
تكمن,تكمن,1,4
القمرية,القمرية,1,7
علامتان,علامتان,1,7
عمت,عمت,1,3
شغل,شغل,1,3
المكتمل,المكتمل,1,7
ميل,ميل,1,3
أجاب,أجاب,1,4
تعطي,تعطي,1,4
قاطع,قاطع,1,4
ثالث,ثالث,1,4
احتل,احتل,1,4
جدلٌ,جدلٌ,1,4
كلمة,كلمة,1,4
هسبانيا,هسبانيا,1,7
تستند,تستند,1,5
كوريو,كوريو,1,5
شخصياً,شخصياً,1,6
التخمينات,التخمينات,1,9
صف,صف,1,2
تشابهات,تشابهات,1,7
استغل,استغل,1,5
متوقعاً,متوقعاً,1,7
الصدفة,الصدفة,1,6
تصرفٌ,تصرفٌ,1,5
ظنية,ظنية,1,4
داعمة,داعمة,1,5
علاماتٍ,علاماتٍ,1,7
الاعتدالين,الاعتدالين,1,10
الشتوي,الشتوي,1,6
مرصدٌ,مرصدٌ,1,5
صديقاً,صديقاً,1,6
بارما,بارما,1,5
تصريحاً,تصريحاً,1,7
الاضطهاد,الاضطهاد,1,8
قرأ,قرأ,1,3
البقية,البقية,1,6
