,word,frequency,length
吸引力,吸引力,2,12
不論,不論,2,5
影片,影片,2,5
藝術性,藝術性,2,10
總部,總部,2,2
加低斯,加低斯,2,13
登上,登上,2,4
客戶,客戶,2,13
蒂娜,蒂娜,2,10
同年,同年,2,12
不少,不少,2,8
吉他手,吉他手,2,15
字母表,字母表,2,19
止,止,2,4
知,知,2,8
推出,推出,2,6
指出,指出,2,14
供,供,2,8
注意,注意,2,9
位置,位置,2,8
傷害,傷害,2,2
北海,北海,2,6
選區,選區,2,2
馬德里,馬德里,2,9
品種,品種,2,10
舊殖民地,舊殖民地,2,13
充分,充分,2,10
事實,事實,2,9
國內,國內,2,5
發電,發電,2,2
條款,條款,2,2
重現,重現,2,10
一致,一致,2,2
全面,全面,2,15
訪問,訪問,2,2
完工,完工,2,10
市,市,2,5
版本,版本,2,13
席位,席位,2,8
嚴格,嚴格,2,2
生態,生態,2,6
利益,利益,2,8
有力,有力,2,8
教,教,2,1
確保,確保,2,10
車型,車型,2,16
強,強,2,1
佔領,佔領,2,8
不大,不大,2,7
周圍,周圍,2,9
適合,適合,2,7
尋求,尋求,2,8
相同,相同,2,15
道德,道德,2,2
顯然,顯然,2,3
克萊恩,克萊恩,2,9
目的,目的,2,13
結構,結構,2,2
致命,致命,2,9
控,控,2,1
任,任,2,6
之於,之於,2,11
模型,模型,2,10
今天,今天,2,8
五十,五十,2,6
引起,引起,2,5
不過,不過,2,5
視,視,2,1
福特,福特,2,2
斯巴達,斯巴達,2,6
錄製,錄製,2,2
滿族,滿族,2,2
指導,指導,2,10
居住,居住,2,15
明治,明治,2,16
拉丁,拉丁,2,10
激素,激素,2,2
打鬥,打鬥,2,6
溫度,溫度,2,10
年號,年號,2,7
優步,優步,2,8
初期,初期,2,8
南極,南極,2,10
關心,關心,2,5
澳洲,澳洲,2,10
發生率,發生率,2,7
農民,農民,2,6
代理人,代理人,2,8
激進,激進,2,2
林肯,林肯,2,16
然而,然而,2,7
民國,民國,2,6
友好,友好,2,10
理事會,理事會,2,10
更大,更大,2,10
阿拉斯加,阿拉斯加,2,21
手術,手術,2,5
告知,告知,2,15
遠離,遠離,2,2
地圖,地圖,2,7
管,管,2,1
早期,早期,2,7
主張,主張,2,6
基督,基督,2,2
角洲,角洲,2,16
信,信,2,9
片,片,2,4
然後,然後,2,10
西方,西方,2,10
醫生,醫生,2,6
真實,真實,2,2
加勒比人,加勒比人,2,12
圖片,圖片,2,5
不可,不可,2,9
放,放,2,8
必,必,2,5
戴,戴,2,1
西邊,西邊,2,7
省,省,2,9
選出,選出,2,6
便,便,2,9
面,面,2,9
政黨,政黨,2,11
雷暴,雷暴,2,2
希律,希律,2,16
好像,好像,2,7
拉瑪爾,拉瑪爾,2,10
初選,初選,2,8
下面,下面,2,12
黨內,黨內,2,6
局勢,局勢,2,8
經過,經過,2,2
平原,平原,2,6
層面,層面,2,10
佔,佔,2,7
希羅底,希羅底,2,16
準確,準確,2,2
境內,境內,2,5
專業,專業,2,2
穿,穿,2,9
展現,展現,2,2
軍官,軍官,2,17
法蘭西,法蘭西,2,16
種族,種族,2,2
主義者,主義者,2,14
性別,性別,2,15
年度,年度,2,15
據稱,據稱,2,2
部件,部件,2,7
平行,平行,2,11
內部,內部,2,5
轉,轉,2,1
形式,形式,2,13
比利時,比利時,2,12
債務,債務,2,2
聯軍,聯軍,2,10
奧,奧,2,1
交易,交易,2,14
穿戴,穿戴,2,10
以後,以後,2,13
指揮權,指揮權,2,12
發育,發育,2,9
劇本,劇本,2,6
真正,真正,2,6
有名,有名,2,12
感覺,感覺,2,3
更為,更為,2,16
不多,不多,2,10
仍舊,仍舊,2,5
網上,網上,2,4
別人,別人,2,9
法西斯,法西斯,2,15
群體,群體,2,3
英格蘭,英格蘭,2,11
退,退,2,9
歌手,歌手,2,5
殺,殺,2,1
分離,分離,2,5
達菲,達菲,2,2
復興,復興,2,2
話,話,2,1
爭論,爭論,2,9
加入,加入,2,7
民主,民主,2,10
降到,降到,2,16
威尼斯,威尼斯,2,15
三十,三十,2,5
停運,停運,2,2
黨,黨,2,2
發電機,發電機,2,3
進攻,進攻,2,8
很好,很好,2,15
超越,超越,2,2
印第安人,印第安人,2,14
規定,規定,2,9
問,問,2,1
西北部,西北部,2,12
醫學,醫學,2,2
港口,港口,2,4
士兵,士兵,2,10
聲稱,聲稱,2,2
嚴重,嚴重,2,10
船員,船員,2,2
爭議,爭議,2,10
白人,白人,2,7
東南,東南,1,17
餘部,餘部,1,2
人道,人道,1,3
中止,中止,1,8
該處,該處,1,2
威爾克斯,威爾克斯,1,18
最早,最早,1,7
工作室,工作室,1,19
達成,達成,1,7
得票,得票,1,2
格拉夫頓,格拉夫頓,1,14
種植,種植,1,2
開設,開設,1,2
加深,加深,1,6
做好,做好,1,7
行進,行進,1,7
原理,原理,1,2
古代,古代,1,10
塞薩利,塞薩利,1,9
視而不見,視而不見,1,18
大大,大大,1,6
長遠,長遠,1,9
歌劇,歌劇,1,2
自傳,自傳,1,7
正日,正日,1,9
蘇格蘭人,蘇格蘭人,1,6
瓦特,瓦特,1,5
結,結,1,1
可觀,可觀,1,7
戰時,戰時,1,2
諾斯,諾斯,1,2
戲劇性,戲劇性,1,10
集結,集結,1,2
文藝,文藝,1,5
托利黨,托利黨,1,15
無效,無效,1,2
關島,關島,1,2
音樂界,音樂界,1,19
人家,人家,1,3
道格拉斯,道格拉斯,1,11
素可泰,素可泰,1,7
除去,除去,1,14
曲線,曲線,1,7
新世界,新世界,1,15
二百,二百,1,8
當下,當下,1,4
版,版,1,8
婚,婚,1,1
一心一意,一心一意,1,7
征服戰,征服戰,1,17
紀實,紀實,1,10
查爾斯,查爾斯,1,11
四十,四十,1,7
有加,有加,1,11
同情心,同情心,1,11
學說,學說,1,2
托爾,托爾,1,7
女皇,女皇,1,12
論諾克斯,論諾克斯,1,10
戶,戶,1,4
五百萬,五百萬,1,11
哈布斯堡,哈布斯堡,1,16
波多黎各,波多黎各,1,21
學位,學位,1,8
製片人,製片人,1,7
理想,理想,1,2
字母,字母,1,11
貝瑞,貝瑞,1,8
重兵,重兵,1,16
亞加亞,亞加亞,1,21
很愛,很愛,1,10
警衛,警衛,1,2
往來,往來,1,16
西西里島,西西里島,1,20
神聖,神聖,1,10
解約,解約,1,10
羅曼諾夫,羅曼諾夫,1,7
日報,日報,1,5
音樂劇,音樂劇,1,11
深入,深入,1,3
類似,類似,1,7
蘇格蘭人報,蘇格蘭人報,1,7
等級,等級,1,10
兵力,兵力,1,9
道明會,道明會,1,10
定義,定義,1,9
居住區,居住區,1,16
經,經,1,1
創造,創造,1,2
效果,效果,1,9
著作,著作,1,8
整合,整合,1,7
威勒,威勒,1,10
指引,指引,1,13
林,林,1,8
指令,指令,1,14
過往,過往,1,9
語音,語音,1,10
邁向,邁向,1,7
心理學,心理學,1,6
南京,南京,1,17
高精度,高精度,1,11
上海,上海,1,4
更高,更高,1,8
公報,公報,1,5
取決,取決,1,15
拉合爾,拉合爾,1,15
心裡,心裡,1,5
愛河,愛河,1,9
巴斯,巴斯,1,5
索爾,索爾,1,2
有生,有生,1,11
基普林,基普林,1,10
格德,格德,1,2
大主教,大主教,1,9
比爾,比爾,1,5
消滅,消滅,1,2
母子,母子,1,8
體,體,1,2
興致,興致,1,2
海因里希,海因里希,1,21
基因,基因,1,7
廣州,廣州,1,7
控制員,控制員,1,10
參戰者,參戰者,1,10
研發,研發,1,10
海洛,海洛,1,10
吸食,吸食,1,15
感,感,1,1
黨衛軍,黨衛軍,1,12
起因,起因,1,7
不經,不經,1,5
阿拉伯,阿拉伯,1,22
過度,過度,1,10
化解,化解,1,5
民兵,民兵,1,12
緊張,緊張,1,2
追殺,追殺,1,10
戴高樂,戴高樂,1,3
達爾南德,達爾南德,1,12
起義,起義,1,2
本書,本書,1,6
最為,最為,1,10
居住權,居住權,1,17
迫,迫,1,8
外國人,外國人,1,8
內地,內地,1,10
曼德爾,曼德爾,1,3
商務,商務,1,2
戰線,戰線,1,2
角,角,1,7
很高,很高,1,10
因素,因素,1,7
天線,天線,1,5
中東,中東,1,12
空運,空運,1,9
指標,指標,1,10
接到,接到,1,9
知名,知名,1,14
思想,思想,1,10
南面,南面,1,18
成就獎,成就獎,1,8
用品,用品,1,14
取出,取出,1,13
取款機,取款機,1,10
自動,自動,1,7
卡,卡,1,5
日出,日出,1,9
近代,近代,1,12
夏至,夏至,1,7
冬至,冬至,1,11
小金人,小金人,1,13
大金人,大金人,1,13
給出,給出,1,6
終身,終身,1,8
最小,最小,1,4
產權,產權,1,3
皇室,皇室,1,18
直呼,直呼,1,16
顯得,顯得,1,3
塞法迪,塞法迪,1,17
測量,測量,1,2
長度,長度,1,17
重要性,重要性,1,26
校服,校服,1,9
升起,升起,1,5
離任,離任,1,7
金屬,金屬,1,10
就職,就職,1,2
無比,無比,1,5
美塞尼亞,美塞尼亞,1,23
民眾,民眾,1,6
天文台,天文台,1,13
評選,評選,1,2
朝,朝,1,1
評,評,1,1
影響力,影響力,1,5
印尼,印尼,1,10
包圍,包圍,1,6
蘇比安托,蘇比安托,1,17
麥斯塔河,麥斯塔河,1,11
中間,中間,1,5
大獲,大獲,1,4
通用,通用,1,6
奧斯瓦,奧斯瓦,1,6
處死,處死,1,7
卡瑞卡拉,卡瑞卡拉,1,19
同盟國,同盟國,1,8
分區,分區,1,5
格局,格局,1,8
拉迪亞德吉,拉迪亞德吉,1,31
戰,戰,1,1
赫爾勒,赫爾勒,1,3
深深,深深,1,2
打動,打動,1,6
新生兒,新生兒,1,14
一同,一同,1,7
機動性,機動性,1,10
多樣性,多樣性,1,15
上船,上船,1,4
七百五十萬,七百五十萬,1,15
萊尼,萊尼,1,6
影業,影業,1,2
環球,環球,1,2
後古典,後古典,1,22
紀元,紀元,1,13
朝代,朝代,1,6
備受,備受,1,9
科羅娜,科羅娜,1,19
教義,教義,1,2
相似度,相似度,1,24
新生,新生,1,6
在世,在世,1,11
事物,事物,1,16
羅馬化,羅馬化,1,6
亞太,亞太,1,12
傳,傳,1,1
選票,選票,1,2
花園,花園,1,8
舊金山人,舊金山人,1,14
舊金山,舊金山,1,12
路德,路德,1,2
工黨,工黨,1,5
植物園,植物園,1,10
總理,總理,1,2
博斯普魯斯,博斯普魯斯,1,5
轉運,轉運,1,2
接管,接管,1,2
吸引,吸引,1,10
各樣,各樣,1,7
消防,消防,1,7
報警,報警,1,2
信號,信號,1,10
電報,電報,1,2
該區,該區,1,2
製造商,製造商,1,3
喬格,喬格,1,2
歷史性,歷史性,1,14
修補,修補,1,10
大家,大家,1,4
山上,山上,1,6
電信,電信,1,10
國,國,1,1
平等,平等,1,6
迪希邦登堡,迪希邦登堡,1,23
如今,如今,1,10
魯帕斯堡,魯帕斯堡,1,11
流離失所,流離失所,1,15
修女們,修女們,1,13
重建,重建,1,17
簽,簽,1,1
梅爾丁根,梅爾丁根,1,5
住到,住到,1,15
追逐,追逐,1,10
塊,塊,1,1
不快,不快,1,11
乎,乎,1,5
弗朗茨,弗朗茨,1,15
協約,協約,1,17
嚴重性,嚴重性,1,18
供應,供應,1,9
不夠,不夠,1,5
認,認,1,1
到此,到此,1,14
新發展,新發展,1,3
蘇伊士,蘇伊士,1,10
大英,大英,1,11
局限,局限,1,15
國社黨,國社黨,1,10
各處,各處,1,7
波羅的海,波羅的海,1,18
回應,回應,1,7
廣場,廣場,1,2
亞馬遜,亞馬遜,1,10
司機,司機,1,6
實例,實例,1,9
羅西,羅西,1,7
回報,回報,1,7
前所未有,前所未有,1,28
第四,第四,1,6
佔有量,佔有量,1,14
特斯拉,特斯拉,1,10
自治區,自治區,1,15
失業率,失業率,1,7
頭,頭,1,1
聖瑪爾塔,聖瑪爾塔,1,4
維多利亞,維多利亞,1,22
首位,首位,1,16
絕對,絕對,1,2
大熱,大熱,1,4
演唱,演唱,1,2
老年人,老年人,1,14
花完,花完,1,14
生成,生成,1,11
出示,出示,1,10
方濟各,方濟各,1,11
歐元區,歐元區,1,6
單一,單一,1,2
帕塞拉,帕塞拉,1,17
報價,報價,1,2
合適,合適,1,7
前部長,前部長,1,18
退黨,退黨,1,11
以下,以下,1,7
新工作,新工作,1,11
口頭,口頭,1,4
手法,手法,1,12
表演,表演,1,9
結合水,結合水,1,11
美麗,美麗,1,10
新一,新一,1,2
會不會,會不會,1,6
反對派,反對派,1,14
世界報,世界報,1,15
支持者,支持者,1,21
打人,打人,1,7
印第安,印第安,1,12
西部片,西部片,1,11
戰爭片,戰爭片,1,13
對付,對付,1,6
傳達,傳達,1,2
萬民,萬民,1,6
邦,邦,1,6
權力派,權力派,1,13
費德里克,費德里克,1,16
費里尼,費里尼,1,13
人性,人性,1,10
如同,如同,1,12
影子,影子,1,4
常人,常人,1,3
拿出,拿出,1,6
本事,本事,1,13
案發,案發,1,2
不來梅,不來梅,1,13
地鐵,地鐵,1,8
運動,運動,1,2
有的,有的,1,14
到底,到底,1,16
想出,想出,1,6
安東尼奧,安東尼奧,1,20
高迪,高迪,1,9
眾多,眾多,1,7
造山,造山,1,4
稱作,稱作,1,8
藝名,藝名,1,7
利納雷斯,利納雷斯,1,10
革新,革新,1,10
不前,不前,1,13
維和,維和,1,9
投票權,投票權,1,10
合法化,合法化,1,18
流放,流放,1,9
歸家,歸家,1,2
原聲,原聲,1,2
見面,見面,1,16
巴西利卡塔,巴西利卡塔,1,23
奧斯特利茨,奧斯特利茨,1,19
象徵,象徵,1,2
大革命,大革命,1,20
波拿巴,波拿巴,1,13
馬倫哥,馬倫哥,1,3
迫使,迫使,1,16
英倫,英倫,1,9
島,島,1,1
破滅,破滅,1,2
上任,上任,1,9
首相,首相,1,18
格林威爾,格林威爾,1,19
沙皇,沙皇,1,16
菲奧雷洛,菲奧雷洛,1,12
聖公會,聖公會,1,6
餘生,餘生,1,6
新教,新教,1,2
員,員,1,1
幾十,幾十,1,3
外流,外流,1,6
非法,非法,1,16
聯邦化,聯邦化,1,11
任命,任命,1,14
新將軍,新將軍,1,11
發行,發行,1,7
極為,極為,1,10
傷,傷,1,1
心,心,1,4
支,支,1,4
卡普亞,卡普亞,1,14
徵兵,徵兵,1,8
外邊界,外邊界,1,15
預料,預料,1,2
凱撒軍,凱撒軍,1,11
政期,政期,1,10
親自,親自,1,7
保民官,保民官,1,22
無疑,無疑,1,2
領事,領事,1,9
角逐,角逐,1,8
線,線,1,1
埃斯特角,埃斯特角,1,10
擊,擊,1,1
適當,適當,1,2
移民者,移民者,1,14
殖民者,殖民者,1,14
英國人,英國人,1,11
遠征,遠征,1,9
奧爾巴尼,奧爾巴尼,1,11
哈德遜河,哈德遜河,1,19
變種,變種,1,3
外部,外部,1,6
使用者,使用者,1,21
英國法,英國法,1,17
十世,十世,1,7
五世,五世,1,9
女兒們,女兒們,1,12
繼承,繼承,1,10
她們,她們,1,7
專心,專心,1,5
城區,城區,1,10
會務,會務,1,2
西西里,西西里,1,19
希臘人,希臘人,1,10
批,批,1,7
外界,外界,1,14
分成,分成,1,10
城邦制,城邦制,1,23
領地,領地,1,7
母語版,母語版,1,14
聖經,聖經,1,2
大船,大船,1,4
來往,來往,1,16
看作,看作,1,16
事業,事業,1,9
號,號,1,1
要塞,要塞,1,10
文學獎,文學獎,1,6
施普林格,施普林格,1,19
和解,和解,1,9
以色列,以色列,1,16
住房,住房,1,15
城堡,城堡,1,10
殺害,殺害,1,2
布蘭斯菲爾德,布蘭斯菲爾德,1,11
征程,征程,1,9
船長,船長,1,9
歐內斯特,歐內斯特,1,7
沙克爾頓,沙克爾頓,1,16
爵士,爵士,1,4
共,共,1,6
起點,起點,1,2
共和歷,共和歷,1,15
球場,球場,1,2
賽馬場,賽馬場,1,3
木製,木製,1,5
看台,看台,1,14
其餘,其餘,1,9
六世,六世,1,9
本質,本質,1,6
手工,手工,1,7
加工品,加工品,1,17
卡拉布里亞,卡拉布里亞,1,33
皇家區,皇家區,1,11
塞斯托聖喬瓦尼,塞斯托聖喬瓦尼,1,19
澳,澳,1,1
伯納德,伯納德,1,9
塔比,塔比,1,5
批發商,批發商,1,9
回程,回程,1,7
丁丁,丁丁,1,4
華特,華特,1,2
婚外情,婚外情,1,7
低處,低處,1,8
大海,大海,1,4
島民,島民,1,6
小島,小島,1,4
熱愛,熱愛,1,2
島上,島上,1,4
里程,里程,1,8
布沙爾,布沙爾,1,13
蒙特利爾,蒙特利爾,1,10
電視台,電視台,1,7
頭號,頭號,1,2
選手,選手,1,5
埃拉尼,埃拉尼,1,14
愛德華,愛德華,1,3
於是,於是,1,17
追隨者,追隨者,1,18
倫敦塔,倫敦塔,1,3
愛,愛,1,1
認可,認可,1,6
議長,議長,1,10
希特勒,希特勒,1,9
伯倫,伯倫,1,8
發言,發言,1,8
蘇台德,蘇台德,1,7
瑪塞爾,瑪塞爾,1,3
房間,房間,1,9
製備,製備,1,2
墨,墨,1,1
唱歌,唱歌,1,2
史密斯,史密斯,1,7
邁爾,邁爾,1,2
致信,致信,1,10
伊雷娜,伊雷娜,1,16
赫本,赫本,1,6
錄音室,錄音室,1,19
神學,神學,1,10
歌,歌,1,1
納什維爾,納什維爾,1,7
大衛,大衛,1,4
加姆遜,加姆遜,1,14
寫歌,寫歌,1,2
普爾市,普爾市,1,7
威爾斯市,威爾斯市,1,16
埃德加,埃德加,1,7
新生代,新生代,1,11
加斯,加斯,1,6
銀河系,銀河系,1,16
人文,人文,1,6
根植,根植,1,2
馬克思,馬克思,1,17
花花公子,花花公子,1,21
弟弟,弟弟,1,14
週期,週期,1,2
吉米,吉米,1,12
卡特,卡特,1,6
值,值,1,1
伊朗,伊朗,1,7
人質,人質,1,3
眾,眾,1,1
遠遠,遠遠,1,2
低,低,1,7
佔絕,佔絕,1,8
出院,出院,1,14
上帝,上帝,1,12
布洛克,布洛克,1,21
才是,才是,1,12
哈利法克斯,哈利法克斯,1,32
賽車手,賽車手,1,12
音樂家,音樂家,1,11
隊友,隊友,1,5
艾根,艾根,1,6
吉姆,吉姆,1,14
簽約,簽約,1,10
迪卡,迪卡,1,13
墨菲,墨菲,1,2
去世,去世,1,10
斯大林,斯大林,1,12
安全部,安全部,1,13
組建,組建,1,9
貝利亞,貝利亞,1,22
強力,強力,1,3
貝登,貝登,1,8
證實,證實,1,2
瑪雅,瑪雅,1,2
低地,低地,1,13
該項,該項,1,2
納斯卡,納斯卡,1,7
對手戲,對手戲,1,6
王子,王子,1,7
斯特拉森,斯特拉森,1,11
安娜,安娜,1,15
此時,此時,1,7
台,台,1,5
聖路易,聖路易,1,10
著火,著火,1,5
轉身,轉身,1,8
艾略特,艾略特,1,7
平和,平和,1,13
圖像,圖像,1,2
大電影,大電影,1,5
服務員,服務員,1,10
婚約,婚約,1,10
斯托勒,斯托勒,1,8
布魯斯,布魯斯,1,7
文本,文本,1,9
威利斯,威利斯,1,17
高登,高登,1,2
該片,該片,1,5
阿拉伯人,阿拉伯人,1,24
典型,典型,1,17
塔爾梅奇,塔爾梅奇,1,11
羅密歐,羅密歐,1,3
演,演,1,1
萊塞,萊塞,1,2
獨木,獨木,1,5
水上,水上,1,7
薩諾斯,薩諾斯,1,3
主角,主角,1,12
家康,家康,1,2
直系,直系,1,15
後代,後代,1,14
舉重,舉重,1,10
生前,生前,1,14
伊夫,伊夫,1,10
羅蘭,羅蘭,1,3
香水,香水,1,13
代言人,代言人,1,14
喜劇,喜劇,1,2
形勢,形勢,1,8
立即,立即,1,12
克拉納赫,克拉納赫,1,17
引人注目,引人注目,1,19
消失,消失,1,6
風力,風力,1,11
德新社,德新社,1,9
激活,激活,1,10
小孩子,小孩子,1,15
長期,長期,1,9
國家級,國家級,1,11
遺產,遺產,1,2
列,列,1,6
阿明,阿明,1,15
迫降,迫降,1,16
海底,海底,1,9
波音,波音,1,17
得出,得出,1,6
新結論,新結論,1,3
調離,調離,1,2
把戲,把戲,1,8
阿德南,阿德南,1,17
奧恩,奧恩,1,2
哈里裡,哈里裡,1,17
派系,派系,1,16
親密,親密,1,2
里奇,里奇,1,15
過多,過多,1,7
再生,再生,1,11
首要,首要,1,18
任務,任務,1,7
不足為奇,不足為奇,1,28
文件,文件,1,10
吉拉德,吉拉德,1,15
制定,制定,1,16
客戶家,客戶家,1,14
包含,包含,1,12
時長,時長,1,9
提交,提交,1,7
上訴,上訴,1,4
議案,議案,1,3
科密,科密,1,10
費加羅報,費加羅報,1,8
省出,省出,1,14
安保,安保,1,15
名聲,名聲,1,7
太好,太好,1,10
安塞密爾,安塞密爾,1,9
威尼托,威尼托,1,20
自由堡,自由堡,1,12
軍人,軍人,1,11
安賽密爾,安賽密爾,1,9
總工會,總工會,1,5
物品,物品,1,17
賬號,賬號,1,2
流程,流程,1,2
改進,改進,1,8
餘地,餘地,1,7
正義,正義,1,6
議員票,議員票,1,4
市長,市長,1,13
達利,達利,1,8
前司法部,前司法部,1,23
布里斯,布里斯,1,13
奧爾特弗,奧爾特弗,1,8
內政,內政,1,13
限度,限度,1,17
即便,即便,1,16
否決,否決,1,14
埃森,埃森,1,2
舊款,舊款,1,2
上方,上方,1,7
下地,下地,1,9
進球,進球,1,2
行走,行走,1,13
帕克,帕克,1,15
安全局,安全局,1,19
特工,特工,1,4
生效,生效,1,6
北約,北約,1,14
撤出,撤出,1,6
足協,足協,1,15
萬斯,萬斯,1,2
薩勒曼,薩勒曼,1,3
宗主國,宗主國,1,14
失去,失去,1,10
意識,意識,1,2
無視,無視,1,2
構成,構成,1,7
警察們,警察們,1,3
製服,製服,1,9
沙特阿拉伯國,沙特阿拉伯國,1,31
創下,創下,1,4
局長,局長,1,15
老手,老手,1,10
像是,像是,1,10
小麥,小麥,1,4
食用,食用,1,14
球,球,1,1
此事,此事,1,14
對外,對外,1,6
賽季,賽季,1,9
網球,網球,1,2
公開賽,公開賽,1,6
參賽者,參賽者,1,10
半決賽,半決賽,1,13
里面,里面,1,16
應付,應付,1,6
安息,安息,1,7
自滿,自滿,1,7
明確,明確,1,9
不行,不行,1,10
德,德,1,1
是否是,是否是,1,25
調查者,調查者,1,18
拉里,拉里,1,15
科貝爾,科貝爾,1,17
數百萬,數百萬,1,8
只好,只好,1,11
周報,周報,1,9
現金流,現金流,1,10
熱曲,熱曲,1,7
博伊,博伊,1,7
斯特,斯特,1,2
西蒙,西蒙,1,7
破舊,破舊,1,2
規劃區,規劃區,1,3
停止,停止,1,5
群,群,1,1
款,款,1,1
本機,本機,1,6
極,極,1,1
電站,電站,1,2
電台,電台,1,6
克里斯,克里斯,1,15
非洲人,非洲人,1,19
澳大利亞隊,澳大利亞隊,1,20
難道,難道,1,2
無路,無路,1,2
具備,具備,1,9
圍,圍,1,1
朝上,朝上,1,4
小球,小球,1,4
布什,布什,1,9
城內,城內,1,13
場面,場面,1,10
克斯蒂文,克斯蒂文,1,13
以北,以北,1,9
克里斯蒂安,克里斯蒂安,1,22
參賽,參賽,1,2
薩拉,薩拉,1,9
奧爾尼,奧爾尼,1,7
分居,分居,1,12
處之泰然,處之泰然,1,6
實在,實在,1,7
船上,船上,1,4
維加,維加,1,6
德里,德里,1,8
巴達爾普爾,巴達爾普爾,1,8
賽,賽,1,1
共處,共處,1,7
總局,總局,1,8
商,商,1,1
學歷,學歷,1,2
做到,做到,1,9
總指揮,總指揮,1,11
極其,極其,1,9
合格,合格,1,7
理由,理由,1,6
足夠,足夠,1,8
有利,有利,1,13
成見,成見,1,13
戰意,戰意,1,2
向來,向來,1,14
著稱,著稱,1,2
民意,民意,1,6
接近,接近,1,8
意思,意思,1,10
分開,分開,1,5
角落,角落,1,8
心靈,心靈,1,6
國防部,國防部,1,8
北卡羅萊納州,北卡羅萊納州,1,19
應對,應對,1,2
新老想法,新老想法,1,16
交織,交織,1,7
奇特,奇特,1,9
察覺,察覺,1,3
不一致,不一致,1,6
似曾相識,似曾相識,1,17
應,應,1,1
經濟學家,經濟學家,1,4
採用,採用,1,6
體制,體制,1,10
蘇拉,蘇拉,1,9
相似性,相似性,1,23
看看,看看,1,18
法案,法案,1,9
考試,考試,1,7
鎮區,鎮區,1,2
女孩們,女孩們,1,13
自身,自身,1,13
派對,派對,1,10
輕視,輕視,1,2
行業,行業,1,7
相關者,相關者,1,18
科研,科研,1,18
重力,重力,1,11
拉到,拉到,1,16
希爾斯堡,希爾斯堡,1,10
教堂山,教堂山,1,5
夫人,夫人,1,6
卡雷爾,卡雷爾,1,7
說話,說話,1,2
尼羅河,尼羅河,1,14
法老王,法老王,1,18
其它,其它,1,13
基金會,基金會,1,10
排字版,排字版,1,15
不願,不願,1,5
看見,看見,1,16
似,似,1,6
影印版,影印版,1,14
通信,通信,1,10
著手,著手,1,5
字源,字源,1,7
展出,展出,1,6
院校,院校,1,10
卡普蘭,卡普蘭,1,8
神經,神經,1,10
人意,人意,1,3
感受,感受,1,9
加劇,加劇,1,6
極低,極低,1,8
具,具,1,8
不適,不適,1,5
精心,精心,1,5
近幾,近幾,1,8
拿到,拿到,1,9
持卡人,持卡人,1,16
有意,有意,1,7
立法會,立法會,1,14
議員,議員,1,3
親,親,1,1
立法者,立法者,1,21
就任,就任,1,7
防止,防止,1,10
市內,市內,1,9
防備,防備,1,7
波,波,1,8
安德魯,安德魯,1,8
馬,馬,1,1
在此,在此,1,12
終結,終結,1,2
主場,主場,1,6
蒙特卡羅,蒙特卡羅,1,8
列表,列表,1,14
站台,站台,1,6
輕輕,輕輕,1,2
早市,早市,1,11
伯諾瓦,伯諾瓦,1,12
帕爾雷,帕爾雷,1,10
對打,對打,1,6
有望,有望,1,7
有獎,有獎,1,7
債券獎,債券獎,1,10
普通,普通,1,2
區別,區別,1,8
投資者們,投資者們,1,17
成群結隊,成群結隊,1,9
投到,投到,1,15
緊隨,緊隨,1,2
收益型,收益型,1,16
高收益型,高收益型,1,17
資產,資產,1,2
獲利,獲利,1,8
阿迪達斯,阿迪達斯,1,17
各地,各地,1,12
運氣,運氣,1,2
收費制,收費制,1,15
預付款,預付款,1,7
迪斯,迪斯,1,9
失常,失常,1,6
負擔,負擔,1,10
赫伯特,赫伯特,1,9
其實,其實,1,9
樂觀,樂觀,1,3
批發,批發,1,8
受限,受限,1,16
用量,用量,1,6
法蘭克,法蘭克,1,17
模特,模特,1,2
理所當然,理所當然,1,11
辦公室,辦公室,1,14
一點點,一點點,1,3
溫特,溫特,1,2
一會,一會,1,2
戴上,戴上,1,4
越野賽,越野賽,1,3
越多,越多,1,7
越,越,1,1
天真,天真,1,5
成就展,成就展,1,8
北安普頓,北安普頓,1,13
利率,利率,1,8
快進,快進,1,8
抗爭,抗爭,1,15
洛克,洛克,1,16
呼吸,呼吸,1,14
圖案,圖案,1,2
諾特,諾特,1,2
比目魚,比目魚,1,10
明太魚,明太魚,1,13
聲明,聲明,1,9
古希臘,古希臘,1,13
集市,集市,1,6
博士,博士,1,4
輕易,輕易,1,9
開發,開發,1,2
有效,有效,1,7
需,需,1,1
技能,技能,1,8
外來,外來,1,13
設置,設置,1,2
愛爾蘭海,愛爾蘭海,1,5
產,產,1,1
領導人們,領導人們,1,5
作者,作者,1,15
艾弗里,艾弗里,1,17
克,克,1,7
滅絕,滅絕,1,2
摩洛哥,摩洛哥,1,11
日程,日程,1,5
發達,發達,1,2
相互,相互,1,13
提問,提問,1,2
上限,上限,1,11
自行,自行,1,12
發,發,1,1
有用,有用,1,11
超能力,超能力,1,4
方案,方案,1,5
情報,情報,1,2
認證,認證,1,2
設立,設立,1,6
質疑,質疑,1,2
此前,此前,1,15
展會,展會,1,2
民,民,1,5
野心,野心,1,5
創始人,創始人,1,11
機場,機場,1,2
使用費,使用費,1,14
收取,收取,1,14
最初,最初,1,8
組件,組件,1,7
改用,改用,1,12
電源,電源,1,2
華為,華為,1,10
受益,受益,1,9
人工,人工,1,5
界面,界面,1,18
往往,往往,1,16
