"","language","eta","psi","omega","t"
"468","Italian",0.96409212321753,0.82853765855378,0.776449010288813,256
"469","Italian",0.952934046166367,0.827578759612925,0.717784519490242,512
"470","Italian",0.937258806589847,0.813869838818184,0.634724617921248,1024
"471","Italian",0.915487561353505,0.790016509263307,0.528964385261096,2048
"472","Italian",0.891557411311619,0.768164315302532,0.449047686955861,4096
"473","Italian",0.857942127828645,0.735667502395593,0.356004634679776,8192
"474","Italian",0.81946548941242,0.703635839159932,0.289181660817307,16384
"475","Italian",0.775201275334656,0.670669905200607,0.229015996184838,32768
"476","Italian",0.730944722639758,0.642966343512298,0.188984784169594,65536
"477","Italian",0.688071663290162,0.619158278730901,0.149093155419839,131072
"478","Italian",0.649134496069856,0.599223281498366,0.114333352946112,262144
"479","Italian",0.613416194281388,0.58119548658059,0.078848884049496,524288
"480","Italian",NA,NA,NA,1048576
"481","Italian",NA,NA,NA,2097152
"482","Italian",NA,NA,NA,4194304
"483","Italian",NA,NA,NA,8388608
"484","Georgian",0.996967441860465,0.384461237687044,0.523809523809524,8
"485","Georgian",0.997797697093507,0.659216866465202,0.713141025641026,16
"486","Georgian",0.996215115262503,0.671170488220273,0.694245940521803,32
"487","Georgian",0.99290813351375,0.714715003821056,0.726094132781363,64
"488","Georgian",0.987975458426,0.714623579474524,0.61803084476166,128
"489","Georgian",0.979345915810778,0.676460269052094,0.532112882775227,256
"490","Georgian",0.965918821252381,0.63119960390975,0.457267049425905,512
"491","Georgian",0.94791846651904,0.588701555923845,0.375613388240199,1024
"492","Georgian",0.925843742461836,0.547611504766725,0.299280966947823,2048
"493","Georgian",0.894411720352973,0.498524552391091,0.237742448671763,4096
"494","Georgian",0.861979179983835,0.466186996708469,0.20384179006377,8192
"495","Georgian",NA,NA,NA,16384
"496","Georgian",NA,NA,NA,32768
"497","Georgian",NA,NA,NA,65536
"498","Georgian",NA,NA,NA,131072
"499","Georgian",NA,NA,NA,262144
"500","Georgian",NA,NA,NA,524288
"501","Georgian",NA,NA,NA,1048576
"502","Georgian",NA,NA,NA,2097152
"503","Georgian",NA,NA,NA,4194304
"504","Georgian",NA,NA,NA,8388608
"505","Kinyarwanda",1,1,1,8
"506","Kinyarwanda",0.99932333598029,0.939174261253797,0.948598502946329,16
"507","Kinyarwanda",0.99544949392943,0.789966510640652,0.795275467821177,32
"508","Kinyarwanda",0.990694076703062,0.762492631400604,0.771844088656069,64
"509","Kinyarwanda",0.982983064836355,0.735051390168329,0.714310189878649,128
"510","Kinyarwanda",0.97117104590653,0.716936966734271,0.65963789195147,256
"511","Kinyarwanda",0.954704131579287,0.698234100012498,0.59840379080691,512
"512","Kinyarwanda",0.934680630420028,0.675619417162458,0.536876184478745,1024
"513","Kinyarwanda",0.910362278605818,0.654482910848293,0.476736406550945,2048
"514","Kinyarwanda",0.881673476649876,0.632686260862398,0.425571607605084,4096
"515","Kinyarwanda",0.847601331906418,0.608269984785723,0.385758438201938,8192
"516","Kinyarwanda",0.811750878099939,0.590406315679039,0.363917681497158,16384
"517","Kinyarwanda",0.773831885251596,0.575634588154484,0.333929520233715,32768
"518","Kinyarwanda",0.738841428696237,0.567304364132631,0.319910413284827,65536
"519","Kinyarwanda",0.704649558129293,0.560942161402211,0.299262436967352,131072
"520","Kinyarwanda",0.672720254063252,0.557106218381801,0.278287429399738,262144
"521","Kinyarwanda",0.644198288305894,0.555746021277062,0.255230759010925,524288
"522","Kinyarwanda",0.61910612043007,0.555430676927415,0.231194251832945,1048576
"523","Kinyarwanda",NA,NA,NA,2097152
"524","Kinyarwanda",NA,NA,NA,4194304
"525","Kinyarwanda",NA,NA,NA,8388608
"526","Kirghiz",0.999436813186813,0.904466501240695,0.883333333333333,8
"527","Kirghiz",0.996680529491274,0.677710774680466,0.671597633136095,16
"528","Kirghiz",0.994186679725476,0.677789400119792,0.687710521551657,32
"529","Kirghiz",0.988505824882319,0.603597206184797,0.6073590543536,64
"530","Kirghiz",0.978708384957237,0.611309863935852,0.596183979478937,128
"531","Kirghiz",0.966026391325672,0.630245194777594,0.578738629197937,256
"532","Kirghiz",0.949454423023714,0.63051154136191,0.546756319416411,512
"533","Kirghiz",0.926011676577425,0.613352002714097,0.487039213908358,1024
"534","Kirghiz",0.900325343165956,0.600991952413575,0.451025761503652,2048
"535","Kirghiz",0.868190422975945,0.582449992118576,0.388542628326083,4096
"536","Kirghiz",0.833581516493111,0.566234351654339,0.33122421842138,8192
"537","Kirghiz",0.795554111409893,0.549108939137164,0.274776870104393,16384
"538","Kirghiz",0.762235339769802,0.537453661045867,0.230888014328645,32768
"539","Kirghiz",NA,NA,NA,65536
"540","Kirghiz",NA,NA,NA,131072
"541","Kirghiz",NA,NA,NA,262144
"542","Kirghiz",NA,NA,NA,524288
"543","Kirghiz",NA,NA,NA,1048576
"544","Kirghiz",NA,NA,NA,2097152
"545","Kirghiz",NA,NA,NA,4194304
"546","Kirghiz",NA,NA,NA,8388608
"547","Latvian",0.998347141364383,0.785839160839161,0.691025641025641,8
"548","Latvian",0.996566965648942,0.785728842471469,0.734282939282939,16
"549","Latvian",0.993282767952836,0.783661806251673,0.760106873977869,32
"550","Latvian",0.986723838597298,0.800354728671075,0.765764848191831,64
"551","Latvian",0.978813005353104,0.806564429541348,0.750145713013818,128
"552","Latvian",0.970569609945077,0.820701883968277,0.745799980075608,256
"553","Latvian",0.959920353438852,0.823686984279101,0.712169201895516,512
"554","Latvian",0.946940062268476,0.819908149647401,0.65589501330478,1024
"555","Latvian",0.930017882364764,0.807186384947473,0.57448723912716,2048
"556","Latvian",0.911093910929976,0.793458889658967,0.515272705247139,4096
"557","Latvian",0.885725663233297,0.77197054862236,0.440890808551818,8192
"558","Latvian",0.855353370659914,0.747649992199509,0.372074531822027,16384
"559","Latvian",NA,NA,NA,32768
"560","Latvian",NA,NA,NA,65536
"561","Latvian",NA,NA,NA,131072
"562","Latvian",NA,NA,NA,262144
"563","Latvian",NA,NA,NA,524288
"564","Latvian",NA,NA,NA,1048576
"565","Latvian",NA,NA,NA,2097152
"566","Latvian",NA,NA,NA,4194304
"567","Latvian",NA,NA,NA,8388608
"568","Maltese",0.997922557946575,0.868012090211579,0.817777777777778,8
"569","Maltese",0.993696022244734,0.787800529593976,0.77829688042454,16
"570","Maltese",0.988880002115403,0.749886093597436,0.768373224087187,32
"571","Maltese",0.980330314161743,0.742644441791013,0.728724079911133,64
"572","Maltese",0.969064673825169,0.750250626973971,0.678872120776553,128
"573","Maltese",0.951528005827159,0.737824876519113,0.615146113422254,256
"574","Maltese",0.931374301716898,0.725985315076706,0.576928003635333,512
"575","Maltese",0.903618580190246,0.704212634836392,0.508222963293592,1024
"576","Maltese",0.874081847287604,0.683883672109024,0.446259785560119,2048
"577","Maltese",0.843724564732938,0.668718216853818,0.38959093015371,4096
"578","Maltese",0.810236650589636,0.653332699214138,0.330368903927659,8192
"579","Maltese",0.77874116853689,0.64195137410341,0.294822815313536,16384
"580","Maltese",0.745069786034993,0.628883349725755,0.24982662549204,32768
"581","Maltese",NA,NA,NA,65536
"582","Maltese",NA,NA,NA,131072
"583","Maltese",NA,NA,NA,262144
"584","Maltese",NA,NA,NA,524288
"585","Maltese",NA,NA,NA,1048576
"586","Maltese",NA,NA,NA,2097152
"587","Maltese",NA,NA,NA,4194304
"588","Maltese",NA,NA,NA,8388608
"589","Mongolian",0.999090909090909,0.611111111111111,0.611111111111111,8
"590","Mongolian",0.996415143252881,0.592748555431066,0.576494338994339,16
"591","Mongolian",0.9944630582827,0.665117941970148,0.683979735398368,32
"592","Mongolian",0.987888902453002,0.63659495133389,0.668168203360125,64
"593","Mongolian",0.978729198662714,0.649026108704514,0.64581850380788,128
"594","Mongolian",0.96807935564409,0.663287553041024,0.601631535461547,256
"595","Mongolian",0.953238492053163,0.658690288495388,0.548596354542933,512
"596","Mongolian",0.935424731103855,0.650473347636242,0.515221698253007,1024
"597","Mongolian",0.911827628849006,0.633413276716511,0.46743648584515,2048
"598","Mongolian",0.88744538395017,0.626242841765306,0.442094411097696,4096
"599","Mongolian",0.85714503939403,0.613336301822893,0.395298505874391,8192
"600","Mongolian",0.827062919922211,0.604722793280716,0.364329068779297,16384
"601","Mongolian",0.793420953174702,0.593086321006408,0.308781736015747,32768
"602","Mongolian",0.766235269038635,0.587293543560545,0.2676170335421,65536
"603","Mongolian",NA,NA,NA,131072
"604","Mongolian",NA,NA,NA,262144
"605","Mongolian",NA,NA,NA,524288
"606","Mongolian",NA,NA,NA,1048576
"607","Mongolian",NA,NA,NA,2097152
"608","Mongolian",NA,NA,NA,4194304
"609","Mongolian",NA,NA,NA,8388608
"610","Dutch",0.996428977164242,0.77820570991694,0.706060606060606,8
"611","Dutch",0.991346078727408,0.765512273574645,0.704041400195246,16
"612","Dutch",0.983746463067609,0.778309941167617,0.702966393064676,32
"613","Dutch",0.97607498860257,0.808703572695266,0.73033260162936,64
"614","Dutch",0.967499073612468,0.8275142644666,0.747926387313336,128
"615","Dutch",0.956824618805644,0.835007222051121,0.752018878991281,256
"616","Dutch",0.939546199378144,0.824849110732322,0.708062130307856,512
"617","Dutch",0.920515393306604,0.81319894422431,0.652443236758905,1024
"618","Dutch",0.889992409390147,0.785647223328722,0.553664511908513,2048
"619","Dutch",0.854906586237724,0.760206917086551,0.467021363753742,4096
"620","Dutch",0.812197847994202,0.73315487552514,0.384607434919484,8192
"621","Dutch",0.768074665070356,0.710436680443759,0.320780110274283,16384
"622","Dutch",0.725522295587626,0.692717134464501,0.271036919032162,32768
"623","Dutch",0.695033349723441,0.684028940889439,0.244874350874034,65536
"624","Dutch",0.682170155703103,0.685803351473299,0.245976473375321,131072
"625","Dutch",0.681955413393582,0.695559668262886,0.273279388060765,262144
"626","Dutch",NA,NA,NA,524288
"627","Dutch",NA,NA,NA,1048576
"628","Dutch",NA,NA,NA,2097152
"629","Dutch",NA,NA,NA,4194304
"630","Dutch",NA,NA,NA,8388608
"631","Oriya",0.996296000739126,0.209070322793149,0.2,8
"632","Oriya",0.993234975123695,0.450215939330043,0.433861010784088,16
"633","Oriya",0.987708797660565,0.560518080075815,0.565332832504009,32
"634","Oriya",0.975894000065333,0.617030405477357,0.585884645937361,64
"635","Oriya",0.963906033936659,0.663040486439974,0.58613268368455,128
"636","Oriya",0.949613010947341,0.688412714667126,0.58089147403971,256
"637","Oriya",0.92858613716235,0.689972094232034,0.535237359415662,512
"638","Oriya",0.90109225671417,0.681401312567608,0.4794210810062,1024
"639","Oriya",NA,NA,NA,2048
"640","Oriya",NA,NA,NA,4096
"641","Oriya",NA,NA,NA,8192
"642","Oriya",NA,NA,NA,16384
"643","Oriya",NA,NA,NA,32768
"644","Oriya",NA,NA,NA,65536
"645","Oriya",NA,NA,NA,131072
"646","Oriya",NA,NA,NA,262144
"647","Oriya",NA,NA,NA,524288
"648","Oriya",NA,NA,NA,1048576
"649","Oriya",NA,NA,NA,2097152
"650","Oriya",NA,NA,NA,4194304
"651","Oriya",NA,NA,NA,8388608
"652","Panjabi",0.996814070938549,0.592171717171717,0.575757575757576,8
"653","Panjabi",0.991661523290544,0.581367868055645,0.631967827787226,16
"654","Panjabi",0.985182359355827,0.57322650305023,0.656212629559059,32
"655","Panjabi",0.974628222677136,0.583960791201074,0.684292142031481,64
"656","Panjabi",NA,NA,NA,128
"657","Panjabi",NA,NA,NA,256
"658","Panjabi",NA,NA,NA,512
"659","Panjabi",NA,NA,NA,1024
"660","Panjabi",NA,NA,NA,2048
"661","Panjabi",NA,NA,NA,4096
"662","Panjabi",NA,NA,NA,8192
"663","Panjabi",NA,NA,NA,16384
"664","Panjabi",NA,NA,NA,32768
"665","Panjabi",NA,NA,NA,65536
"666","Panjabi",NA,NA,NA,131072
"667","Panjabi",NA,NA,NA,262144
"668","Panjabi",NA,NA,NA,524288
"669","Panjabi",NA,NA,NA,1048576
"670","Panjabi",NA,NA,NA,2097152
"671","Panjabi",NA,NA,NA,4194304
"672","Panjabi",NA,NA,NA,8388608
"673","Polish",0.998511810029051,0.834574278312935,0.72962962962963,8
"674","Polish",0.99184801830775,0.728570677902107,0.705149017649018,16
"675","Polish",0.986739277611158,0.734697740194148,0.728725183180701,32
"676","Polish",0.979435577653165,0.740030416790985,0.752390634142794,64
"677","Polish",0.970903754110917,0.767159940174236,0.767930618951514,128
"678","Polish",0.963094535286541,0.788202751092954,0.752198336684223,256
"679","Polish",0.953102141503096,0.793456488039543,0.706366232346517,512
"680","Polish",0.93842596303294,0.782609692524351,0.632261581052085,1024
"681","Polish",0.920066945261727,0.767314385100554,0.543821795356492,2048
"682","Polish",0.898539902018283,0.749569040238106,0.467508711702401,4096
"683","Polish",0.870998318970127,0.726355817383461,0.385047678698723,8192
"684","Polish",0.839991248806633,0.702970129283103,0.321818896154146,16384
"685","Polish",0.804180092773666,0.677979586729373,0.257971623140114,32768
"686","Polish",0.772802387360304,0.660357027205377,0.216250832357062,65536
"687","Polish",0.747610914788689,0.648161980249571,0.188057418964506,131072
"688","Polish",0.731080276255592,0.642050016531691,0.176314901714896,262144
"689","Polish",0.723784651876327,0.64095125245564,0.175199629065933,524288
"690","Polish",NA,NA,NA,1048576
"691","Polish",NA,NA,NA,2097152
"692","Polish",NA,NA,NA,4194304
"693","Polish",NA,NA,NA,8388608
"694","Portuguese",0.99571989435734,0.619359420249513,0.566666666666667,8
"695","Portuguese",0.991627153263182,0.751117373441977,0.713485999765737,16
"696","Portuguese",0.981214903544903,0.704677788915323,0.692902738167309,32
"697","Portuguese",0.968939532934756,0.741892043463252,0.727472650815012,64
"698","Portuguese",0.955835790559838,0.765082955167126,0.727247872038585,128
"699","Portuguese",0.943789914457447,0.782719888117809,0.69174844773064,256
"700","Portuguese",0.926491523414708,0.77990142550573,0.622740659638833,512
"701","Portuguese",0.907980371891186,0.772765652609603,0.548224834071844,1024
"702","Portuguese",0.881703821377566,0.753837429264328,0.46806363761094,2048
"703","Portuguese",0.856456826829732,0.741269920505961,0.425194827865261,4096
"704","Portuguese",0.824734207942221,0.724342484676511,0.363741286107368,8192
"705","Portuguese",0.791985492731224,0.708601468740875,0.322361749966793,16384
"706","Portuguese",0.755619207741392,0.691454572480222,0.272151957639348,32768
"707","Portuguese",0.722513423820454,0.677348242988506,0.235309445386461,65536
"708","Portuguese",0.693665628647572,0.665962394320529,0.204214847859776,131072
"709","Portuguese",0.681826019508421,0.662317208558809,0.193867266142286,262144
"710","Portuguese",NA,NA,NA,524288
"711","Portuguese",NA,NA,NA,1048576
"712","Portuguese",NA,NA,NA,2097152
"713","Portuguese",NA,NA,NA,4194304
"714","Portuguese",NA,NA,NA,8388608
"715","Romansh",0.999565217391304,0.961538461538462,0.961538461538462,8
"716","Romansh",0.995567104743981,0.826081852612475,0.783422917662048,16
"717","Romansh",0.993780217301558,0.827786205857865,0.818918340363704,32
"718","Romansh",0.985412794868651,0.79092668180605,0.774568421088416,64
"719","Romansh",0.97447125826988,0.784033302203503,0.732724062523231,128
"720","Romansh",0.9648852176768,0.801146969284373,0.722692482289033,256
"721","Romansh",0.950379413983569,0.796518583706679,0.680604661010405,512
"722","Romansh",0.929566798709676,0.780366483064342,0.611307005808974,1024
"723","Romansh",0.907762587426862,0.765951112550183,0.558394495478428,2048
"724","Romansh",0.881639941773873,0.750641693972582,0.493291901139622,4096
"725","Romansh",0.851736665588405,0.73422181048414,0.42503976005321,8192
"726","Romansh",0.821482955254047,0.720659228286716,0.368222901299324,16384
"727","Romansh",0.786892858321882,0.703576231820129,0.310864350936088,32768
"728","Romansh",NA,NA,NA,65536
"729","Romansh",NA,NA,NA,131072
"730","Romansh",NA,NA,NA,262144
"731","Romansh",NA,NA,NA,524288
"732","Romansh",NA,NA,NA,1048576
"733","Romansh",NA,NA,NA,2097152
"734","Romansh",NA,NA,NA,4194304
"735","Romansh",NA,NA,NA,8388608
"736","Romanian",0.994523992747224,0.548627450980392,0.510634920634921,8
"737","Romanian",0.990698019730084,0.644734379477391,0.624963901358041,16
"738","Romanian",0.980260324719316,0.660837603416483,0.642923233848785,32
"739","Romanian",0.963514929093909,0.636542638551362,0.607842292800912,64
"740","Romanian",0.941681249998951,0.655734749044056,0.603355031485443,128
"741","Romanian",0.919309294206399,0.667840602316195,0.581759693051423,256
"742","Romanian",0.893242625850484,0.675696438819868,0.556656651856526,512
"743","Romanian",0.866192669305036,0.676737031937397,0.525005083991923,1024
"744","Romanian",0.836211747976736,0.672561481238267,0.478596167734339,2048
"745","Romanian",0.806466484255653,0.667968787046026,0.427180710143838,4096
"746","Romanian",0.778131112542757,0.663849393108288,0.376080348146537,8192
"747","Romanian",0.74818380801045,0.657600367353738,0.316586844424216,16384
"748","Romanian",0.717785753623938,0.649823970689842,0.268895898063689,32768
"749","Romanian",NA,NA,NA,65536
"750","Romanian",NA,NA,NA,131072
"751","Romanian",NA,NA,NA,262144
"752","Romanian",NA,NA,NA,524288
"753","Romanian",NA,NA,NA,1048576
"754","Romanian",NA,NA,NA,2097152
"755","Romanian",NA,NA,NA,4194304
"756","Romanian",NA,NA,NA,8388608
"757","Russian",0.998917352972231,0.908595101135424,0.821212121212121,8
"758","Russian",0.997128620457725,0.88112324478519,0.847601947898391,16
"759","Russian",0.994382150140858,0.842817741417571,0.828230065841072,32
"760","Russian",0.986936388813893,0.803128554043451,0.778684791169935,64
"761","Russian",0.981405085342028,0.817200670219206,0.74080523677329,128
"762","Russian",0.96956664501549,0.796878984092365,0.667767752225808,256
"763","Russian",0.953747398132428,0.770399273336224,0.56591602308498,512
"764","Russian",0.933342337157797,0.742445269372592,0.48057911695816,1024
"765","Russian",0.907803748609411,0.712903086070709,0.402955204762292,2048
"766","Russian",0.874264230683349,0.675863316961042,0.326245188035555,4096
"767","Russian",0.839645495710892,0.646707475250041,0.269344510209695,8192
"768","Russian",0.799356294043708,0.615562761981556,0.212488627620801,16384
"769","Russian",0.758818785223482,0.58892875683099,0.171809231980996,32768
"770","Russian",0.720194570109159,0.567404156573405,0.147193285211541,65536
"771","Russian",0.686057977467182,0.552166544202138,0.133702460198579,131072
"772","Russian",0.659901284788024,0.544301750152057,0.132999657155939,262144
"773","Russian",0.643520551475603,0.542311556037094,0.137383370301628,524288
"774","Russian",NA,NA,NA,1048576
"775","Russian",NA,NA,NA,2097152
"776","Russian",NA,NA,NA,4194304
"777","Russian",NA,NA,NA,8388608
"778","Yakut",0.999125,0.787606837606838,0.777777777777778,8
"779","Yakut",0.997971893862911,0.683510125055593,0.707760989010989,16
"780","Yakut",0.995114282836507,0.618609294841283,0.637610692596272,32
"781","Yakut",0.990911923082571,0.628342727120198,0.637877402965527,64
"782","Yakut",0.983428681937057,0.617079455101504,0.606294441425216,128
"783","Yakut",0.97067217469367,0.604227569179555,0.564579950107027,256
"784","Yakut",0.956049614682937,0.613922829676708,0.547951917460907,512
"785","Yakut",0.933525335010749,0.596217562331712,0.497501481030304,1024
"786","Yakut",0.910787177392569,0.596361226765495,0.477947689864657,2048
"787","Yakut",0.879806210203972,0.582072640825207,0.431913272148685,4096
"788","Yakut",0.848471922949548,0.574608300760756,0.40447508644029,8192
"789","Yakut",0.810131323449864,0.561722660896119,0.366664096885413,16384
"790","Yakut",NA,NA,NA,32768
"791","Yakut",NA,NA,NA,65536
"792","Yakut",NA,NA,NA,131072
"793","Yakut",NA,NA,NA,262144
"794","Yakut",NA,NA,NA,524288
"795","Yakut",NA,NA,NA,1048576
"796","Yakut",NA,NA,NA,2097152
"797","Yakut",NA,NA,NA,4194304
"798","Yakut",NA,NA,NA,8388608
"799","Slovenian",0.999393939393939,0.933333333333333,0.957142857142857,8
"800","Slovenian",0.994510341953927,0.815863096821137,0.808449883449884,16
"801","Slovenian",0.989691941987436,0.806429671490005,0.799552108829978,32
"802","Slovenian",0.979922988303926,0.770718178234895,0.761742785742906,64
"803","Slovenian",0.970655565519801,0.766818471190826,0.743958467759986,128
"804","Slovenian",0.955481229182828,0.756711513142785,0.689520829053127,256
"805","Slovenian",0.940506742369506,0.754143541536565,0.640715079200576,512
"806","Slovenian",0.921404313303068,0.743582107300137,0.5600333042259,1024
"807","Slovenian",0.901278882659641,0.733996144387467,0.483996462338942,2048
"808","Slovenian",0.876865082555084,0.718245968783724,0.412665808120942,4096
"809","Slovenian",0.849523234847803,0.700963058549732,0.345485505191903,8192
"810","Slovenian",0.818390120860441,0.681537983706822,0.281406309711225,16384
"811","Slovenian",NA,NA,NA,32768
"812","Slovenian",NA,NA,NA,65536
"813","Slovenian",NA,NA,NA,131072
"814","Slovenian",NA,NA,NA,262144
"815","Slovenian",NA,NA,NA,524288
"816","Slovenian",NA,NA,NA,1048576
"817","Slovenian",NA,NA,NA,2097152
"818","Slovenian",NA,NA,NA,4194304
"819","Slovenian",NA,NA,NA,8388608
"820","Spanish",0.997927471440931,0.911478919631094,0.855072463768116,8
"821","Spanish",0.991922036633878,0.833477434567439,0.781796160828419,16
"822","Spanish",0.987248530955335,0.838126809435136,0.818956785267024,32
"823","Spanish",0.977807803445314,0.829804476486837,0.816574370751821,64
"824","Spanish",0.970479167108213,0.848449460006774,0.835655223987834,128
"825","Spanish",0.960954307499793,0.852801436226577,0.807987148631386,256
"826","Spanish",0.947528871532062,0.845000154944102,0.719832758176005,512
"827","Spanish",0.930367838753393,0.826927932994912,0.613777308028778,1024
"828","Spanish",0.90556654694047,0.798741975516905,0.48522890226073,2048
"829","Spanish",0.877464166207713,0.770510337659327,0.399921727608075,4096
"830","Spanish",0.84067920265908,0.736113418503213,0.314684498593375,8192
"831","Spanish",0.79870969324015,0.702505801788136,0.252436599709662,16384
"832","Spanish",0.753182452274168,0.670354343289768,0.198891797873786,32768
"833","Spanish",0.708120899874553,0.642533041117625,0.154146742386226,65536
"834","Spanish",0.66822164791958,0.620454277589603,0.122680944171066,131072
"835","Spanish",0.62910494600555,0.600141164151998,0.0922411823386334,262144
"836","Spanish",0.594043771405967,0.582945881990688,0.070163745666817,524288
"837","Spanish",0.561487807192288,0.567250011154217,0.0484218187735903,1048576
"838","Spanish",NA,NA,NA,2097152
"839","Spanish",NA,NA,NA,4194304
"840","Spanish",NA,NA,NA,8388608
"841","Swedish",0.992538261702414,0.521412612023471,0.383012820512821,8
"842","Swedish",0.984649420596033,0.625733684757786,0.514964679160911,16
"843","Swedish",0.974698792289733,0.642662763381817,0.540041196033769,32
"844","Swedish",0.958104380669759,0.648572944932655,0.554898096682089,64
"845","Swedish",0.943888800893991,0.694683750957886,0.631158933138518,128
"846","Swedish",0.924827757605168,0.718978649749539,0.658893907587922,256
"847","Swedish",0.905072975633879,0.736026126816763,0.638181644793811,512
"848","Swedish",0.88562933342942,0.747906543306834,0.601990657847874,1024
"849","Swedish",0.864199789342673,0.752460061251279,0.537479613592247,2048
"850","Swedish",0.84134306481991,0.752528900669417,0.474975719588928,4096
"851","Swedish",0.815166959673462,0.748679694488794,0.40741043984523,8192
"852","Swedish",0.789323046919005,0.744717623624094,0.356519364858921,16384
"853","Swedish",0.767320920987589,0.742003253395682,0.306703195262671,32768
"854","Swedish",NA,NA,NA,65536
"855","Swedish",NA,NA,NA,131072
"856","Swedish",NA,NA,NA,262144
"857","Swedish",NA,NA,NA,524288
"858","Swedish",NA,NA,NA,1048576
"859","Swedish",NA,NA,NA,2097152
"860","Swedish",NA,NA,NA,4194304
"861","Swedish",NA,NA,NA,8388608
"862","Tamil",0.994104430164768,0.266176142697882,0.293333333333333,8
"863","Tamil",0.991626258479046,0.42746268567351,0.398013581812924,16
"864","Tamil",0.981699725378501,0.430042210535602,0.431748647325757,32
"865","Tamil",0.965817130789816,0.431363815674526,0.447376442909429,64
"866","Tamil",0.946097339451616,0.456559143848658,0.448916544589906,128
"867","Tamil",0.923025207104692,0.479487961474422,0.464707448629235,256
"868","Tamil",0.892196124559303,0.492579748508396,0.439180846644821,512
"869","Tamil",0.861225441423108,0.506395906615364,0.405820173327672,1024
"870","Tamil",0.825186809143473,0.50988902807448,0.342314086214667,2048
"871","Tamil",0.797794006158062,0.514639546941227,0.287649088759448,4096
"872","Tamil",NA,NA,NA,8192
"873","Tamil",NA,NA,NA,16384
"874","Tamil",NA,NA,NA,32768
"875","Tamil",NA,NA,NA,65536
"876","Tamil",NA,NA,NA,131072
"877","Tamil",NA,NA,NA,262144
"878","Tamil",NA,NA,NA,524288
"879","Tamil",NA,NA,NA,1048576
"880","Tamil",NA,NA,NA,2097152
"881","Tamil",NA,NA,NA,4194304
"882","Tamil",NA,NA,NA,8388608
"883","Tatar",0.998991596638655,0.637647058823529,0.653333333333333,8
"884","Tatar",0.997103560504302,0.557243071460578,0.551383801383801,16
"885","Tatar",0.994604308939946,0.584222401041501,0.580503787842447,32
"886","Tatar",0.988653564553052,0.538439001542691,0.541593664667672,64
"887","Tatar",0.98081031505568,0.599292421171159,0.594171919346327,128
"888","Tatar",0.971315586389606,0.617653114015055,0.58970453358929,256
"889","Tatar",0.955552051436775,0.617412472195656,0.555375053913398,512
"890","Tatar",0.937205403232491,0.616553363983706,0.538196480426201,1024
"891","Tatar",0.914263927628241,0.612669464312832,0.499924807864737,2048
"892","Tatar",0.889383245397014,0.610753257068622,0.47099995161538,4096
"893","Tatar",0.862753371226309,0.609405382341421,0.441170043620305,8192
"894","Tatar",0.832060068105805,0.603987540601206,0.393615276839272,16384
"895","Tatar",0.803353169843254,0.602628189833341,0.360070631583863,32768
"896","Tatar",0.774426428416161,0.599818696667409,0.317587100524726,65536
"897","Tatar",0.748740971463805,0.597173356503832,0.271984774013337,131072
"898","Tatar",NA,NA,NA,262144
"899","Tatar",NA,NA,NA,524288
"900","Tatar",NA,NA,NA,1048576
"901","Tatar",NA,NA,NA,2097152
"902","Tatar",NA,NA,NA,4194304
"903","Tatar",NA,NA,NA,8388608
"904","Turkish",0.998017809776431,0.624750830564784,0.527380952380952,8
"905","Turkish",0.99680216047227,0.74316988905588,0.713568376068376,16
"906","Turkish",0.993814815806223,0.712368448751995,0.701837219413886,32
"907","Turkish",0.987423376333754,0.704415701617143,0.696390179875771,64
"908","Turkish",0.978394256981423,0.705484517683461,0.656036797646563,128
"909","Turkish",0.965942760296385,0.709335246783899,0.625051785073269,256
"910","Turkish",0.951167911049398,0.702294420281677,0.578027462270174,512
"911","Turkish",0.928028079113276,0.676941328250291,0.496454349137784,1024
"912","Turkish",0.903885268731189,0.663711013280849,0.441536672755656,2048
"913","Turkish",0.870633475112287,0.636626635481676,0.361149076622573,4096
"914","Turkish",0.836018530694222,0.616454727506361,0.313350351970195,8192
"915","Turkish",0.79967131261214,0.597574928038959,0.268428320429283,16384
"916","Turkish",0.766985366565039,0.583535591255902,0.2275676510393,32768
"917","Turkish",0.752042996986286,0.580969661772489,0.211659530132484,65536
"918","Turkish",NA,NA,NA,131072
"919","Turkish",NA,NA,NA,262144
"920","Turkish",NA,NA,NA,524288
"921","Turkish",NA,NA,NA,1048576
"922","Turkish",NA,NA,NA,2097152
"923","Turkish",NA,NA,NA,4194304
"924","Turkish",NA,NA,NA,8388608
"925","Ukrainian",0.999184668989547,0.915088383838384,0.87037037037037,8
"926","Ukrainian",0.996597505597072,0.772766039940303,0.759140550807218,16
"927","Ukrainian",0.99491783222506,0.809775644610007,0.806022210105585,32
"928","Ukrainian",0.99011017652155,0.785710105395811,0.788193450044029,64
"929","Ukrainian",0.984931439660908,0.817546097643443,0.807119535854591,128
"930","Ukrainian",0.977474930599258,0.832846294024447,0.785717015817233,256
"931","Ukrainian",0.968798504102677,0.830681472969171,0.724037448316054,512
"932","Ukrainian",0.955586868853626,0.813589567017955,0.629414841960596,1024
"933","Ukrainian",0.940571537830648,0.79787310389878,0.550953420924377,2048
"934","Ukrainian",0.916779316025443,0.766541828714136,0.439437474660676,4096
"935","Ukrainian",0.888283114886236,0.734685058923089,0.339472320663033,8192
