 ,frequency,word,meanDuration,medianDuration,stDevDuration,n_characters
акайдымы,2,акайдымы,0.5900000000000001,0.5900000000000001,NA,8
җәмгыять,9,җәмгыять,0.5166666666666665,0.5299999999999998,NA,8
ялгыз,40,ялгыз,0.39499999999999996,0.3799999999999999,0.06715653356152322,5
көчсез,5,көчсез,0.43,0.44999999999999973,NA,6
пенсионерлар,1,пенсионерлар,0.6200000000000001,0.6200000000000001,NA,12
кайгырта,2,кайгырта,0.5999999999999999,0.5999999999999999,NA,8
таң,55,таң,0.23545454545454544,0.22000000000000003,0.049279100560644516,3
атканчы,11,атканчы,0.4809090909090909,0.4500000000000002,NA,7
барысы,101,барысы,0.4065346534653465,0.40000000000000036,0.06211512217727449,6
эшләнеп,3,эшләнеп,0.4033333333333335,0.40000000000000013,NA,7
бетә,26,бетә,0.34615384615384615,0.355,0.0880592861078403,4
мәче,8,мәче,0.3225,0.29000000000000004,NA,4
тычкан,6,тычкан,0.3999999999999999,0.395,NA,6
тоткан,36,тоткан,0.40333333333333343,0.3900000000000001,0.05547772325697747,6
күрке,20,күрке,0.36,0.3699999999999998,0.04868264577855233,5
кояш,78,кояш,0.3732051282051282,0.355,0.07555764635309559,4
уйлар,10,уйлар,0.37399999999999994,0.355,NA,5
ләкин,123,ләкин,0.3822764227642277,0.38,0.05639311795828497,5
аз,83,аз,0.2925301204819277,0.27,0.0986883054007771,2
уйлаган,7,уйлаган,0.45999999999999996,0.48,NA,7
табар,11,табар,0.3981818181818182,0.41999999999999993,NA,5
уйламаган,1,уйламаган,0.5800000000000001,0.5800000000000001,NA,9
батар,2,батар,0.4299999999999997,0.4299999999999997,NA,5
президент,18,президент,0.5855555555555556,0.5750000000000001,NA,9
форумда,5,форумда,0.484,0.47,NA,7
катнашучы,3,катнашучы,0.6866666666666666,0.69,NA,9
яшьләрнең,10,яшьләрнең,0.5499999999999999,0.52,NA,9
теләк,19,теләк,0.3200000000000001,0.2999999999999998,NA,5
тәкъдимнәрен,3,тәкъдимнәрен,0.6266666666666668,0.6400000000000001,NA,12
тыңларга,4,тыңларга,0.45249999999999974,0.4549999999999996,NA,8
әзер,24,әзер,0.34875000000000006,0.34499999999999975,0.07429179519525247,4
кырык,76,кырык,0.3136842105263158,0.31000000000000005,0.04074445733255134,5
яңгыр,40,яңгыр,0.3637499999999999,0.35,0.06056762749192013,5
яуса,6,яуса,0.41500000000000004,0.43000000000000005,NA,4
мәрмәр,4,мәрмәр,0.4925000000000001,0.43000000000000005,NA,6
ташка,16,ташка,0.383125,0.38999999999999996,NA,5
үтмәс,3,үтмәс,0.4499999999999999,0.4500000000000002,NA,5
рәхмәт,108,рәхмәт,0.44888888888888895,0.42000000000000015,0.09989191689885821,6
камилләштерергә,1,камилләштерергә,0.8400000000000001,0.8400000000000001,NA,15
өченчедән,2,өченчедән,0.6799999999999999,0.6799999999999999,NA,9
кешегә,84,кешегә,0.3694047619047619,0.3600000000000001,0.05768038352846595,6
торган,247,торган,0.3282186234817813,0.31999999999999984,0.05880786647412745,6
корбанның,2,корбанның,0.51,0.51,NA,9
ите,9,ите,0.2588888888888889,0.26,NA,3
түләргә,2,түләргә,0.3600000000000001,0.3600000000000001,NA,7
ярамый,36,ярамый,0.5008333333333335,0.4850000000000003,0.10830448333799995,6
буласың,10,буласың,0.433,0.44500000000000006,NA,7
сыйлаганда,1,сыйлаганда,0.71,0.71,NA,10
эч,13,эч,0.2992307692307693,0.31000000000000005,NA,2
банкка,2,банкка,0.41999999999999993,0.41999999999999993,NA,6
хат,17,хат,0.27647058823529413,0.28000000000000025,NA,3
юллый,2,юллый,0.33000000000000007,0.33000000000000007,NA,5
белгәннәр,3,белгәннәр,0.5666666666666667,0.5800000000000001,NA,9
чумып,8,чумып,0.41125,0.4149999999999999,NA,5
коры,18,коры,0.2422222222222222,0.23999999999999977,NA,4
еланнар,14,еланнар,0.5214285714285716,0.5050000000000001,NA,7
ташны,8,ташны,0.43374999999999997,0.42000000000000004,NA,5
барып,369,барып,0.3153929539295393,0.30000000000000027,0.059627752711655345,5
ялыйлар,1,ялыйлар,0.7399999999999998,0.7399999999999998,NA,7
мәчет,39,мәчет,0.3702564102564102,0.3700000000000001,0.06006352105456953,5
мәзин,14,мәзин,0.4435714285714285,0.44499999999999995,NA,5
телләрне,3,телләрне,0.44333333333333336,0.43000000000000016,NA,8
кысрыклауны,2,кысрыклауны,0.685,0.685,NA,11
күздә,7,күздә,0.31,0.31999999999999984,NA,5
тотып,83,тотып,0.30228915662650596,0.2999999999999998,0.0514447955662668,5
эшләнгән,13,эшләнгән,0.49846153846153834,0.5,NA,8
закон,11,закон,0.3845454545454546,0.39000000000000057,NA,5
проекты,2,проекты,0.5649999999999995,0.5649999999999995,NA,7
көрәшче,8,көрәшче,0.45499999999999996,0.44999999999999996,NA,7
батырын,5,батырын,0.43599999999999994,0.43000000000000016,NA,7
атып,33,атып,0.28848484848484846,0.27000000000000046,0.061650098287970606,4
бәрү,4,бәрү,0.34750000000000014,0.3350000000000002,NA,4
яртылай,3,яртылай,0.46333333333333354,0.44999999999999973,NA,7
җиргә,100,җиргә,0.35940000000000005,0.35,0.06512787421680515,5
һәрберсенең,2,һәрберсенең,0.7349999999999999,0.7349999999999999,NA,11
җирле,3,җирле,0.3433333333333335,0.33000000000000007,NA,5
сайтлары,1,сайтлары,0.48,0.48,NA,8
әйе,42,әйе,0.39452380952380955,0.3950000000000001,0.06845931641884212,3
давылдан,4,давылдан,0.6125,0.6350000000000001,NA,8
көч,47,көч,0.24765957446808512,0.24,0.05787781576101269,3
өлгерә,8,өлгерә,0.41374999999999995,0.42499999999999993,NA,6
көчле,48,көчле,0.380625,0.37,0.0649809667646355,5
рухлылар,2,рухлылар,0.4800000000000001,0.4800000000000001,NA,8
максатларына,2,максатларына,0.6749999999999998,0.6749999999999998,NA,12
ирешә,8,ирешә,0.4812500000000001,0.4750000000000001,NA,5
алалар,35,алалар,0.48485714285714293,0.5,0.06995392069361205,6
баскычтан,4,баскычтан,0.6924999999999999,0.69,NA,9
төшкәндә,6,төшкәндә,0.5399999999999999,0.5349999999999999,NA,8
аягы,18,аягы,0.36000000000000004,0.3600000000000001,NA,4
таеп,3,таеп,0.36333333333333334,0.3600000000000001,NA,4
егылган,11,егылган,0.5345454545454544,0.5,NA,7
баз,9,баз,0.27222222222222225,0.28,NA,3
эчендәге,11,эчендәге,0.519090909090909,0.5100000000000007,NA,8
баткакка,2,баткакка,0.5899999999999999,0.5899999999999999,NA,8
башы,69,башы,0.31797101449275367,0.2999999999999998,0.058991026341519766,4
төшеп,68,төшеп,0.32176470588235295,0.3199999999999996,0.07703973719624457,5
баткан,9,баткан,0.49,0.5,NA,6
кочаклашып,6,кочаклашып,0.6483333333333333,0.635,NA,10
күрешәләр,5,күрешәләр,0.696,0.6100000000000001,NA,9
елашалар,5,елашалар,0.628,0.5700000000000001,NA,8
шатлыктан,6,шатлыктан,0.6699999999999999,0.6199999999999999,NA,9
үзең,90,үзең,0.3184444444444445,0.32000000000000006,0.05006464956236556,4
ыспай,4,ыспай,0.33499999999999996,0.3399999999999999,NA,5
икәнсең,15,икәнсең,0.538,0.54,NA,7
болай,104,болай,0.2969230769230769,0.29000000000000004,0.07692499997596214,5
урлашып,3,урлашып,0.41999999999999993,0.43999999999999995,NA,7
йөрисең,14,йөрисең,0.4707142857142857,0.45000000000000007,NA,7
агач,115,агач,0.3751304347826087,0.35,0.12533340036732843,4
ник,53,ник,0.2275471698113208,0.21999999999999997,0.06692450436456636,3
итмәскә,3,итмәскә,0.5166666666666667,0.45999999999999996,NA,7
итәрмен,5,итәрмен,0.5040000000000001,0.4900000000000002,NA,7
күршеләрең,1,күршеләрең,0.55,0.55,NA,10
дусларың,1,дусларың,0.5699999999999998,0.5699999999999998,NA,8
гаилә,20,гаилә,0.4159999999999999,0.4099999999999999,0.09356281312572858,5
әгъзаларың,1,әгъзаларың,0.5799999999999996,0.5799999999999996,NA,10
культурага,4,культурага,0.5825,0.565,NA,10
примитив,4,примитив,0.51,0.5099999999999999,NA,8
нәрсәгә,10,нәрсәгә,0.43199999999999983,0.43499999999999994,NA,7
караган,23,караган,0.4591304347826086,0.43999999999999995,0.09385062337835909,7
кенә,130,кенә,0.22369230769230775,0.20999999999999996,0.05677402523010328,4
карарга,20,карарга,0.45499999999999996,0.43000000000000016,0.08188406438373709,7
керештек,2,керештек,0.6099999999999997,0.6099999999999997,NA,8
ашка,16,ашка,0.38625,0.37,NA,4
таракан,6,таракан,0.4749999999999999,0.47999999999999987,NA,7
төшү,17,төшү,0.3388235294117647,0.3599999999999999,NA,4
патша,249,патша,0.3544578313253012,0.3400000000000001,0.06368067321787346,5
үзенең,111,үзенең,0.37450450450450445,0.37,0.06229454502658959,6
тикле,3,тикле,0.3700000000000001,0.3700000000000001,NA,5
яклап,7,яклап,0.3871428571428571,0.3600000000000003,NA,5
часовойлар,2,часовойлар,0.5400000000000003,0.5400000000000003,NA,10
куйдырды,4,куйдырды,0.5174999999999997,0.5049999999999997,NA,8
карый,75,карый,0.3796,0.3799999999999999,0.054023204890738113,5
кисәк,4,кисәк,0.31249999999999994,0.31499999999999995,NA,5
ит,53,ит,0.21924528301886795,0.2100000000000004,0.06837325573929912,2
бервакытны,11,бервакытны,0.6236363636363635,0.6399999999999999,NA,10
тагы,68,тагы,0.28867647058823526,0.27999999999999986,0.06644113741112824,4
ятып,56,ятып,0.3125,0.305,0.05494315243958976,4
тыңлый,13,тыңлый,0.3623076923076922,0.38000000000000034,NA,6
укытыла,3,укытыла,0.4099999999999999,0.3800000000000001,NA,7
башлагач,18,башлагач,0.6188888888888888,0.6,NA,8
акрынлап,10,акрынлап,0.5980000000000001,0.5850000000000001,NA,8
ителер,2,ителер,0.375,0.375,NA,6
спектакль,12,спектакль,0.5808333333333334,0.565,NA,9
башланды,23,башланды,0.5869565217391305,0.5800000000000001,0.08863382329212682,8
тәмәке,4,тәмәке,0.36749999999999994,0.36499999999999994,NA,6
тарту,5,тарту,0.3460000000000001,0.33000000000000007,NA,5
үлемгә,1,үлемгә,0.3800000000000001,0.3800000000000001,NA,6
китерергә,16,китерергә,0.5006250000000001,0.5050000000000001,NA,9
кияүдәме,2,кияүдәме,0.595,0.595,NA,8
судья,7,судья,0.3657142857142858,0.3500000000000001,NA,5
шаһиттан,3,шаһиттан,0.6366666666666667,0.6299999999999999,NA,8
һөнәре,3,һөнәре,0.34666666666666685,0.33000000000000007,NA,6
үргә,4,үргә,0.3375,0.3500000000000001,NA,4
йөзәр,3,йөзәр,0.3499999999999999,0.31999999999999984,NA,5
булмаска,3,булмаска,0.49333333333333335,0.4700000000000001,NA,8
һәр,124,һәр,0.2450806451612903,0.24,0.046480935525500165,3
гөл,24,гөл,0.24916666666666668,0.255,0.06842980994339301,3
сабагында,3,сабагында,0.6666666666666666,0.6000000000000001,NA,9
чәчәк,32,чәчәк,0.41,0.4099999999999997,0.06680194607943696,5
атар,5,атар,0.3480000000000002,0.3800000000000001,NA,4
айдай,4,айдай,0.4325,0.4149999999999999,NA,5
йөзле,9,йөзле,0.39888888888888885,0.43000000000000016,NA,5
идегәй,15,идегәй,0.544,0.54,NA,6
тугрылык,1,тугрылык,0.53,0.53,NA,8
дөньяда,43,дөньяда,0.4723255813953489,0.4600000000000001,0.08352237436765562,7
уртанчы,28,уртанчы,0.4885714285714286,0.485,0.06104531605491858,7
малае,35,малае,0.3857142857142857,0.3700000000000001,0.0538402777686379,5
яктысын,2,яктысын,0.45499999999999996,0.45499999999999996,NA,7
җанвар,6,җанвар,0.395,0.395,NA,6
тиресен,6,тиресен,0.46000000000000013,0.45000000000000007,NA,7
күтәреп,56,күтәреп,0.39535714285714285,0.39000000000000007,0.0514074857568111,7
бернигә,3,бернигә,0.4766666666666666,0.41999999999999993,NA,7
карамастан,17,карамастан,0.7323529411764704,0.73,NA,10
гореф,11,гореф,0.3136363636363636,0.31000000000000005,NA,5
гадәтләрен,1,гадәтләрен,0.6600000000000001,0.6600000000000001,NA,10
телен,38,телен,0.28421052631578947,0.28000000000000014,0.05289670067053569,5
мәдәниятен,4,мәдәниятен,0.7425000000000002,0.7200000000000001,NA,10
саклап,12,саклап,0.41583333333333333,0.40000000000000013,NA,6
кала,123,кала,0.34154471544715453,0.3500000000000001,0.05832391357614585,4
алган,55,алган,0.39000000000000007,0.3799999999999999,0.07137608461204248,5
өрфиядәй,3,өрфиядәй,0.7366666666666667,0.7499999999999999,NA,8
җаның,8,җаның,0.47624999999999995,0.4950000000000001,NA,5
күңелең,10,күңелең,0.434,0.4149999999999999,NA,7
казысаң,2,казысаң,0.66,0.66,NA,7
тирәнрәк,9,тирәнрәк,0.5133333333333334,0.5299999999999998,NA,8
казы,10,казы,0.32699999999999996,0.30999999999999994,NA,4
искелеккә,1,искелеккә,0.5199999999999998,0.5199999999999998,NA,9
ябышып,7,ябышып,0.42,0.4099999999999999,NA,6
ятучы,4,ятучы,0.41000000000000014,0.365,NA,5
муллаларның,1,муллаларның,0.6800000000000002,0.6800000000000002,NA,11
наданлыгыннан,1,наданлыгыннан,0.8899999999999997,0.8899999999999997,NA,13
туйганнар,1,туйганнар,0.4500000000000002,0.4500000000000002,NA,9
уянмады,2,уянмады,0.5700000000000002,0.5700000000000002,NA,7
адәми,14,адәми,0.3728571428571428,0.37999999999999995,NA,5
затмы,4,затмы,0.39499999999999996,0.38,NA,5
пәри,18,пәри,0.2622222222222223,0.2549999999999999,NA,4
авылга,48,авылга,0.41333333333333333,0.4050000000000001,0.06923189695187869,6
җитте,96,җитте,0.4411458333333334,0.44999999999999984,0.07324146411679808,5
шуның,74,шуның,0.33391891891891895,0.33000000000000007,0.05002209154038347,5
бетте,44,бетте,0.42999999999999994,0.42999999999999994,0.10509735746180561,5
ничә,22,ничә,0.3040909090909091,0.29999999999999993,0.047064664501386785,4
көннәр,21,көннәр,0.3880952380952382,0.3600000000000001,0.09095362751576565,6
ач,47,ач,0.27148936170212756,0.26,0.0510726942660418,2
ятты,22,ятты,0.43636363636363645,0.43500000000000005,0.07778440218411721,4
дутан,55,дутан,0.42399999999999993,0.42999999999999994,0.05452605715702274,5
яшь,108,яшь,0.27379629629629626,0.26000000000000023,0.060518096353756705,3
кош,72,кош,0.2908333333333333,0.26999999999999996,0.09515703395498996,3
кызны,57,кызны,0.3199999999999999,0.30000000000000004,0.057154760664940844,5
бакчасы,21,бакчасы,0.47666666666666674,0.4600000000000004,0.05890535858341983,7
урнаштыра,4,урнаштыра,0.5874999999999999,0.575,NA,9
үзенә,79,үзенә,0.34759493670886077,0.3400000000000003,0.04392788076541249,5
тартып,47,тартып,0.3619148936170212,0.34999999999999987,0.05147353370225513,6
шундый,125,шундый,0.36319999999999997,0.33999999999999986,0.08950173182681999,6
хәлләр,21,хәлләр,0.4176190476190476,0.4099999999999999,0.07782182102511091,6
тарихы,8,тарихы,0.4875,0.4900000000000001,NA,6
беркем,32,беркем,0.36718749999999994,0.35000000000000003,0.06852163777778524,6
белми,52,белми,0.3736538461538462,0.3700000000000001,0.07503919094389805,5
зәкәрия,2,зәкәрия,0.615,0.615,NA,7
карт,99,карт,0.3114141414141414,0.2999999999999998,0.06096877990621699,4
үләргә,5,үләргә,0.44000000000000006,0.43000000000000005,NA,6
җыенды,2,җыенды,0.5449999999999999,0.5449999999999999,NA,6
абый,36,абый,0.378611111111111,0.37,0.10454007147123001,4
диде,27,диде,0.2825925925925926,0.28000000000000025,0.0607113750152426,4
кызчык,2,кызчык,0.5399999999999999,0.5399999999999999,NA,6
ниһаять,13,ниһаять,0.49692307692307697,0.5000000000000001,NA,7
киемен,6,киемен,0.3566666666666665,0.3799999999999999,NA,6
киенә,4,киенә,0.4199999999999998,0.4099999999999997,NA,5
бакчадан,2,бакчадан,0.4849999999999999,0.4849999999999999,NA,8
кешене,49,кешене,0.3667346938775509,0.35000000000000053,0.06726092218723824,6
эзли,24,эзли,0.31458333333333327,0.3250000000000002,0.06825071224699579,4
азмы,16,азмы,0.41937499999999994,0.4099999999999999,NA,4
күпме,48,күпме,0.32,0.30500000000000005,0.052321123841140876,5
халык,154,халык,0.3942857142857143,0.38,0.06851729464922149,5
әкиятләре,3,әкиятләре,0.5933333333333333,0.5800000000000001,NA,9
уенда,1,уенда,0.4,0.4,NA,5
узган,18,узган,0.42722222222222217,0.41999999999999993,NA,5
чынында,1,чынында,0.54,0.54,NA,7
узар,11,узар,0.39545454545454545,0.41999999999999993,NA,4
тәртә,3,тәртә,0.4133333333333333,0.4,NA,5
арасындагы,4,арасындагы,0.6100000000000001,0.6100000000000001,NA,10
атны,57,атны,0.32350877192982463,0.31000000000000005,0.0637839342932877,4
тыңлатуы,1,тыңлатуы,0.5099999999999998,0.5099999999999998,NA,8
җиңел,69,җиңел,0.3534782608695652,0.3500000000000001,0.07932370091851622,5
агаларыңны,2,агаларыңны,0.605,0.605,NA,10
күрсәң,3,күрсәң,0.47,0.51,NA,6
таныр,6,таныр,0.32333333333333336,0.30000000000000004,NA,5
идеңме,3,идеңме,0.3866666666666667,0.3799999999999999,NA,6
улын,4,улын,0.2975000000000002,0.30000000000000016,NA,4
җитәкләп,5,җитәкләп,0.4619999999999999,0.45999999999999996,NA,8
өйгә,45,өйгә,0.29311111111111116,0.2899999999999998,0.05691405693274037,4
эшем,4,эшем,0.32,0.32499999999999996,NA,4
маҗараларында,2,маҗараларында,0.775,0.775,NA,13
кызык,29,кызык,0.363448275862069,0.32999999999999996,0.07953640944914368,5
балалар,55,балалар,0.4821818181818181,0.46999999999999975,0.08370274045890361,7
кышкы,5,кышкы,0.31399999999999995,0.31999999999999995,NA,5
кичтә,2,кичтә,0.44000000000000017,0.44000000000000017,NA,5
синнән,16,синнән,0.410625,0.3949999999999999,NA,6
башка,133,башка,0.3682706766917293,0.3500000000000001,0.07618252003044207,5
илаһ,5,илаһ,0.41999999999999993,0.43999999999999995,NA,4
хәзерге,35,хәзерге,0.44571428571428573,0.44000000000000006,0.04121620446140186,7
тикшерү,32,тикшерү,0.45937500000000003,0.4599999999999999,0.06102957787007867,7
кызым,40,кызым,0.40449999999999997,0.3899999999999999,0.11027125645425467,5
буынны,1,буынны,0.3700000000000001,0.3700000000000001,NA,6
башкача,16,башкача,0.5356249999999999,0.52,NA,7
тәрбияләргә,3,тәрбияләргә,0.6599999999999999,0.6600000000000001,NA,11
булалар,29,булалар,0.48931034482758623,0.5,0.07528937436972452,7
бозылдык,1,бозылдык,0.5099999999999999,0.5099999999999999,NA,8
шулкадәр,15,шулкадәр,0.528,0.5099999999999998,NA,8
эт,87,эт,0.21367816091954023,0.20999999999999996,0.058213142698403435,2
чаба,20,чаба,0.3639999999999999,0.38000000000000034,0.06264183905346336,4
бет,2,бет,0.19499999999999995,0.19499999999999995,NA,3
зөлкарнәйне,9,зөлкарнәйне,0.7722222222222223,0.6499999999999999,NA,11
яшереп,8,яшереп,0.38749999999999996,0.395,NA,6
куя,75,куя,0.3116,0.3100000000000005,0.07108755165287378,3
хезмәтчеләр,3,хезмәтчеләр,0.6366666666666668,0.6300000000000001,NA,11
нәрсәне,24,нәрсәне,0.4154166666666666,0.41000000000000003,0.03463851020019317,7
әзерлиләр,3,әзерлиләр,0.7366666666666667,0.74,NA,9
кырыгар,4,кырыгар,0.41500000000000004,0.42000000000000015,NA,7
потлы,11,потлы,0.2945454545454546,0.27000000000000046,NA,5
дагалар,4,дагалар,0.43999999999999995,0.4349999999999996,NA,7
дагалыйлар,5,дагалыйлар,0.65,0.6600000000000001,NA,10
нишләргә,66,нишләргә,0.5387878787878787,0.51,0.1329902611097742,8
белмим,51,белмим,0.4366666666666667,0.43000000000000016,0.07419282420422268,6
ак,227,ак,0.25665198237885467,0.2400000000000001,0.06399530223011625,2
кар,52,кар,0.2476923076923077,0.2350000000000002,0.052463004716708006,3
сибелә,1,сибелә,0.43999999999999995,0.43999999999999995,NA,6
беренче,126,беренче,0.41055555555555545,0.4099999999999999,0.0626441899351238,7
бәйрәме,36,бәйрәме,0.4513888888888889,0.43999999999999984,0.07269237992228227,7
көнне,86,көнне,0.32034883720930235,0.29000000000000004,0.08304450578158909,5
журналист,9,журналист,0.5555555555555556,0.5100000000000002,NA,9
урамда,17,урамда,0.4223529411764706,0.3999999999999999,NA,6
интервью,1,интервью,0.52,0.52,NA,8
йөри,113,йөри,0.26849557522123896,0.26000000000000023,0.06434449923801758,4
барында,2,барында,0.3800000000000001,0.3800000000000001,NA,7
курыкма,19,курыкма,0.5152631578947369,0.5299999999999998,NA,7
әҗәлгә,2,әҗәлгә,0.3949999999999998,0.3949999999999998,NA,6
кермәссең,2,кермәссең,0.5850000000000002,0.5850000000000002,NA,9
коткарырмын,3,коткарырмын,0.7166666666666665,0.7299999999999995,NA,11
шешәләрнең,1,шешәләрнең,0.77,0.77,NA,10
урыннарын,6,урыннарын,0.54,0.5199999999999999,NA,9
алмаштыра,2,алмаштыра,0.645,0.645,NA,9
алай,190,алай,0.2998421052631579,0.30000000000000004,0.048105982949814746,4
булгач,62,булгач,0.48032258064516126,0.475,0.07330818160420068,6
ишекне,8,ишекне,0.385,0.375,NA,6
келәгә,1,келәгә,0.40000000000000013,0.40000000000000013,NA,6
элде,1,элде,0.3599999999999999,0.3599999999999999,NA,4
әҗәлең,2,әҗәлең,0.42000000000000015,0.42000000000000015,NA,6
җиткән,29,җиткән,0.46275862068965523,0.46999999999999975,0.0938412655250284,6
сине,99,сине,0.296060606060606,0.29000000000000004,0.05984522430704027,4
ашар,6,ашар,0.44833333333333325,0.44999999999999996,NA,4
ундүрт,7,ундүрт,0.5085714285714286,0.5,NA,6
тула,8,тула,0.33999999999999997,0.33499999999999996,NA,4
елыйсы,1,елыйсы,0.42000000000000015,0.42000000000000015,NA,6
атасының,18,атасының,0.5688888888888888,0.555,NA,8
сакалы,3,сакалы,0.43666666666666654,0.41999999999999993,NA,6
уйный,42,уйный,0.3516666666666667,0.355,0.07590459759795805,5
өебезгә,10,өебезгә,0.535,0.49499999999999994,NA,7
кермә,3,кермә,0.42,0.3900000000000001,NA,5
талантсыз,3,талантсыз,0.6733333333333333,0.58,NA,9
икәнен,36,икәнен,0.3930555555555556,0.3900000000000001,0.03541966218268887,6
яшен,19,яшен,0.38,0.3799999999999999,NA,4
ялт,11,ялт,0.35090909090909095,0.3700000000000001,NA,3
йолт,3,йолт,0.3066666666666666,0.2799999999999998,NA,4
баргач,26,баргач,0.5207692307692308,0.5200000000000001,0.0833400391779217,6
җитәләр,43,җитәләр,0.4955813953488373,0.5,0.08472396562686009,7
имән,18,имән,0.34333333333333343,0.33000000000000007,NA,4
батыр,103,батыр,0.33601941747572805,0.32000000000000006,0.06133371720090087,5
урманына,4,урманына,0.5925000000000002,0.5900000000000003,NA,8
горурланабыз,9,горурланабыз,0.9177777777777778,0.9300000000000002,NA,12
әйтәсе,6,әйтәсе,0.44333333333333313,0.445,NA,6
республикасы,45,республикасы,0.6806666666666666,0.6699999999999999,0.059157041470610704,12
президенты,25,президенты,0.6452,0.6399999999999997,0.11440699279327295,10
миңнеханов,23,миңнеханов,0.5639130434782608,0.55,0.0646555509190842,10
барды,53,барды,0.4018867924528302,0.41000000000000014,0.057595092943939885,5
тәвәккәлсез,1,тәвәккәлсез,0.76,0.76,NA,11
сез,118,сез,0.26406779661016944,0.24999999999999994,0.07031692527329984,3
килгәндә,19,килгәндә,0.578421052631579,0.6099999999999999,NA,8
йөкле,2,йөкле,0.29000000000000004,0.29000000000000004,NA,5
идем,97,идем,0.30123711340206183,0.31000000000000005,0.05195671735459712,4
тыңласа,6,тыңласа,0.6,0.6100000000000001,NA,7
куа,35,куа,0.2785714285714286,0.26,0.07115949317826649,3
чыкканын,4,чыкканын,0.5425000000000001,0.55,NA,8
белә,60,белә,0.29533333333333334,0.29000000000000004,0.06176478680355727,4
шунда,185,шунда,0.36529729729729726,0.3500000000000001,0.06718303552955664,5
берсе,134,берсе,0.3388059701492537,0.32999999999999985,0.06825156251143882,5
икенчесенә,9,икенчесенә,0.6133333333333333,0.5699999999999998,NA,10
дәшә,4,дәшә,0.35250000000000004,0.3600000000000002,NA,4
авырып,7,авырып,0.41285714285714287,0.3999999999999999,NA,6
киттем,22,киттем,0.4468181818181819,0.44499999999999995,0.06751339016254232,6
биясе,2,биясе,0.75,0.75,NA,5
дантист,2,дантист,0.5850000000000001,0.5850000000000001,NA,7
пациентка,2,пациентка,0.6000000000000001,0.6000000000000001,NA,9
аңлатып,5,аңлатып,0.40800000000000003,0.41999999999999993,NA,7
иртән,17,иртән,0.39176470588235296,0.3900000000000001,NA,5
кече,38,кече,0.2939473684210526,0.28500000000000014,0.03681672057812081,4
улы,66,улы,0.28106060606060607,0.2599999999999998,0.08094384113578076,3
атасына,10,атасына,0.4779999999999999,0.4750000000000001,NA,7
керде,55,керде,0.36127272727272736,0.3599999999999999,0.05232953435001363,5
үзсүзле,2,үзсүзле,0.6099999999999999,0.6099999999999999,NA,7
сүзен,36,сүзен,0.35944444444444446,0.3400000000000001,0.0514751528217711,5
өскә,14,өскә,0.3157142857142858,0.29499999999999993,NA,4
чыгарам,1,чыгарам,0.48,0.48,NA,7
аста,4,аста,0.40499999999999997,0.3649999999999999,NA,4
бирсәләр,2,бирсәләр,0.52,0.52,NA,8
алырсың,11,алырсың,0.5509090909090909,0.5499999999999998,NA,7
бирмәсәләр,1,бирмәсәләр,0.7,0.7,NA,10
буш,34,буш,0.2791176470588235,0.26000000000000023,0.07001544565135456,3
калырсың,8,калырсың,0.5812499999999999,0.585,NA,8
йөртми,2,йөртми,0.39499999999999996,0.39499999999999996,NA,6
язмыш,21,язмыш,0.4814285714285715,0.4800000000000001,0.09397495686089352,5
авырлыклар,4,авырлыклар,0.7374999999999999,0.725,NA,10
шөкер,22,шөкер,0.42,0.4149999999999999,0.06714976477316137,5
күп,371,күп,0.22967654986522912,0.2100000000000004,0.06312101042307325,3
күрмәдем,4,күрмәдем,0.5875,0.5899999999999996,NA,8
иң,154,иң,0.209025974025974,0.20999999999999996,0.0414003180946353,2
актыктан,4,актыктан,0.5775,0.585,NA,8
ат,160,ат,0.2285,0.22999999999999998,0.057306195127577626,2
койрыгын,15,койрыгын,0.4346666666666667,0.4400000000000004,NA,8
чәнчеп,2,чәнчеп,0.5,0.5,NA,6
үстерәләр,11,үстерәләр,0.6627272727272726,0.6799999999999999,NA,9
көрәш,9,көрәш,0.3788888888888888,0.35,NA,5
дәвам,85,дәвам,0.33858823529411763,0.33000000000000007,0.05078566127366522,5
итә,192,итә,0.29270833333333335,0.29500000000000015,0.07040772872269697,3
аквариумлы,1,аквариумлы,0.8,0.8,NA,10
кроссовкалар,1,кроссовкалар,0.8199999999999998,0.8199999999999998,NA,12
рух,4,рух,0.32500000000000007,0.33000000000000007,NA,3
байлыгын,2,байлыгын,0.56,0.56,NA,8
айнымас,2,айнымас,0.655,0.655,NA,7
назларга,2,назларга,0.495,0.495,NA,8
төрдең,2,төрдең,0.44000000000000017,0.44000000000000017,NA,6
күз,147,күз,0.23251700680272114,0.21999999999999997,0.05136031896152792,3
тимәсен,8,тимәсен,0.55875,0.555,NA,7
тузга,3,тузга,0.4166666666666667,0.47,NA,5
язмаганны,2,язмаганны,0.5700000000000001,0.5700000000000001,NA,9
сөйли,40,сөйли,0.368,0.3900000000000001,0.07912648102879342,5
республикам,2,республикам,0.7150000000000001,0.7150000000000001,NA,11
роскомнадзор,2,роскомнадзор,0.75,0.75,NA,12
кисәтә,2,кисәтә,0.5549999999999998,0.5549999999999998,NA,6
белмәсәң,17,белмәсәң,0.58,0.5799999999999996,NA,8
юлны,20,юлны,0.305,0.28500000000000003,0.0644592894779333,4
күрсәтермен,6,күрсәтермен,0.68,0.6900000000000001,NA,11
