repetitions,orthographic_form,length
305,udeleženec,10
123,učni,4
13,specialističnega,16
2,specializanta,13
2,dežurstvi,9
1,specializant,12
14,praktičnemu,11
1,teoretičnemu,12
1,nagrajevana,11
5,specialističnem,15
21,medicinskem,11
4,petinah,7
38,specialistov,12
14,specialističnim,15
25,podeljeno,9
10,kraljevem,9
6,odloku,6
47,specializacijo,14
4,ambulanti,9
5,pooblaščenem,12
41,najkrajši,9
23,dokončal,8
77,oprostijo,9
1,navedenihv,10
51,desetletno,10
22,izpitu,6
150,opisan,6
13,usposabljale,12
81,študijski,9
105,udeleženke,10
43,pripravljanje,13
103,klinično,8
42,zdravim,7
10,bolnim,6
62,medicinska,10
27,sestra,6
22,udeleženka,10
29,nauči,5
20,prevzemati,10
17,fizioloških,11
48,pridobivati,11
2,sestrskega,10
43,usposabljati,12
10,dodiplomski,11
14,dyplom,6
3,licencjata,10
3,pielęgniarstwa,14
4,posrednješolsko,15
53,medicinskim,11
23,sestram,7
18,diplomirani,11
5,pos,3
109,izpit,5
10,matura,6
20,diplomanti,10
3,liceja,6
8,zobozdravstveno,15
1,osnovnou,8
1,zobozdravstvenousposabljanje,28
17,študijev,8
6,zobozdravstvo,13
98,merjenju,8
54,organizma,9
1,kakot,5
6,bolnega,7
2,zobozdravniku,13
139,preventivnega,13
14,diagnostičnega,14
25,terapevtskega,13
5,zobozdravstva,13
78,diagnostiko,11
21,univerzitetnem,14
4,specialistični,14
3,zobozdravstveni,15
4,zobozdravstvenem,16
33,triletnih,9
38,končale,7
12,češkoslovaški,13
15,veterinarji,11
165,visokošolske,12
111,reje,4
70,poznavanjem,11
38,dokončanih,10
7,porodništva,11
1,ginekologije,12
1,anatomiji,9
4,fiziologiji,11
8,novorojenčka,12
1,babištva,8
1,priznjo,7
4,babicam,7
32,predpisovanje,13
87,čimprejšnje,11
35,rizičnih,8
17,porod,5
63,porodom,7
54,zarodka,7
1,maternici,9
41,kliničnimi,10
9,spontanih,9
4,porodov,7
1,epiziotemijo,12
18,medenični,9
15,materi,6
98,otroku,6
3,zdravnikovi,11
222,odstranitve,11
1,placente,8
2,maternice,9
11,negovanje,9
1,novorojenega,12
2,poporodnem,10
1,novorojenemu,12
2,położnictwa,11
1,położnej,8
1,babištvo,8
12,farmacevti,10
49,farmacevtskega,14
15,fizikalnem,10
16,kemijskem,9
99,biološkem,9
1,mikrobiološkem,14
38,preizkušanju,12
10,presnovi,8
15,farmacije,9
99,preizkušanje,12
39,laboratoriju,12
179,distribucija,12
547,debelo,6
19,lekarnah,8
53,dvoletno,8
6,vojvodstvu,10
11,farmaciji,9
87,preizkusov,10
36,opravljenim,11
66,izpitom,7
15,arhitekturnega,14
18,projektiranja,13
25,arhitekturnih,13
9,teorij,6
2,upodabljajočih,14
1,urbanizmu,9
1,prostroskem,11
3,planiranju,10
27,zgradbami,9
4,idejnih,7
27,zasnov,6
3,idejne,6
15,notranjost,10
20,udobno,6
109,zavaruje,8
18,projektiranje,13
40,stroškovnih,11
8,planiranja,10
3,fachhochschulen,15
2,štiriletne,10
8,zaključnemu,11
29,akademskem,10
121,malto,5
445,dokumentacija,13
146,našteti,7
1,zaprisežno,10
1,zaprisege,9
2,skrajšane,9
6,okrajšav,8
107,odredi,6
1,pripravniško,12
41,izmenjanih,10
287,koordinatorji,13
75,kontaktnim,10
39,poizvedb,8
145,odstopanju,10
1,najpoznejo,10
6,naslovljenci,12
24,chartered,9
14,accountants,11
39,england,7
16,wales,5
5,actuaries,9
11,faculty,7
11,secretaries,11
2,administrators,14
28,town,4
69,planning,8
116,institution,11
2,surveyors,9
175,ireland,7
57,irish,5
1,adjusters,9
4,bankers,7
1,physiotherapy,13
3,chemistry,9
148,british,7
11,psychological,13
1,foresters,9
20,engineering,11
237,structural,10
1,metallurgy,10
7,mechanical,10
11,naval,5
12,architects,10
2,aeronautical,12
8,measurement,11
18,computer,8
6,paramedicinske,14
1,vzgojnovarstvene,16
23,pediatriji,10
2,kinderkrankenschwester,22
1,kinderkrankenpfleger,20
2,fizioterapevt,13
3,krankengymnastin,16
2,physiotherapeutin,17
12,terapevt,8
1,ergoterapevt,12
2,beschäftigungs-,15
1,arbeitstherapeut,16
1,ergotherapeut,13
1,logoped,7
1,logopäde,8
1,logopädin,9
1,ortoped,7
1,orthoptistin,12
1,vgojitelj/-ica,14
4,staatlich,9
2,anerkannter,11
1,erzieherin,10
1,vzgojitelj/-ica,15
1,heilpädagogein,14
3,medizinisch,11
7,technischer,11
1,laboratoriums-,14
6,assistentin,11
1,rentgenologijo,14
10,radiologie,10
1,funktionsdiagnostik,19
220,veterinarski,12
1,veterinärmedizinisch,20
2,dietetik,8
1,diätassistentin,15
1,pharmazieingenieur,18
31,dežel,5
4,psihiatrična,12
1,psychiatrischer,15
5,krankenschwester,16
5,krankenpfleger,14
1,sprachtherapeutin,17
6,bolniški,8
45,asistent,8
2,zdravotnický,12
47,osnovnošolskega,15
16,maturitní,9
16,zkouška,7
1,nutricionist,12
1,nutriční,8
6,zobotehnik,10
2,odontotecnico,13
8,optik,5
1,ottico,6
1,οδοντοτεχνίτης,14
1,τεχνικός,8
1,oπτικός,7
1,zobozdravstvu,13
1,zobārstniecības,15
2,māsa,4
40,specializaciji,14
1,biomedicinskem,14
1,biomedicīnas,12
1,laborants,9
1,zobu,4
1,tehniķis,8
1,fizioterapeita,14
1,asistents,9
1,radiologijo,11
3,assistante,10
56,technique,9
9,médicale,8
1,laboratoire,11
4,infirmier,9
3,ičre,4
1,psychiatrique,13
2,kirurgijo,9
38,chirurgie,9
1,puériculteur,12
2,trice,5
13,anestezijo,10
1,anesthésiste,12
2,maser,5
1,maserka,7
2,masseur,7
1,euse,4
1,diplômée,8
8,vzgojitelj,10
1,éducateur,9
1,dierenartassistent,18
16,asistenta,9
1,dierenartassisten,17
3,mbo,3
69,dvojnem,7
1,llw,3
29,zaključita,10
4,spezielle,9
2,grundausbildung,15
1,kinder-,7
1,jugendlichenpflege,18
1,psychiatrischen,15
4,gesundheits-,12
3,krankenpflege,13
34,leče,4
1,kontaktlinsenoptiker,20
7,pediker,7
1,fuβpfleger,10
2,slušne,6
1,hörgeräteakustiker,18
1,lekarnar,8
1,drogist,7
4,vajenstva,9
38,vajence,7
43,otroškem,8
10,vrtcu,5
1,kindergärtner,13
1,erzieher,8
4,plesni,6
22,učitelj,7
120,umetnost,8
1,učiteľ,6
1,tanečnom,8
1,základných,10
1,umeleckých,10
1,školách,7
5,semestrov,9
2,plesne,6
12,pedagogike,10
1,vychovávatel,12
1,špeciálnych,11
1,výchovných,10
2,zariadeniach,12
1,sociálnych,10
1,služieb,7
25,pedagoški,9
23,pedagoškega,11
1,rokodelcev,10
4,mester,6
20,meister,7
8,maître,6
1,optometrist,11
24,razdeljenega,12
46,zaključnim,10
5,rokodelec,9
11,ortopedski,10
1,ortopædimekaniker,17
173,šolski,6
5,mehanik,7
4,čevljar,7
1,ortopædiskomager,16
1,augenoptiker,12
2,zahntechniker,13
3,mavčar,6
2,bandagist,9
2,avdioprotetik,13
1,hörgeräte,9
1,akustiker,9
1,orthopädiemechaniker,20
2,orthopädieschuhmacher,21
1,opticien,8
2,mécanicien,10
6,dentaire,8
1,audioprothésiste,16
2,orthopédiste,12
1,bandagiste,10
1,cordonnier,10
28,obrt,4
16,izdelovalec,11
9,steznikov,9
1,miederwarenerzeuger,19
1,optiker,7
1,orthopädietechniker,19
1,vrtnar,6
1,gärtner,7
5,landwirtschaft,14
46,gospodinjstvo,13
6,ländlichen,10
1,hauswirtschaft,14
2,hortikulturni,13
1,gartenbau,9
1,vrtnariji,9
1,feldgemüsebau,13
1,pomologijo,10
1,obstbau,7
1,obstverwertung,14
52,vinogradništvo,14
1,weinbau,7
1,kellerwirtschaft,16
11,mlekarstvo,10
2,sirarstvo,9
1,molkerei-,9
1,käsereiwirtschaft,17
1,konjerejo,9
1,pferdewirtschaft,16
1,fischereiwirtschaft,19
4,perutninarstvo,14
1,geflügelwirtschaft,18
1,bienenwirtschaft,16
1,forstwirtschaft,15
157,gozdne,6
14,drevesnice,10
45,gozdno,6
1,forstgarten-,12
1,forstpflegewirtschaft,21
1,landwirtschaftlichen,20
1,lagerhaltung,12
16,stroko,6
1,nauczyciel,10
1,praktycznej,11
29,nauki,5
1,zawodu,6
16,poučeval,8
32,srednješolske,13
1,posrednješolske,15
36,pedagoško,9
1,mojstrskim,10
13,mojster,7
1,majster,7
1,odbornej,8
1,výchovy,7
3,vajenskem,9
37,fakulteti,9
206,specializirane,14
1,mojstre,7
29,pomorstvo,9
62,plovba,6
4,palubní,7
20,krova,5
2,námořní,7
2,poručík,7
4,první,5
8,důstojník,9
3,kapitán,7
9,pripravnik,10
9,strojnici,9
8,strojní,7
2,druhý,5
8,električar,10
2,elektrotechnik,14
2,elektrodůstojník,16
77,kapitan,7
1,skibsfører,10
1,overstyrmand,12
1,krmar,5
2,enestyrmand,11
3,vagthavende,11
2,styrmand,8
1,maskinchef,10
9,oficir,6
7,strojnik,8
3,maskinmester,12
142,obalno,6
4,kapitän,7
4,nautischer,10
4,schiffsoffizier,15
3,amw,3
3,akw,3
11,nivoja,6
2,schiffsbetriebstechniker,24
6,ct,2
1,leiter,6
2,maschinenanlagen,16
2,schiffsmaschinist,17
2,cma,3
1,-leiter,7
1,ctw,3
1,cmaw,4
1,alleinoffizier,14
8,palubi,6
6,ufficiale,9
1,coperta,7
1,macchina,8
2,kuģu,4
2,elektromehāniķis,16
9,hladilnike,10
2,kuģa,4
2,saldēšanas,10
2,iekārtu,7
2,mašīnists,9
5,stuurman,8
6,kleine,6
2,handelsvaart,12
2,aanvulling,10
2,motordrijver,12
4,vts,3
2,functionaris,12
13,ii/,3
48,ladijsko,8
18,stražarjenje,12
2,izpitno,7
14,opp,3
18,častnika,8
19,nosilnostjo,11
3,diplomantu,10
50,odobrenem,9
20,evidenčna,9
1,kadete,6
11,-mesečna,8
104,poveljnika,10
7,pripravnika,11
8,pogonskim,9
22,strojem,7
126,kw,2
4,električarja,12
74,fakulteta,9
3,elektrotehnike,14
1,elektrotehniška,15
1,elektrotehnika,14
2,-mesecev,8
1,maturantu,9
3,staž,4
5,generatorja,11
22,inženirja,9
3,oficirja,8
1,diplomiranega,13
10,mesečnim,8
2,hbo,3
16,globokomorski,13
1,blk,3
4,fischerei,9
1,bgw,3
5,bk,2
24,inženir,7
3,werktuigkundige,15
2,visvaart,8
51,dveletno,8
34,-mesečno,8
1,torremolinoške,14
2,stavbenik,9
2,autorizovaný,12
5,technik,7
1,stavitel,8
21,sb,2
4,tirnega,7
1,fyzická,7
1,osoba,5
1,řídící,6
2,drážní,6
1,vozidlo,7
94,pogonsko,8
1,revizní,7
23,strojni,7
5,inštruktor,10
1,učitel,6
1,autoškoly,9
41,mlajša,6
26,strojništvo,11
1,kontrolní,9
2,stk,3
38,vozniški,8
1,mechanik,8
1,měření,6
1,emisí,5
6,mehanika,8
7,čolna,5
1,řídy,4
1,štiriletna,10
2,restavrator,11
182,spomenikov,10
2,restaurátor,11
1,památek,7
1,které,5
2,jsou,4
1,díly,4
1,uměleckých,10
1,řemesel,7
2,restavratorstvo,15
20,zaključenega,12
1,vajenskim,9
118,umetniških,10
53,spomeniki,9
28,muzejev,7
4,galerij,7
1,děl,3
3,výtvarných,10
2,umění,5
2,která,5
1,nejsou,6
1,památkami,9
1,uložena,7
1,sbírkách,8
1,muzeí,5
1,galerií,7
1,ostatních,9
1,předmětů,8
1,kulturní,8
1,hodnoty,7
1,odpadový,8
1,hospodář,8
4,miniranje,9
1,technický,9
1,vedoucí,7
1,odstřelů,8
83,podzemni,8
1,miner,5
749,podzemne,8
103,površini,8
108,površinske,10
1,minerja,7
3,okrajnim,8
1,razstrelitev,12
40,češkim,6
1,geometer,8
1,geometra,8
1,perito,6
1,agrario,7
13,maturo,6
1,geometre,8
1,biroju,6
1,petletnimi,10
32,izkušnjam,9
191,strojevodje,11
1,vilces,6
1,līdzekļa,8
4,vadītāja,8
1,mašīnista,9
1,palīgs,6
46,delodajalcu,11
7,izvršitelj,10
2,gerechtsdeurwaarder,19
22,zobnih,6
3,protez,6
2,tandprotheticus,15
5,izvršitelje,11
18,izdelovalce,11
1,zobnega,7
63,tehnika,7
14,izdelovalca,11
1,gozdar,6
7,förster,7
1,technisches,11
1,büro,4
1,überlassung,11
1,arbeitskräften,14
1,arbeitsleihe,12
1,arbeitsvermittlung,18
1,vermögensberater,16
1,detektiv,8
1,berufsdetektiv,14
3,varnostnik,10
1,bewachungsgewerbe,17
65,nepremičninski,14
1,immobilienmakler,16
1,immobilienverwalter,19
249,organizator,11
200,gradbenega,10
1,bauträger,9
1,bauorganisator,14
1,baubetreuer,11
1,inkassobüro,11
1,inkassoinstitut,15
40,trgovskega,10
43,zaključno,9
116,trgovsko,8
1,berater,7
1,versicherungsangelegenheiten,28
103,izračuni,8
2,planender,9
2,baumeister,10
1,tesarski,8
1,zimmermeister,13
1,terezije,8
1,gewerblicher,12
2,buchhalter,10
1,gewerbeordnung,14
1,selbständiger,13
1,bundesgesetz,12
91,über,4
1,wirtschaftstreuhandberufe,25
116,teste,5
15,brezhibnosti,12
144,postaji,7
3,diagnosta,9
2,przeprowadzający,16
3,badania,7
3,techniczne,10
3,stacji,6
4,pojazdów,8
1,podstawowym,11
1,zakresie,8
1,badań,5
40,delavnici,9
4,garaži,6
3,-urnim,6
11,kontroliranje,13
16,območni,7
1,pojazdu,7
1,okręgowej,9
1,wykonujący,10
2,vlakovni,8
1,dispečer,8
1,dyżurny,7
3,ruchu,5
2,dispečerja,10
61,škotske,7
1,bolničar,8
9,nurse,5
24,rudarski,8
3,engineer,8
4,zobni,5
15,dental,6
1,therapist,9
1,higienik,8
1,hygienist,9
2,dispensing,10
1,optician,8
39,deputy,6
2,insolvency,10
7,practitioner,12
12,notar,5
8,licensed,8
1,conveyancer,11
86,potniška,8
43,freight,7
25,ships,5
10,unrestricted,12
1,deck,4
21,officer,7
9,unlimited,9
77,trading,7
15,technically,11
119,competent,9
128,person,6
55,vocational,10
48,qualifications,14
2,nvqs,4
19,škotskem,8
5,scottish,8
2,neutečene,9
1,kaufmänischer,13
4,soziale,7
5,berufe,6
89,priznanega,10
7,inštruktorja,12
8,dihanje,7
2,geprüfter,9
1,atem-,5
1,sprech-,7
1,stimlehrerin,12
2,mittlerer,9
1,bildungsabschluß,16
18,najkrajša,9
1,abitur,6
1,fachhochschule,14
1,fachhochschulreife,18
3,fachschule,10
13,dopolnjenega,12
7,enoletnim,9
5,dvoletnim,9
1,specializacijskim,17
3,zaključenim,11
1,technikerin,11
1,betriebswirtin,14
8,oblikovalca,11
1,gestalterin,11
9,negovalca,9
1,familienpflegerin,17
1,berufsschule,12
1,osemletnega,11
1,mavo,4
3,vbo,3
2,osemletne,9
80,pouka,5
1,berufsbildende,14
4,höhere,6
3,schulen,7
1,land-,5
1,forstwirtschaftliche,20
1,lehranstalten,13
8,einschließlich,14
1,sonderformen,12
41,dokazom,7
4,mojstrskih,10
1,meisterschulen,14
158,razredih,8
2,meisterklassen,14
1,werkmeisterschulen,18
2,bauhandwerkerschulen,20
1,berufschule,11
2,mojstrski,9
1,meisterschule,13
1,werkmeisterschule,17
3,obrtniški,9
75,nomenklatura,12
24,tekstilij,9
37,volno,5
20,svilo,5
43,lan,3
19,konopljo,8
621,vlaken,6
14,juta,4
24,trda,4
651,vlakna,6
115,vrvi,4
6,pletenih,8
4,kvačkanih,9
1,plemenitenje,12
4,posteljnine,11
39,strojna,7
70,gume,4
51,ročna,5
30,krznenih,8
2,žimnic,6
31,usnja,5
25,plute,5
115,pohištva,8
16,lesenih,7
21,polizdelkov,11
326,komponent,9
1,podi,4
16,lesene,6
31,slame,5
3,pletarskih,10
9,protja,6
1,ratana,6
18,izdelovanje,11
3,krtač,5
2,lesenega,8
3,papirnatih,10
40,celuloze,8
37,založništvo,11
62,tiskarstvo,10
129,sorodne,7
2,usnjarska,9
288,obrati,6
8,strojenje,9
4,dodelavo,8
18,usnjenih,8
41,plastičnih,10
91,mas,3
93,umetnih,7
183,škroba,6
68,azbesta,7
85,kemična,7
96,specializirana,14
309,maščob,6
176,rastlinskega,12
8,hišno,5
42,pisarni,7
38,naftna,6
27,nekovinskih,11
2,glinenih,8
96,stekla,6
13,steklenih,9
13,keramičnih,10
1,ognjevzdržnimi,14
24,cementa,7
12,apna,4
13,mavca,5
22,betona,6
25,kamna,5
45,barvnih,7
6,železarska,10
13,jeklarska,9
1,koksarnami,10
1,jeklarnah,9
25,jeklenih,8
99,cevi,4
12,vlečenje,8
9,žice,4
25,hladni,6
1,vlek,4
6,valjanje,8
7,trakov,6
3,livarne,7
3,vtiskovanje,11
45,stiskanje,9
53,površinska,10
21,kovinske,8
324,konstrukcije,12
32,kotlov,6
41,posod,5
2,strojegradnje,13
69,obdelovalnih,12
62,pisarniških,11
8,strojnega,9
19,napeljav,8
1,šivalnih,8
105,živilsko,8
188,kemično,7
17,rudnike,7
34,železo,6
1,jeklolivarne,12
53,gradbeno,8
20,mehanske,8
1,transmisijske,13
5,neelektričnih,13
1,elektromehanika,15
24,kablov,6
10,elektromotorjev,15
12,generatorjev,12
6,transformatorjev,16
4,stikalnih,9
1,elektromedicinske,17
87,sprejemnikov,12
1,avdioopreme,11
17,svetil,6
26,napeljava,9
137,koles,5
2,neomenjena,10
112,proizvodna,10
1,finomehanskih,13
7,kirurških,9
5,ortopedskih,11
15,fotografske,11
18,optične,7
5,merilnikov,10
9,nakita,6
18,plemenitih,10
4,glasbil,7
1,atletske,8
2,nespecializirano,16
19,rušenje,7
55,mostov,6
14,montaža,7
3,dekoraterstvo,13
54,zaključna,9
74,živilska,8
161,zakol,5
19,mlečna,6
32,sadežev,7
1,mlevskih,8
3,pekovskih,9
1,prepečencem,11
1,piškoti,7
122,kakava,6
14,čokolade,8
46,sladkornih,10
5,etilnega,8
13,fermentacijo,12
5,kvasa,5
5,slada,5
6,varjenje,8
16,brezalkoholnih,14
1,gumenih,7
86,sintetičnih,11
2,frizerstvo,10
2,pedikerjev,10
15,kozmetike,9
2,frizerje,8
20,ladjedelništvo,14
3,spalnih,7
7,jedilnih,8
13,vagonih,7
25,tirnih,6
1,remiz,5
352,čiščenje,8
80,vagonov,7
27,primestnega,11
1,medmestnega,11
71,avtobusi,8
8,taksiji,7
2,predori,7
183,skladišča,9
29,parkirišča,10
47,avtobusne,9
4,tramvajske,10
1,remize,6
2,vlečenja,8
2,pilotiranja,11
104,postavljanje,12
32,natovarjanje,12
33,raztovarjanje,13
3,vleka,5
1,čolnarn,7
1,pralnice,8
4,pralnic,7
39,suho,4
24,barvanje,8
22,fotografski,11
1,ateljeji,8
1,portretno,9
8,fotografiranje,14
2,fotoreporterjev,15
10,nerazvrščene,12
1,drobnoobrtna,12
57,potujočih,9
2,krošnjarjev,11
2,pouličnih,9
17,pokritih,8
21,tržnicah,8
112,izključujejo,12
93,ponujanje,9
4,komisijsko,10
18,izleti,6
5,razpošiljajo,12
64,sklepanjem,10
314,naročnika,9
99,ledu,4
37,hladilne,8
8,razpršitvijo,12
75,pretovarjanja,13
29,ff,2
74,prevoznine,10
3,ladjarja,8
1,luškimi,7
15,ladijskimi,10
2,veletrgovini,12
77,medicinskimi,12
1,toksicnimi,10
56,patogeni,8
31,premogom,8
11,veleprodajo,11
78,dražbo,6
182,trgovskih,9
11,drobne,6
433,nepremičnine,12
1,kočij,5
10,konjev,6
391,rezervacije,11
26,kinematografih,14
26,izposoja,8
89,kinematografskih,16
390,filmov,6
5,gledališčih,11
24,čolnov,6
17,igralnih,8
23,avtomatov,9
1,spretnostne,11
46,sob,3
2,opranega,8
3,kavarne,7
6,gostilne,8
9,pije,4
4,prenočišča,10
8,kampi,5
1,gostišča,8
99,licenciranje,12
12,cevovodni,9
187,knjižnice,9
16,muzeji,6
1,botanični,9
27,vrtovi,6
17,inštruktorjev,13
1,dirkalni,8
5,hlevi,5
1,dirkališča,10
4,cirkusi,7
6,zabaviščni,10
1,zabavišča,9
69,kozmetični,10
1,manikerjev,10
1,maserjev,8
432,gorskih,7
21,vodnikov,8
59,skladiščnih,11
1,ženitna,7
1,posredovalnica,14
1,astrologija,11
1,vedeževanje,11
7,pogrebni,8
9,pokopališč,10
5,kurirji,7
24,vodniki,7
92,veleprodaji,11
328,premoga,7
61,posredništva,12
69,najemu,6
4,emigrantov,10
4,uskladiščenih,13
144,depozitarja,11
1,blagovnicah,11
3,hladilnicah,11
1,silosih,7
19,depozitarju,11
2,ograd,5
102,nameščene,9
198,tranzitu,8
62,tehtanje,8
11,belgië,6
9,belgique/,9
36,belgien,7
9,arts,4
27,diplôme,7
10,docteur,7
26,médecine,8
11,universités,11
3,universiteiten,14
10,jury,4
10,compétent,9
10,d'enseignement,14
11,française,9
6,bevoegde,8
6,examencommissie,15
7,vlaamse,7
6,gemeenschap,11
37,česká,5
9,ukončení,8
10,studia,6
11,studijním,9
3,všeobecné,9
10,lékařství,9
5,medicíny,8
2,mudr,4
1,lékářská,8
22,fakulta,7
4,univerzity,10
5,české,5
4,republice,9
7,vysvědčení,10
5,státní,6
2,rigorózní,9
5,zkoušce,7
42,danmark,7
14,bevis,5
4,bestĺet,7
1,lćgevidenskabelig,17
1,embedseksamen,13
7,medicinsk,9
2,universitetsfakultet,20
3,autorisation,12
21,som,3
4,lćge,4
3,udstedt,7
6,sundhedsstyrelsen,17
5,tilladelse,10
13,til,3
1,selvstćndigt,12
1,virke,5
3,dokumentation,13
2,gennemfřrt,10
3,praktisk,8
1,uddannelse,10
9,zeugnis,7
2,ärztliche,9
9,prüfung,7
1,staatsprüfung,13
1,vorbereitungszeit,17
93,als,3
1,medizinalassistent,18
5,soweit,6
69,diese,5
109,nach,4
6,deutschen,9
10,rechtsvorschriften,18
35,noch,4
4,abschluss,9
1,ärztlichen,10
12,ausbildung,10
6,vorgesehen,10
45,war,3
6,zuständige,10
11,behörden,8
1,bescheinigung,13
1,ableistung,10
7,tätigkeit,9
4,arzt,4
1,praktikum,9
47,eesti,5
1,arstiteaduse,12
4,őppekava,8
2,läbimise,8
5,kohta,5
11,tartu,5
5,ülikool,7
37,ελλάς,5
3,πτυχίo,6
3,iατρικής,8
5,iατρική,7
2,σχoλή,5
2,παvεπιστημίoυ,13
1,επιστημώv,9
8,υγείας,6
3,τμήμα,5
56,españa,6
16,título,6
5,licenciado,10
9,cirugía,7
7,ministerio,10
6,educación,9
17,cultura,7
5,rector,6
104,una,3
27,universidad,11
22,d'etat,6
70,primary,7
19,qualification,13
38,examining,9
37,certificate,11
50,italia,6
8,laurea,6
22,chirurgia,9
24,universitŕ,10
5,abilitazione,12
4,all'esercizio,13
102,della,5
38,κύπρος,6
8,πιστοποιητικό,13
5,εγγραφής,8
2,ιατρού,6
2,ιατρικό,7
7,συμβούλιο,9
2,ārsta,5
9,diploms,7
7,universitātes,13
5,augstskola,10
38,lietuva,7
9,aukštojo,8
9,mokslo,6
20,diplomas,8
15,nurodantis,10
15,suteiktą,8
8,gydytojo,8
15,kvalifikaciją,13
11,universitetas,13
2,internatūros,12
13,pažymėjimas,11
2,medicinos,9
15,profesinę,9
1,accouchements,13
6,d'examen,8
7,certificat,10
21,magyar,6
7,ország,6
1,általános,9
1,orvos,5
6,oklevél,7
9,doctor,6
5,medicinae,9
1,univer-,7
1,sae,3
3,röv,3
2,univ,4
6,egyetem,7
6,lawrja,6
2,tabib,5
1,medi-,5
1,cina,4
30,kirurgija,9
6,universita,10
8,`,1
1,registrazzjoni,14
1,mahrug,6
5,mill,4
4,kunsill,7
2,mediku,6
48,nederland,9
7,getuigschrift,13
7,goed,4
7,gevolg,6
4,afgelegd,8
1,artsexamen,10
3,faculteit,9
7,geneeskunde,11
1,urkunde,7
2,verleihung,10
3,akademischen,12
5,grades,6
5,gesamten,8
1,heilkunde,9
18,bzw,3
1,universae,9
1,drmeduniv,9
7,medizinische,12
2,fakultät,8
125,einer,5
17,universität,11
4,spezifische,11
58,zum,3
5,allgemeinmedizin,16
2,facharztdiplom,14
5,österreichische,15
2,ärztekammer,11
53,polska,6
5,ukończenia,10
1,stu-,4
1,diów,4
6,wyższych,8
1,kie-,4
1,runku,5
1,lekarskim,9
1,tytu-,5
1,łem,3
2,lekarza,7
8,akademia,8
4,medyczna,8
7,uniwersytet,11
5,medyczny,8
5,collegium,9
5,medicum,7
6,uniwersytetu,12
5,jagiellońskiego,15
1,lekarski,8
2,egzamin,7
1,pań-,4
1,stwowy,6
123,portugal,8
40,carta,5
13,curso,5
13,licenciatura,12
138,em,2
3,universidades,13
1,comprovativo,12
1,conclusăo,9
2,internato,9
8,geral,5
1,emitido,7
11,pelo,4
2,ministério,10
10,saúde,5
7,vysokoškolský,13
7,udelení,7
7,akademického,12
7,titulu,6
21,vysoká,6
25,škola,5
10,suomi/,6
1,lääketieteen,12
3,lisensiaatin,12
11,tutkinto,8
3,licentiatexamen,15
7,helsingin,9
22,yliopisto,9
7,helsingfors,11
14,universitet,11
3,kuopion,7
6,oulun,5
3,tampereen,9
5,turun,5
2,todistus,8
2,lääkärin,8
2,perusterveydenhuollon,21
2,lisäkoulutuksesta,17
1,examenbevis,11
89,om,2
2,tilläggsutbildning,18
5,för,3
5,läkare,6
4,inom,4
1,primärvĺrden,12
42,sverige,7
2,läkarexamen,11
1,utbildning,10
1,utfärdas,8
7,socialstyrelsen,15
260,united,6
124,kingdom,7
28,belgië/,7
8,bijzondere,10
1,beroepstitel,12
1,geneesheer,10
20,specialist,10
112,titre,5
3,professionnel,13
8,médecin,7
5,spécialiste,11
1,bevoegd,7
30,voor,4
2,volksgezondheid,15
50,santé,5
2,specializaci,12
1,ministerstvo,12
1,zdravotnictví,13
3,betegne,7
5,sig,3
3,speciallćge,11
1,fachärztliche,13
9,anerkennung,11
2,landesärztekammer,17
2,residentuuri,12
1,lőputnnistus,12
1,eriarstiabi,11
6,erialal,7
3,τίτλoς,6
5,ειδικότητας,11
3,νoμαρχιακή,10
3,αυτoδιoίκηση,12
3,νoμαρχία,8
6,especialista,12
14,d'études,8
10,spéciales,9
3,attestation,11
2,qualifié,8
10,l'ordre,7
8,médecins,8
6,spécialisées,12
1,spécialisation,14
7,complémentaire,14
1,qualifiante,11
3,medico,6
4,αναγνώρισης,11
1,sertifikāts'–kompetentu,23
1,iestāžu,7
3,izsniegts,9
4,dokuments,9
6,kas,3
3,apliecina,9
6,persona,7
3,nokārtojusi,11
3,sertifikācijas,14
4,eksāmenu,8
1,specialitātē,12
16,latvijas,8
2,ārstu,5
3,biedrība,8
1,ārstniecības,12
1,personu,7
1,profesionālo,12
1,organizāciju,12
2,savienība,9
4,rezidentūros,12
1,specialisto,11
1,zakorvosi,9
6,bizonyítvány,12
4,egészségügyi,12
4,szociális,9
3,családügyi,10
3,minisztérium,12
3,illetékes,9
3,testülete,9
4,specjalista,11
3,kumitat,7
3,approvazzjoni,13
4,dwar,4
3,specjalisti,11
3,bewijs,6
4,inschrijving,12
13,een,3
3,specialistenregister,20
1,medisch,7
3,specialisten,12
4,registratie,11
7,commissie,9
1,msrc,4
4,koninklijke,11
4,nederlandsche,13
6,maatschappij,12
19,tot,3
5,bevordering,11
3,geneeskunst,11
1,sociaal,7
1,geneeskundigen,14
4,uzyskania,9
4,tytułu,6
4,specjalisty,11
9,centrum,7
3,egzaminów,9
3,medycznych,10
2,assistente,10
1,titulo,6
1,ordem,5
2,médicos,7
68,zdravniška,10
2,špecializácii,13
15,slovenská,9
3,zdravotnícka,12
9,univerzita,10
1,erikoislääkärin,15
1,specialläkarexamen,18
1,specialkompetens,16
2,utfärdat,8
60,completion,10
5,anesteziologija,15
36,belgique,8
2,anesthésie,10
6,réanimation,11
1,anesthesie,10
1,reanimatie,10
6,heelkunde,9
