repetitions,orthographic_form,length
121,izteiksmes,10
65,pieļaujamību,12
10,pazeminātām,11
2,producēšanai,12
1,atveidojumam,12
2,redakcionāliem,14
8,mākslinieciskiem,16
7,uzsvara,7
4,apdraudēšanas,13
47,respektētas,11
1,pavēstot,8
33,skaidrots,9
56,runāts,6
26,tulkots,7
11,tulk,4
11,darbalaikā,10
3,jaunieviestais,14
11,nefinansiālu,12
1,producētu,9
28,nesējus,7
2,izmantotprasmes,15
5,pornogrāfiski,13
2,skati,5
1,nekūda,6
1,zākājoši,8
2,aizskarošā,10
1,neatveido,9
21,redzi,5
29,uzliks,6
7,sakārtots,9
1,kūdīts,6
3,indīga,6
8,pataloģijām,11
100,traumām,7
10,mājsaimniecībai,15
5,pozitīvāka,10
35,paļāvība,8
23,patērēts,8
1,nepārraidīt,11
24,izlietošana,11
4,sižeta,6
30,pieļaujamības,13
2,uzsvēršanas,11
37,lēmējiestādēs,13
63,jaunizveidoto,13
8,respektēts,10
4,pusbrīvība,10
2,adiass,6
2,rgonzaless,10
3,nernandess,10
1,agonzaless,10
7,jbuzeku,7
3,kubieši,7
20,porcijās,8
1,diasu,5
3,rikardo,7
2,gonzalesu,9
1,normando,8
1,ernandesu,9
5,alehandro,9
1,elementārās,11
12,ignasio,7
29,pretojās,8
12,nevēršas,8
4,neklausieties,13
7,pievērsiet,10
1,simpātijām,10
24,ričards,7
5,houits,6
1,tarakāni,8
14,žurkas,6
1,atbaidoša,9
6,smaka,5
2,tūkums,6
4,ildzis,6
7,pusdienu,8
3,apbrīnojam,10
3,restēm,6
4,marītje,7
3,shāke,5
1,dāmas,5
13,politieslodzītā,15
1,sapatas,7
1,havanna,7
6,vienpartijas,12
5,komunistiska,12
1,fidels,6
20,brālis,6
10,rauls,5
22,kubai,5
12,ierindojās,10
1,celexelvhtml,12
4,regionscountries,16
2,country_profilecfmcid,21
1,cu&lng,6
71,autobusiem,10
39,autobusus,9
8,vērīgāk,7
28,nanodaļiņas,11
37,paustie,7
3,nešķīstoši,10
152,nm,2
17,metra,5
5,miljardā,8
1,koncerogēnās,12
52,daļiņām,7
1,uzsūcas,7
5,ādā,3
29,grozītos,8
18,gatavus,7
2,koncerogēnu,11
7,zagrebas,8
2,zagrebai,8
6,klauvē,6
24,rit,3
5,probl,5
23,mu,2
2,turkl,5
2,franjo,6
2,tudmana,7
11,laik,4
16,cit,3
2,es­,3
9,vid,3
2,iedziļinātos,12
14,detaļās,7
11,seržs,5
2,kritizēs,8
16,sadarbošanos,12
7,bloķēs,6
2,kninas,6
2,gotovinu,8
2,dīts,4
38,uzrādīti,8
2,eksistējuši,11
3,noslēpti,8
22,minējis,7
43,būvētavu,8
54,arbitrāžu,9
11,vuks,4
11,jeremičs,8
27,nevaru,6
26,izdarāms,8
47,jāpievienojas,13
2,swoboda&id=,11
20,homedeldobody,13
2,hr&language,11
30,--s,3
36,apr,3
2,kart,4
22,ned,3
15,plen,4
5,rsesiju,7
7,aktualit,8
1,w-,2
24,aktualitātes,12
30,uzdos,5
29,aktualitātēm,12
2,aī,2
3,procesuālajam,13
9,rsesijas,8
119,tuvjūras,8
4,omd,3
1,reģionalā,9
10,/marts,6
27,toluola,7
21,trihlorbenzola,14
49,mehāniskie,10
21,utilizācija,11
1,jautājums-,10
24,heku,4
29,omāru,5
18,jūrasmēļu,9
220,pandēmijas,10
17,nepaliks,8
33,iespējam,8
6,oli,3
28,rēns,4
24,šmits,5
1,nenoteiktāk,11
1,uzklausīšot,11
6,džefrijs,8
5,ordens,6
46,izsludināto,11
59,čigānu,6
35,krimināllikuma,14
11,kozlodu,7
13,pjēra,5
5,moskovisī,9
9,spertos,7
4,gausumu,7
6,psihiatrijas,12
3,dīrkopas,8
20,bēges,5
12,iestāšanas,10
53,marjory,7
53,broeke,6
3,apstiprin,9
33,bud,3
2,sagatavotājā,12
9,izmato,6
21,nepārvalda,10
9,izšķērdēta,10
54,loog,4
1,pres@europarleuint,18
2,onas,4
1,juknevičienes,13
9,briselei,8
10,piemaksās,9
55,kolīdz,6
7,šaja,4
4,vēdināmas,9
3,paspējušas,10
2,izmaņas,7
3,šoferim,7
45,maršruts,8
16,kurjeru,7
13,rādiuss,7
39,ton,3
32,huyssoon,8
3,press@europareuint,18
9,energoefektīvāks,16
19,zinātnieks,10
1,vinsenta,8
1,pejona,6
1,ielūgtajam,10
27,pētniekam,9
10,augustín,8
24,nozīmēšanu,10
6,paradīze,8
12,viltošanai,10
16,izņēma,6
5,maijastiina,11
89,ieteiktās,9
3,pieļāvīgākās,12
19,dioksīdam,9
9,lamanšā,7
53,zemākus,7
2,kaitīgāks,9
3,ekodozaina,10
8,elektroprecēm,13
3,fēni,4
14,neapmierināja,13
3,elektromehāniskām,17
13,iekārtam,8
10,elektroierīcēm,14
3,kondensēšanas,13
34,riche,5
23,sagatavotajām,13
1,kurzeme,7
1,latgale,7
1,pierīga,7
1,vidzeme,7
1,zemgale,7
9,meetdocs/_/documents,20
3,/com,4
7,lvpdf,5
6,rfreedman@europarleuint,23
2,atlikumos,9
2,kult,4
22,nezaudēt,8
3,janu,4
2,figelu,6
17,figel,5
46,profesionāļus,13
54,rītā,4
1,janam,5
1,figelam,7
46,antidopinga,11
10,wada,4
61,federācijām,11
21,iestrādāšanu,12
14,pienākusi,9
10,pārdzīvojušas,13
10,pastrādāta,10
7,desmitai,8
22,atjaunotai,10
23,komplektēšanu,13
11,eupm,4
29,eumm,4
49,atzīmētu,8
42,padomdevējs,11
16,kontingents,11
44,programmēšanas,14
12,vidutājām,9
21,vadītājām,9
29,apkopojumus,11
8,iestrādātiem,12
16,ieceltajai,10
60,priekšsēdētājai,15
54,pazudušu,8
41,robežvalstīm,12
29,iedarbināšanas,14
38,fotogrāfija,11
19,ajiem,5
4,aizvedēju,9
10,jāzvana,7
12,izziņot,7
17,pateicīgs,9
19,bargiem,7
20,asa,3
1,torstesson,10
1,goudou,6
14,o’shea,6
3,apspiešanās,11
9,zvērināts,9
24,zvērinātu,9
18,komerctiesībās,14
5,jurisprudencē,13
2,honorable,9
5,kings,5
3,inns,4
3,havas,5
1,odce,4
1,cro,3
30,padomdevējā,11
6,lasīja,6
27,lekcijas,8
11,deloitte,8
7,touche,6
3,garda,5
2,siochána,8
3,comhaltas,9
3,ceoltoiri,9
4,eireann,7
23,runājošo,8
6,sentendrjūsas,13
21,piektdienas,11
9,dienvidīrijas,13
5,izpildinstitūciju,17
127,rīkotājs,8
1,atlonā,6
1,vestmītas,9
19,veicu,5
14,komplektāciju,13
3,imci,4
2,īstenoju,8
40,dibinātājiem,12
30,kļuvu,5
55,rīkotājdirektors,16
2,pamākumus,9
17,apbalvojumus,12
6,sadarbojos,10
3,teicamas,8
1,pārvalstisks,12
11,izpildinstitūcijas,18
27,skotijā,7
2,pabeidzām,9
8,brīvprātīgajai,14
8,dejas,5
1,comhalta,8
11,finansētājs,11
7,kārtējiem,9
3,mācos,5
1,diplomētu,9
34,izmeklētāju,11
1,dalošas,7
1,paveikšanas,11
21,iepazinās,9
4,consultants,11
2,advisors,8
3,nodibināju,10
11,skatiet,7
3,pildītajiem,11
1,nevarēšu,8
6,pārzinu,7
136,maksātājam,10
12,zinoši,6
23,novērojis,9
5,ekonomiskāk,11
3,paveiktām,9
1,revidēts,8
3,revidējamām,11
1,kontaktkomitejā,15
2,kontaktkomitejai,16
4,arsenālā,8
7,auglīgai,8
13,jāuzticas,9
1,iemantojis,10
10,labojumos,9
64,atbalstītā,10
9,akcentēs,8
40,nesamaksātās,12
19,pieticīgo,9
11,atbalstītajai,13
32,pārvietots,10
2,pārvietojumos,13
14,vēla,4
4,pārvietojumā,12
21,iepriekšminētajai,17
10,paātrināsies,12
5,aprakstošo,10
5,iepriekšnoteikti,16
6,optimālāka,10
7,sīkam,5
16,reorganizācijai,15
11,redzamākus,10
5,kvartāla,8
6,pārskatītiem,12
6,apjomīgam,9
4,noteicošāki,11
5,bfa,3
93,lrit,4
21,atbalstiem,10
50,pārskatāmāku,12
12,straujiem,9
70,daudzpusīgu,11
22,pieskaņo,8
22,īstens,6
14,retrospektīvi,13
51,geeref,6
13,rakstiskajām,12
4,cildināmas,10
6,dinamiskākās,12
6,vajadzīgajās,12
34,jaunizveidotā,13
91,salīdzina,9
12,optimālāku,10
5,sasaukumiem,11
121,apgādnieka,10
33,cerēja,6
13,sakārtojot,10
49,vajadzīgajai,12
11,secīga,6
5,paplašināmām,12
122,līgumdarbinieku,15
339,egnos,5
17,pilnīgām,8
8,pārdalīs,8
16,idabc,5
60,pielāgos,8
4,pielāgojumam,12
12,neitrālam,9
10,pārskatīšanām,13
39,neparedzētus,12
2,atpakaļpārvietošanu,19
41,kopuzņēmumiem,13
10,kopuzņēmumos,12
379,artemis,7
366,imi,3
10,iespaidīga,10
3,demolēšanu,10
3,nolasīti,8
3,nesamērojami,12
17,ieslodzījumam,13
28,atbildētājiem,13
5,aplenkumā,9
3,nesta,5
2,lāpa,4
33,izraudzītu,10
9,lāpas,5
95,izvēlēti,8
10,ceremonijai,11
4,qingli,6
6,slavas,6
14,augstumos,9
2,jāsagrauj,9
9,sazvērestības,13
2,vērpj,5
4,kliķe,5
32,naidīgi,7
8,olimpiskajā,11
12,ioc,3
38,atvērtāka,9
2,bocog,5
10,sacenšoties,11
10,separātismu,11
6,sindzjanas,10
30,sāktais,7
16,nesaskaņota,11
26,ārzemniekiem,12
5,iestudēta,9
4,ārpasaulei,10
2,olimpiskajiem,13
3,huang,5
5,qi,2
3,mingxuan,8
17,neapmierinātības,16
97,paušanu,7
8,protestēšanu,12
7,kiberdisidents,14
3,xx//ek,6
171,motora,6
57,piekabēm,8
5,pašsvars,8
51,dzīvojamām,10
10,nozagtām,8
8,piesavinātām,12
42,nederīgām,9
38,beniluksa,9
27,konfiscētu,10
10,nozagtas,8
9,piesavinātas,12
13,nozagti,7
10,piesavināti,11
8,pieņēmu,7
8,nemeklē,7
4,cm³,3
2,piesavinātam,12
27,minētājiem,10
4,minētājai,9
20,zagtu,5
13,nozagts,7
6,piesavināts,11
11,pazudis,7
7,cilindra,8
67,tilpumu,7
9,pašmasu,7
4,pazaudētas,10
7,kopsakarību,11
7,uzzinājusi,10
80,ievadījusi,10
13,nozagtu,7
8,piekļūšanai,11
25,precizējusi,11
509,pārvadātāja,11
57,risinājusi,10
6,starpparlamentāra,17
20,ems@,4
17,kapitalizāciju,14
1,eiropā'un,9
11,darbspējīgu,11
38,desmitos,8
12,nodrošinošu,11
2,konfliktējot,12
3,prasmīgā,8
48,cilvēkkapitālā,14
2,izrāvieniem,11
46,starpsavienojumos,17
23,izstumšanu,10
5,sarukumam,9
7,nospiež,7
12,visskaudrāk,11
46,kreditēšanu,11
35,garantētā,9
27,nozīmīgāki,10
5,prasmīgs,8
19,ilgākus,7
21,jāizsargā,9
63,piektās,7
23,apmaksa,7
2,aprūpēšanu,10
2,nepieviltu,10
24,aizbildinājumu,14
13,saudzīgiem,10
8,traģiska,8
3,izjūtamas,9
71,pārkvalificēšanās,17
7,izsīkt,6
45,jāizvērš,8
5,klasteriem,10
4,atbrīvojuši,11
2,neiedomājamā,12
2,izlīdzinājuši,13
9,produktīvākas,13
3,iznākt,6
2,eiropeizēšana,13
88,jurisdikcijām,13
35,atturētos,9
10,sadarbošanās,12
2,kredītspējā,11
3,pagrimums,9
2,iejūtīgākas,11
6,uzmanīgākas,11
12,teicams,7
5,lisabonizāciju,14
12,neaizsargātākos,15
14,komodalitātes,13
77,eurozonā,8
12,neattiecinātu,13
7,vissteidzamākais,16
9,drosmīgus,9
3,nosargāšanu,11
11,nelīdzsvaroto,13
16,kooperatīvas,12
6,globālāku,9
4,vienveidīgāka,13
26,atbalstoša,10
2,lisabonizācijai,15
19,spēcīgāki,9
5,pārorientēti,12
4,bezatbildīgiem,14
4,saudzīgākus,11
13,atpazīstama,11
129,turpinājumu,11
63,nolaupīšana,11
11,mahmud,6
53,drošos,6
3,nolaupījis,10
5,ifj,3
38,paušanas,8
1,ajohnston,9
13,sarežģītajos,12
5,nostrādāja,10
2,atrodošais,10
26,draugus,7
18,žurnālistikai,13
4,rietumkrastam,13
52,res/,4
13,varmācīgi,9
27,apspiestas,10
2,mērenajām,9
15,nevardarbīgas,13
3,kīnas,5
14,minerāliem,10
2,ūdensresursiem,14
7,nometināšanas,13
27,nomadu,6
4,izdzīti,7
7,senču,5
5,nesamērīgās,11
3,asiņainos,9
12,patvaļīgajiem,13
2,spēts,5
1,neboikotēt,10
118,iascf,5
4,standaru,8
19,ovalbumīnu,10
19,laktalbumīnu,12
28,medaļām,7
25,žetoniem,8
39,daļējai,7
38,pārvešanai,10
96,simboliem,9
70,thomson,7
36,līdzreferents,13
43,pārskatītajam,13
5,teychenne,9
7,pazemotu,8
9,novājinātu,10
3,stigmatizēti,12
1,šaušalīgiem,11
4,saitē,5
1,regdoc,6
1,rep///en/---en,14
5,konsulāti,9
34,izsniedza,9
3,homejsp,7
87,dienvidaustrumos,16
15,milzīgajiem,11
39,ziemeļeiropā,12
26,lēmējtiesības,13
32,orientējošo,11
28,procedurālajām,14
8,mtne,4
21,cietais,7
28,atjaunīgie,10
25,aea,3
2,galapatēriņš,12
2,sadzīve,7
29,respondenti,11
34,milzīgais,9
2,energoražotāju,14
31,secinājumam,11
8,tranzītvalstīs,14
5,protekcionistisks,17
2,oligopolistisku,15
5,pamatlomu,9
3,iespiešanos,11
69,paātrināšanu,12
26,sadegšanas,10
2,enerģētiskajām,14
6,intensifikācijas,16
51,būvējot,7
23,termināļus,10
30,apjomradītiem,13
2,nobruģējot,10
2,saražos,7
2,pieaugošajos,12
31,korporatīvajiem,15
6,gazificēšanas,13
4,atlabusi,8
4,izlēmīgām,9
7,vieglprātīgi,12
33,bezatbildīgi,12
6,protekcionistiskas,18
90,ārzonu,6
5,stimulācijas,12
31,izmērītu,8
15,orientētos,10
1,izvērtējuši,11
21,glenīglsas,10
16,pārvērsta,9
10,cikliskums,10
9,mikrofinansējums,16
59,uzraudzītājiem,14
7,procikliskuma,13
390,atvasinājumu,12
4,centralizētāka,14
16,izskatāmie,10
51,nemaksā,7
31,piesardzīgiem,13
5,dinamiskām,10
13,procikliskas,12
10,aizņēmumtiesībām,16
9,atdzimšanai,11
2,nenostādot,10
2,vienotāk,8
7,saskanīgāk,10
32,nabadzīgākām,12
2,nepārejošo,10
1,frederik,8
2,uzsvari,7
74,brīvam,6
2,iztrūkusi,9
2,neaizverot,10
47,pasludināšana,13
13,virzīšana,9
27,atmaksās,8
18,bertie,6
21,ahern,5
53,balkenende,10
4,šūmanis,7
6,šķīra,5
6,aizvadītā,9
114,nacisma,7
3,rekomendēts,11
10,cietumsodus,11
2,glorificēšana,13
10,aizmirsta,9
19,gājums,6
9,http//wwwswedengovse,20
4,d//a/,5
112,seminārs,8
5,eskil,5
5,erlandsson,10
1,buckwell,8
1,cla,3
1,chatellier,10
3,agronomique,11
2,inra,4
1,zahrnt,6
1,ecipe,5
19,grūtākais,9
14,neprecizējot,12
9,veicinām,8
22,atvēlēs,7
9,saistī-,7
9,maksā-,6
3,onkurēt-,8
14,pilotprojekti,13
14,izmēģinātu,10
33,iecerētais,10
22,pilotprojekts,13
2,saistībās/,10
8,milj/,5
11,energodrošībai,14
4,pētošās,7
2,bundžiņu,8
6,izmēģināšana,12
2,eiro/,5
15,redaktoriem,11
1,ekonomikas_atveseļošanas_plāns,30
21,abl,3
18,nolietoti,9
7,smosman,7
30,spīdzināts,10
19,redzējis,8
4,spīdzināto,10
5,nesamierinās,12
10,retajiem,8
5,plosītās,8
6,aizstāvējuši,12
2,aizsargājat,11
1,kompetentākā,12
104,milinkevičs,11
3,zhanna,6
3,litvina,7
90,prezidente,10
10,elhanan,7
3,líela,5
14,demaçi,6
7,dubcek,6
43,nelson,6
5,rolihlahla,10
10,marchenko,9
3,īsfilma,7
6,/sakharov__package,18
5,module_lvhtm,12
6,nepapildinās,12
18,nepaplašina,11
25,atzītajās,9
24,rindām,6
5,apklusināja,11
1,necienīgo,9
3,traucētāji,10
9,proklamēšana,12
6,skaļiem,7
7,šveicarus,9
1,aizvainojuši,12
83,starpgadījuma,13
5,traucētājiem,12
8,paceltos,8
3,aizvainoja,10
7,atvainošanās,12
46,stāvvietu,9
4,terehova,8
4,burački,7
5,vālimā,6
3,torpjanovka,11
3,narva,5
3,ivangoroda,10
4,atjaunojošiem,13
3,smels,5
13,aeronautiku,11
25,paveiktajam,11
4,starpsolis,10
3,izšķīries,9
10,parakstīšanā,12
5,brauna,6
3,pildspalvu,10
2,zīmuli,6
13,viedāku,7
2,pusdivpadsmitos,15
10,lasījis,7
9,nepiederošais,13
22,tālejošākas,11
38,atšķirīgai,10
5,elektoenerģijas,15
40,pastiprinošu,12
58,naidīgu,7
1,slekpavības,11
21,ksenofobisku,12
38,homofobisku,11
16,pazīstamām,10
5,naidīgai,8
5,pretdemokrātisku,16
31,mācot,5
9,izzinātu,8
7,paramilitāras,13
30,ideoloģija,10
4,diskurss,8
52,čigāniem,8
5,nīšanu,6
4,ultranacionālismu,17
25,satraukums,10
3,vissmalkākās,12
8,sīkie,5
6,vainotas,8
23,elpceļu,7
4,saliedē,7
13,smalkās,7
68,cietās,6
3,rupjākajām,10
11,viskaitīgākās,13
9,nosēžas,7
5,rupjākām,8
8,smalkāko,8
227,µg,2
18,µm,2
9,miljonā,7
67,kubikmetru,10
46,vēlamais,8
5,rupjākās,8
54,apkure,6
30,pievienojusi,12
23,kerčas,6
7,avarēja,7
16,tankkuģus,9
3,neglābs,7
13,nepanāks,8
6,tukšus,6
5,ventspilī,9
2,būtiņģē,7
9,nelietotu,9
7,azovas,6
7,izsaimniekošanu,15
30,produktīvas,11
4,apakšreģionus,13
64,misu,4
10,samierinātu,11
49,misas,5
42,alkoholiskos,12
5,destilēt,8
5,stādiem,7
13,izaršanu,8
19,pārorientēšanos,15
3,iepildīts,9
5,pudelē,6
8,fermentējot,11
54,reālistisks,11
73,brīvs,5
36,identiskas,10
6,oriģināliem,11
11,izskatītā,9
2,dekoratīvām,11
38,pazeminātas,11
15,ekoloģisks,10
90,nezināmu,8
43,jāatkāpjas,10
3,pārspīlējumus,13
2,pamatēmumu,10
11,diendienā,9
77,ritošo,6
66,apsaimniekotājiem,17
21,ņemu,4
81,maldīvu,7
32,singapūru,9
16,urugvaju,8
14,neautomātiski,13
34,teļu,4
1,varvniiotis,11
78,augļaugu,8
26,augļaugiem,10
17,totalitāru,10
11,pastrādātiem,12
68,transplantācija,15
131,transplantāciju,15
85,flame,5
18,nogrimšana,10
71,alhesirasas,11
10,izmantojām,10
20,respektēšanas,13
3,dāsnus,6
34,viendabīga,10
3,ilgtstpējīgu,12
1,dienvidu/,9
77,sabalansētu,11
23,dēvētajiem,10
1,autoritārajā,12
1,eiropi,6
18,globalizēto,11
1,dddffbcedbcnodepartnumber=&name,31
1,tannock&id=&language,20
7,viewdopartnumber=&group=&country,32
1,es&id=&language,15
2,loceki,6
43,atlaide,7
1,imagesource,11
13,karloss,7
7,koelju,6
1,absurdām,8
82,specializētā,12
12,ievāktu,7
2,disertācijai,12
2,barselonu,9
15,pavadītu,8
6,nogali,6
1,marokānis,9
4,apmeties,8
10,apciemotu,9
20,kavēklis,8
5,lietuviete,10
2,blinkevičiūte,13
12,leģitīmajām,11
15,studētu,7
4,rujs,4
2,tavaress,8
3,francūziete,11
2,grīsbeka,8
1,abea,4
1,justice_freedom_security,24
1,free_movement_of_persons_asylum_immigration,43
1,l_enhtm,7
4,autopārvadātājs,15
7,aizliegtiem,11
31,biežumam,8
8,definētam,9
5,ienākošiem,10
3,izejošiem,9
51,kombinētā,9
8,kombinētajiem,13
2,dalībvalstīm¹,13
24,precizēšanas,12
43,autopārvadājumus,16
14,kabotāžai,9
4,izdarījušais,12
39,konstatējušas,13
10,komercpārvadājumus,18
101,piekabes,8
34,standartizētus,14
45,licencei,8
5,ieviešamu,9
12,iekraušana,10
38,izkraušana,10
11,ienākošie,9
10,izejošie,8
21,uzņemošajās,11
11,uzņemošajām,11
4,dokumentārs,11
26,kavēšana,8
35,izkraušanai,11
1,ienākoša,8
68,kombinēto,9
60,virknē,6
7,robežreģioni,12
134,goods,5
11,receipt,7
63,announced,9
1,iecelšnas,9
53,discussed,9
4,broņislavu,10
2,komorovski,10
12,broņislava,10
1,komorovska,10
14,sirsnīgi,8
12,priekšnieks,11
8,komorovskis,11
99,vizītē,6
17,priecīgs,8
34,priecājos,9
11,orientējošam,12
22,civiltiesībās,13
3,uzsākušo,8
12,eej,3
6,mediatoru,9
36,mediācijas,10
18,neīstenošanas,13
13,mediāciju,9
4,subjektīvās,11
64,vidutāja,8
5,mediatoriem,11
17,aptuvenas,9
3,konfrontējošas,14
35,atrisinājumam,13
11,alternatīvajai,14
2,aptverošās,10
9,alternatīvajā,13
36,izšķiršanā,10
3,civiltiesiskiem,15
4,reglamentējums,14
10,reglamentējumu,14
2,mediatori,9
15,dārgāki,7
2,treo,5
80,instancē,8
12,praktizēto,10
5,reglamentētajās,15
12,vājākās,7
3,ilglaicīgākus,13
240,noilguma,8
28,priekšizpētē,12
2,explanatory_note_results_feasibility_study___enpdf,50
13,noskaidrotas,12
3,neitrālās,9
16,tirdznieciskās,14
12,aptvēruma,9
5,standartizētos,14
3,vērtīgumu,9
34,ecc,3
18,zīmoga,6
2,http//wwwuncitralorg,20
2,working_groups,14
2,online_dispute_resolutionhtml,29
8,griešanos,9
26,aizskāruma,10
5,profesionālim,13
27,objektīvam,10
12,kompetentam,11
26,konceptuāli,11
30,akceptēšanu,11
4,izrādīti,8
52,samērīgums,10
5,mediators,9
5,transnacionāliem,16
15,konsultatīvie,13
76,atbilstīgajā,12
3,nesistematizēto,15
48,skaidrībai,10
5,pārtulkota,10
10,lietotājdraudzīgus,18
3,līgumdokumentos,15
3,kontaktkoordinātas,18
10,mērķauditorijai,15
2,tīklveidīgi,11
13,neapstrīdētiem,14
9,apdrošinātājus,14
42,atrisinājums,12
6,rastie,6
26,lēts,4
51,sai,3
7,komercdarījumiem,16
29,uzrādīts,8
12,revidēto,8
38,vērtētāju,9
33,atvēlētie,9
7,sarunājas,9
3,kada,4
1,hotić,5
7,atraitnēm,9
2,slaktiņā,8
2,bosnietes,9
1,rosinošo,8
1,mustafu,7
1,ceriču,6
3,austu,5
22,kannu,5
6,mošeja,6
1,sinagoga,8
4,simbolizējot,12
1,iesūdzot,8
4,zināsim,7
41,kareivji,8
12,deportēti,9
5,paraugkritērijiem,17
11,mckinsey,8
17,veiksmīgākās,12
29,daudzpusīgi,11
3,neviendabīgāka,14
4,pedagoģiskas,12
75,profesija,9
5,apmierinātībai,14
7,cienīta,7
18,atzinības,9
3,socializēšanās,14
41,rādot,5
8,līdztiesīgām,12
8,mudināšanā,10
24,pedagoģiskās,12
41,ievadīšanai,11
40,skolai,6
16,kompetentus,11
2,pārvilina,9
2,atalgotajā,10
41,priekšmetos,11
27,kaimiņreģionos,14
2,pamatapmācībā,13
3,skolotājam,10
23,apliecinājumam,14
8,pēcskolas,9
6,vadībām,7
5,imigrējot,9
3,mājturību,9
92,klasēs,6
32,agresiju,8
2,profesionalizēšanu,18
1,daudzšķautņaināka,17
1,pieredzējušie,13
1,globalizētākas,14
19,sekmju,6
36,prasmīgi,8
5,galējība,8
4,absolventa,10
3,rezervisti,10
1,veiksmīgākajās,14
1,aizvilināt,10
9,pieredzējušo,12
1,mācošo,6
12,izglītoto,9
31,jāmainās,8
17,makrolīmenī,11
12,mikrolīmenī,11
1,ietekmētājs,11
15,strādājoši,10
54,ieinteresētajiem,16
7,reformēs,8
17,skaidrākiem,11
113,staļinisma,10
14,vaideres,8
14,kozulin,7
9,abats,5
17,apollinaire,11
70,malu,4
34,piesātinātās,12
148,taukskābes,10
7,lēmumprojektā,13
7,lēmumprojektam,14
5,netirgoto,9
22,piedāvātajai,12
45,eecma,5
2,neprecizēt,10
22,bluetooth,9
3,ctrautmann,10
100,dividenžu,9
3,ptoia,5
98,pārslēgšanās,12
115,izmantojumam,12
38,item-,5
24,universālajiem,14
15,universālie,11
9,telekomunikācijās,17
120,abonentu,8
33,telefonus,9
22,šoruden,7
25,jāpārzina,9
16,zvanot,6
4,lokalizēta,10
32,vispusīgā,9
4,fiksētajos,10
16,pildīta,7
25,myspace,7
49,abonentus,9
13,traucēti,8
46,vīrusiem,8
7,spiegprogrammām,15
9,cookies,7
5,nepatīkamiem,12
6,pārsteigumiem,13
64,nelikumīgs,10
2,bloķētajiem,11
2,sabalansētāka,13
9,matemātiska,11
32,pelēkajā,8
5,baltajos,8
4,pelēkajos,9
19,melnajos,8
13,nonākuša,8
2,civilatbildība,14
7,bloķēto,7
6,nekavētos,9
8,rībentropa,10
6,papildprotokoliem,17
28,klasificējamas,14
46,komunistisko,12
10,līdzautore,10
5,izsludinātu,11
12,fašisma,7
11,atcerētos,9
20,pieminētu,9
18,//news,6
9,briefing_page/----bri----/default_pc_lvhtm,42
31,finālistiem,11
26,raksturots,10
11,cīnītājs,8
3,visbiedzot,10
16,nevardarbīga,12
4,goma,4
4,titulam,7
3,ielūgs,6
31,laureātus,9
12,cienīšanu,9
13,nacionalitātes,14
19,izgudrotājiem,13
8,apzinādamies,12
60,veltīja,7
23,ieslodzīja,10
16,apbalvoja,9
10,jinsheng,8
16,milinkevich,11
4,salilh,6
8,necīnās,7
18,vēdera,6
12,visizplatītāko,14
49,marķējumi,9
7,transtaukskābes,15
7,mākslīgajiem,12
8,pastiprinātājiem,16
11,ph_determinants,15
11,life_style,10
24,nutrition,9
3,nutrition_enhtm,15
5,sto&language,12
5,izgaismotu,10
3,sniedzās,8
2,mmikko,6
19,blogeru,7
3,meklētājprogrammās,18
2,draudzēšanās,12
5,sarīkojumi,10
7,pamudinājumus,13
2,filozofiskajiem,15
7,personālsabiedrībām,19
8,komandītsabiedrībām,19
39,ieguldītājinstitūciju,21
3,raidīja,7
4,parmalat,8
27,ļaujiet,7
13,amerikāņiem,11
23,filozofiju,10
3,sludināja,9
5,mschulz,7
9,spekulatīvās,12
11,nepaļauties,11
3,panikai,7
12,jāattīra,8
19,vienkāršajiem,13
9,spekulantiem,12
5,darītājiem,10
11,krāpniekiem,11
234,pārskaitījumiem,15
5,raksturojams,12
3,vispārzināmu,12
8,tēzi,4
2,izpriecas,9
3,paģiras,7
2,sasisto,7
2,interjeru,9
2,pesimistiskās,13
2,visievainojamākās,17
39,nerezidentu,11
8,ķeršana,7
37,pārvērtēšanu,12
145,kredītreitinga,14
3,credolanguage,13
4,ieplānojot,10
8,taupībai,8
54,piegādātājvalstīm,17
17,patērētājvalstis,16
35,ražotājvalstis,14
25,opec,4
15,liberāldemokrātu,16
5,patriarhāts,11
2,fanārā,6
2,nonivelētas,11
2,pretstatījumam,14
4,svešajiem,9
49,mīlestība,9
10,daudzveidīgajā,14
10,toleranta,9
7,jūtam,5
6,piedzīvotas,11
13,stambula,8
10,nenovērtējamo,13
5,bartolomeja,11
6,biogrāfiju,10
2,athp,4
40,atlabšanai,10
9,uzstās,6
18,iztaujā,7
14,nominācijām,11
1,harmsmichal,11
6,kaminski,8
6,tonija,6
15,blēra,5
5,nominācijai,11
4,lēmu,4
6,pārvēršanos,11
34,sliktāka,8
2,nellijas,8
2,krūsas,6
2,autoražotājam,13
2,taujāja,7
21,uzskaitīja,10
6,tonijam,7
9,blēram,6
3,pusstunda,9
38,neguva,6
33,noraidītas,10
14,dominēs,7
15,cecīlija,8
26,malmstrēma,10
42,izrādīja,8
7,noslēgšanās,11
45,monopols,8
3,akceptējis,10
1,nepanākam,9
13,dzīvēs,6
10,raizēties,9
3,gaidīsim,8
2,maksāsim,8
16,sagaidu,7
6,klājā,5
4,vājumam,7
2,izdarīsiet,10
1,pieklājīgu,10
