repetitions,orthographic_form,length
9,wykładał,8
77,ekonomię,8
4,trydencie,9
12,padwie,6
19,florencji,9
349,wykonawczym,11
59,ówczesnego,10
2,carliego,8
16,pośrednictwie,13
96,pełnił,6
201,doradcy,7
267,skarbu,6
115,zajmował,8
40,gabinetów,9
62,regulującej,11
12,legge,5
44,draghi,6
26,negocjowała,11
6,wiceprezesem,12
14,goldman,7
30,sachs,5
8,powierniczej,12
5,princeton,9
4,brookings,9
6,redaktorem,10
11,honoris,7
25,causa,5
2,cuoa,4
2,vicenzie,8
234,mit,3
12,economia,8
2,monetaria,9
11,internazionale,14
3,giuffrè,7
3,editore,7
1,produttività,12
9,lavoro,6
1,salari,6
5,reali,5
1,occupazione,11
1,aspettative,11
1,razionali,9
6,politica,8
7,banca,5
2,toscana,7
5,informazioni,12
5,giugno,6
1,debito,6
1,pubblico,8
195,saldo,5
56,parte,5
2,corrente,8
19,interesse,9
1,ricerche,8
3,economiche,10
4,gennaio,7
9,marzo,5
29,macroeconomic,13
4,interdependent,14
67,makroekonomiczna,16
11,współzależnym,13
75,komentarz,9
1,giavazziego,11
219,rate,4
85,problematyka,12
5,economists,10
2,policymakers,12
20,ekonomiści,10
325,review,6
749,against,7
7,conglomerate,12
123,konglomeratów,13
1,commento,8
93,su,2
3,privatizzazioni,15
5,struttura,9
8,controllo,9
2,societario,10
2,nuove,5
2,frontiere,9
3,collana,7
1,tematiche,9
1,finanziarie,11
87,sole,4
5,ore,3
1,libri,5
4,aprile,6
7,processo,8
6,riforma,7
1,dell’ordinamento,16
2,finanziario,11
4,bancaria,8
7,n/,2
12,abi,3
8,settembre,9
18,sim,3
1,eurosim,7
1,nuovi,5
2,assetti,7
6,mercati,7
1,intermediari,12
1,quaderni,8
1,irs,3
6,maggio,6
1,riordinamento,13
2,normativo,9
1,finanziari,10
3,mobiliari,9
25,diritto,7
48,nn,2
2,tuf,3
8,panorama,8
4,sistemi,7
84,corporate,9
12,ll,2
7,imprese,7
7,italiane,8
5,necessità,9
4,cura,4
19,vita,4
1,pensiero,8
2,indagine,8
1,conoscitiva,11
1,sull’evoluzione,15
8,mercato,7
1,mobiliare,9
9,italiano,8
1,audizione,9
1,innanzi,7
34,alla,4
38,commissione,11
2,finanze,7
9,camera,6
7,luglio,6
1,rivista,7
37,società,7
1,competitività,13
1,n/-,3
27,sda,3
4,bocconi,7
1,percorso,8
9,futuro,6
4,ruolo,5
5,ministero,9
1,tesoro,6
1,svolta,6
2,linee,5
2,dell’azione,11
2,italiani,8
4,fisco,5
2,ragioni,7
3,obiettivi,9
9,testo,5
3,unico,5
3,finanza,7
1,strenghtening,13
54,liberalisation,14
35,dh,2
1,brooks,6
1,queisser,8
2,governo,7
6,interessi,9
2,pubblici,8
12,nella,5
3,disciplina,10
270,companies,9
51,journal,7
11,investor,8
34,globalisation,13
3,randzio,7
3,plath,5
2,prefazione,10
3,l’euro,6
1,scenari,7
1,economici,9
2,dimensione,10
1,simbolica,9
1,sommo,5
1,campani,7
1,edizioni,8
1,guerini,7
2,associati,9
292,transparency,12
4,fragility,9
15,współautor,10
1,giavazzi,8
1,merton,6
57,bureau,6
21,moneta,6
4,merlino,7
1,sperling,8
1,kupfer,6
4,conflitti,9
1,d’interesse,11
1,approccio,9
73,bretton,7
76,woods,5
233,reserve,7
10,currencies,10
33,imbalances,10
48,rezerwowe,9
1,kolokwium,9
3,florenckie,10
8,ass,3
8,carli,5
5,fondazione,10
1,cesifin,7
85,debt,4
75,długiem,7
1,dornbusch,9
25,cambridge,9
3,zasiadam,8
6,ukończyłem,10
5,wykładałem,10
38,uczestniczyłem,14
10,przewodniczyłem,15
2,wymienię,8
1,odegrałem,9
19,przewodniczenie,15
3,lira,4
85,erm,3
415,reakcja,7
114,pieniężna,9
7,ośmioletniej,12
187,przestrzegał,12
94,wierzę,6
304,pamiętając,10
23,zapisanym,9
112,pełnieniu,9
52,prognozach,10
85,średniookresowych,17
52,zdrową,6
17,dawką,5
11,pragmatyzmu,11
95,rzetelność,10
232,esbc,4
6,zaproponowałby,14
16,średniookresową,15
19,odnotowania,11
30,zawirowania,11
38,inflacyjne,10
231,trwale,6
6,ustabilizowały,14
158,zgodnym,7
23,czytelnym,9
118,sygnałem,8
14,pokładają,9
7,prowadzimy,10
8,zapowiadali,11
27,deflacji,8
51,ujemne,6
56,widzę,5
2,prowadziliśmy,13
112,spotkać,7
37,przekształciła,14
15,komentatorów,12
120,great,5
2,moderation,10
12,obserwowaliśmy,14
28,tłumaczony,10
73,odwrócenie,10
2,argumentowano,13
29,prawdzie,8
4,wygrana,7
100,ciężko,6
11,wypracowaną,11
5,zaprzeczać,10
181,zintegrowania,13
33,paradoksalnie,13
59,twierdzić,9
93,kontrolowaniu,13
26,inflacyjnej,11
571,premii,6
42,niezrównoważonych,17
132,implikacje,10
17,makroostrożnościowych,21
6,pieniężno,9
92,zaprojektowana,14
12,rutynowej,9
158,cenowych,8
6,niezrównoważona,15
213,dłuższym,8
100,zapowiada,9
14,bolesnych,9
144,jakiś,5
48,pojawieniu,10
62,baniek,6
1,wyprzedzającej,14
2,rodzącej,8
18,agregatów,9
26,niezrównoważonej,16
32,dynamice,8
20,interweniowanie,15
1,pęknie,6
133,rozumiane,9
175,makroekonomiczne,16
175,walką,5
28,recesją,7
10,zachowywaniem,13
122,czujności,9
40,inflacyjnych,12
18,wspomniałem,11
102,pominąć,7
83,pojawieniem,11
90,średniookresowe,15
252,sytuacjom,9
33,zachowaniach,12
104,płacowych,9
87,dawnej,6
3,wyprzedzająco,13
41,przeciwstawić,13
789,odstępstwo,10
13,podzielam,9
54,kierowała,9
47,wstrząsów,9
6,zwykłemu,8
4,obcięciu,8
75,historycznie,12
45,dodatkowemu,11
3,łagodną,7
66,byliśmy,7
116,świadkami,9
17,eurogrupą,9
76,omawia,6
9,poprawiały,10
140,wzmocniony,10
67,eurogrupa,9
63,silniejszy,10
184,zagwarantowały,14
37,ostrożnej,9
38,niewystarczającymi,18
318,możliwościami,13
204,manewru,7
127,niewystarczającą,16
136,poświęcono,10
122,zaburzeniom,11
385,płatniczego,11
30,niezrównoważony,15
2,zadłużony,9
140,stabilnością,12
374,istotnymi,9
101,makroekonomicznego,18
9,zaburzeniach,12
1,spadkach,8
31,proceduralnej,13
35,odrębności,10
52,przyjmuję,9
4,automatyzmu,11
72,korygowanie,11
664,odstępstw,9
39,rozważnej,9
33,grożących,9
108,fałszowania,11
183,najważniejszą,13
17,rozpędu,7
27,ems,3
29,ewentualności,13
87,rygorystycznej,14
3,wspomagali,10
37,dzieląc,7
61,eurosystemu,11
91,dłużne,6
109,kwalifikowane,13
296,emisja,6
45,euroobligacje,13
264,gwarantowane,12
20,solidarny,9
25,obniżyłoby,10
243,decentralizacji,15
118,opisaną,7
40,oznaczałaby,11
109,ukrytych,8
23,wynagradzać,11
126,podważać,8
50,wypracowanych,13
205,zostałaby,9
397,pojawiają,9
13,zastąpiłyby,11
3,internalizowane,15
39,wymagałaby,10
21,wątpić,6
6,uzyskałyby,10
173,opcja,5
9,dostosowawczego,15
3,zacząłby,8
158,alternatywnym,13
22,kosztowną,9
6,podważona,9
21,wiązałaby,9
48,makroekonomicznymi,18
157,destabilizacji,14
559,ubocznych,9
337,indziej,7
17,spreadów,8
4,konsolidacyjne,14
161,sankcjami,9
90,stymulujące,11
2,niefortunnego,13
16,pozwolę,7
18,smp,3
70,pogłębiać,9
51,segmenty,8
4,dysfunkcyjne,12
62,zakupione,9
105,zapadalności,12
88,oddziałują,10
14,fluktuacje,10
6,uszczerbków,11
136,mechanizmie,11
27,niestandardowe,14
38,ewentualność,12
3,zarazy,6
1,wyhamowaniem,12
101,obowiązywał,11
33,zagroził,8
7,próbowało,9
10,skorzystałby,12
54,eurosystem,10
110,statutem,8
31,poręczenia,10
160,akceptuje,9
2,dokładanie,10
28,przeanalizował,14
6,spłaci,6
40,wymagalności,12
5,przydaje,8
181,kwalifikowalne,14
169,target,6
284,przepływy,9
142,przechodzą,10
11,kbc,3
168,płatnika,8
18,agregacji,9
252,roszczenie,10
81,generuje,8
7,odpowiednikom,13
5,pożycza,7
369,suma,4
84,banknoty,8
242,depozyty,8
28,minus,5
79,zrównoważyć,11
3,wypływy,7
32,wpływami,8
3,wspominałem,11
238,nieproporcjonalnie,18
9,refinansujących,15
215,zabezpieczonych,15
85,ujawni,6
12,zapowiadaną,11
327,pozostała,9
557,tydzień,7
14,tygodniowym,11
17,tygodniowych,12
5,absorbujących,13
28,sterylizację,12
70,segmentu,8
24,doznał,6
261,wybuchu,7
9,bilansach,9
26,utrudniłoby,11
5,podważyłyby,11
4,postanowiliśmy,14
7,przewidujemy,12
4,pęknięcie,9
60,cenowe,6
42,odchylenia,10
18,powstawaniem,12
2,niedostosowań,13
7,rutynowy,8
58,nieodłączny,11
83,kredytowania,12
8,ostrzegawczym,13
5,bazującym,9
425,powstawaniu,11
5,przewag,7
25,ujawnianiu,10
37,średniookresowym,16
1,napompowanej,12
78,jurysdykcjach,13
5,makroostrożnościowe,19
10,antycykliczny,13
11,bufor,5
1,ccb,3
10,aktywowany,10
13,narastanie,10
12,boomu,5
77,właściwsze,10
11,przegrzania,11
1,ltv,3
1,lti,3
76,hipotecznego,12
7,dti,3
82,relatywnie,10
1,boomowi,7
160,powiązanym,10
142,systemowym,10
628,filaru,6
8,zintensyfikowany,16
5,ostrożniejszej,14
8,makroostrożnościowej,20
30,segmencie,9
15,makroostrożnościowym,20
30,teoretycznego,13
2,empirycznego,12
149,errs,4
43,pogłębiona,10
415,znajomość,9
15,ostrożniejsze,13
108,produktywność,13
9,przyśpieszać,12
204,restrukturyzację,16
189,zlikwidowanie,13
12,nominalnego,11
66,wsparte,7
15,zwiększającymi,14
63,produktowych,12
79,usługową,8
62,wzmożony,8
104,przystępowania,14
14,kursowym,8
3,podpisawszy,11
279,moment,6
139,partycypacji,12
52,lekcji,6
13,wyniesionych,12
46,zdawać,6
73,realizowanej,12
15,mocniejszych,12
148,automatycznych,14
7,zachęcony,9
9,ambitniejszym,13
2,automatyczność,14
84,makroostrożnościowy,19
4,odznaczających,14
210,poziomami,9
453,traktatami,10
379,przystąpić,10
8,wątpię,6
15,transakcyjnych,14
5,orędowników,11
5,płonne,6
35,zwiększyłby,11
1,zredukował,10
2,niespekulacyjnym,16
226,podwykonawców,13
30,pojedyncza,10
3,wyzwala,7
3,kupcy,5
106,redystrybucji,13
221,bilansów,8
5,opodatkowana,12
53,ogromnymi,9
62,praktycznymi,12
1,przesunąłby,11
37,komplikacje,11
1,rozróżnianiem,13
19,strukturyzacji,14
12,ograniczałoby,13
4,podkreślam,10
8,poruszał,8
55,kursowe,7
279,reprezentowania,15
1,cedowana,8
336,filar,5
189,ściślejsze,10
107,walutę,6
485,osobiście,9
12,dostrzegam,10
229,analizowania,12
7,rmb,3
765,stanowiskiem,12
6,wolałbym,8
7,timothy'ego,11
1,geithnera,9
7,bena,4
3,bernanke,8
19,dolar,5
15,zlikwidowaniu,13
36,renminbi,8
17,dolarem,7
66,stracił,7
10,nominalnie,10
13,zachęcamy,9
173,stopniową,9
4,aprecjację,10
23,zgromadzeni,11
27,seulu,5
46,odzwierciedlającego,19
8,dewaluację,10
151,postawa,7
157,ulegają,7
7,fluktuacjom,11
9,chaotyczne,10
34,literaturze,11
64,oficjalnymi,11
17,komunikatami,12
11,niedostosowania,15
12,jena,4
42,zgadzam,7
25,neutralnym,10
144,próbuje,7
168,waluta,6
63,atrakcyjny,10
1,tezauryzacji,12
2,eurosystemem,12
1066,pośrednio,9
335,walutą,6
27,rezerwową,9
16,walnie,6
177,impulsu,7
56,konsekwentnej,13
34,nieprzerwanej,13
51,podwalin,8
56,muszę,5
145,szczytach,9
30,zbudowany,9
218,zbiorowej,9
56,wzorca,6
17,wypełnili,9
29,odważne,7
94,zatwierdzili,12
200,składowe,8
62,bazylejskiego,13
18,przewodzenie,12
17,dawanie,7
31,wypełniane,10
380,przynoszą,9
54,implementacja,13
111,równoległego,12
1028,pochodnych,10
112,ulepszonych,11
24,spójnymi,8
201,służącymi,9
3,destabilizujących,17
10,napływów,8
273,ostateczności,13
3,namiastkę,9
57,przekierowania,14
63,funkcjonował,12
73,zobowiązywać,12
8,zalecałby,9
22,makro-,6
6,mikroostrożnościowym,20
90,międzyinstytucjonalna,21
576,oddziaływanie,13
28,rozległego,10
3,gremiami,8
63,wchodzącymi,11
6,esnf,4
72,makroostrożnościowego,21
277,udzielonego,11
14,następczymi,11
47,zaleceniom,10
55,larosière’a,11
54,wykorzystujący,14
176,logistycznych,13
102,zapewnianiem,12
42,rozpoznawanie,13
272,regularny,9
31,analityczną,11
83,metodologie,11
71,pełnionej,9
26,zbiorczą,8
5,miarami,7
4,rozrzutu,8
31,doraźnie,8
13,jurysdykcjami,13
360,podobnymi,9
9,mikroostrożnościowy,19
91,wyznaczać,9
233,miękkiego,9
29,wypełni,7
1,sprowadzającą,13
46,naruszyły,9
119,stwierdzili,11
27,rozdzielona,11
70,stwierdzonym,12
152,analizować,10
3,makroostrożnościową,19
116,logistycznego,13
80,zwolennikiem,12
36,instytucyjnych,14
19,skupionych,10
21,oczekuję,8
41,mikroostrożnościowego,21
120,powstaną,8
40,naglące,7
114,działająca,10
49,zaszczyt,8
75,przewodniczyć,13
55,znakomitą,9
3,omówię,6
1,bazyleą,7
19,pełniejszej,11
15,niezamierzonym,14
2,przetransponować,16
36,bazylei,7
201,literą,6
91,bazylejski,10
4,listopadowego,13
119,przedłożono,11
15,niebagatelne,12
23,przełomowym,11
12,zamienić,8
2,rekapitalizacja,15
75,pokrywanie,10
10,podporządkowanego,17
118,uprzywilejowanego,17
29,udzielającymi,13
257,starać,6
772,złożonego,9
5,uregulowanym,12
130,identyfikowanie,15
1,odporniejszego,14
1,popełniłyby,11
110,osłabienie,10
28,pojawiającymi,13
237,priorytetach,12
6,obarczyć,8
205,zaangażowani,12
46,uwidacznia,10
59,publikacjach,12
12,styka,5
33,bynajmniej,10
101,zbiorowy,8
174,jasna,5
19,podległości,11
5,kolegialny,10
143,rotacji,7
317,wybierani,9
139,tekstach,8
102,oczywistym,10
58,ponadnarodowy,13
13,partykularnych,14
18,arbitralności,13
46,odwrotny,8
146,reprezentowanych,16
210,osobach,7
127,zapisami,8
122,przyjrzeć,9
2,życiorysom,10
579,byłych,6
111,znajdowały,10
5,przeróżnych,11
14,specjalnościach,15
141,cenny,5
23,wykorzystywał,13
73,zasobem,7
2,dokładał,8
50,owocnego,8
252,reprezentować,13
170,dzielić,7
167,wiary,5
12,przynależą,10
79,wydawanego,10
13,biuletynu,9
38,frankfurcie,11
14,dowiadują,9
1,wewnątrzsystemową,17
1,zespołowego,11
4,poparłby,8
107,pomijając,9
203,przesłuchaniu,13
64,sprawdził,9
72,przebiegała,11
130,zachowana,9
37,doskonałych,11
16,przynosił,9
87,wyjaśniania,11
13,doświadczamy,12
1,cenił,5
7,liczę,5
27,owocny,6
27,ugruntowanych,13
188,wykraczające,12
26,statutowe,9
131,spotyka,7
18,miesięczny,10
25,wywiady,7
2,ociągał,7
21,publikowaniem,13
10,wybieraną,9
156,poufny,6
342,publikowanie,12
23,ukryć,5
10,kolegialnym,11
36,gremiów,7
21,terminowa,9
5,pochopnie,9
9,obarczać,8
401,osobistej,9
54,ilościową,9
8,publikacjom,11
114,miesięcznego,12
26,comiesięcznych,14
33,publikowaniu,12
56,fed,3
23,usprawniły,10
26,czołowe,7
844,pozycje,7
60,komunikowanie,13
146,ilościowym,10
4,pojmują,7
76,zaobserwowano,13
40,wywnioskować,12
28,dziwi,5
2,fomc,4
27,podkreśleniem,13
49,comiesięczne,12
33,poszły,6
58,omawiać,7
20,aktorami,8
109,wywiązywania,12
59,cenną,5
12,wyłonionym,10
33,owocną,6
48,interakcję,10
28,podniósł,8
13,ugruntowany,11
150,instytucjonalny,15
31,forami,6
29,decydentami,11
50,eurogrupie,10
342,niższym,7
1,akomodacyjnej,13
152,wycofywanie,11
1,niestandardowej,15
84,pojawiło,8
15,uwidoczniła,11
36,sprawdzian,10
50,pokaże,6
62,odbudować,9
3,przeciwdziałałyby,17
21,nawrotu,7
7,potrafiłyby,11
3,sytuować,8
134,fiskalne,8
21,wzmocnionymi,12
283,kay,3
49,dallego,7
234,kosmetycznych,13
6,testowanych,11
82,kosmetyków,10
31,przesunięto,11
611,bada,4
111,branżę,6
9,kosmetyczną,11
19,kosmetykach,11
67,nieujętych,10
54,farb,4
17,włosów,6
3,parabenów,9
17,kosmetycznym,12
7,wpadły,6
1,turbulencję,11
33,belga_science,13
151,emitowanych,11
110,wojną,5
5,latające,8
35,legislacją,10
1,przepytywać,11
21,spaliny,7
39,tona,4
60,dostają,7
33,darmo,5
344,sprzedawane,11
1,dokupią,7
2,dotykowych,10
4,latają,6
78,wystąpiło,9
29,darmowe,7
46,przeciwnicy,11
195,podpisało,9
73,łamie,5
93,precedens,9
55,tematach,8
4,sprawimy,8
125,płacić,6
43,reportaż,8
246,europarltv,10
19,peterem,7
62,http//europarltveuropaeu,24
38,playeraspxpid,13
1,baec,4
1,fefbddce,8
136,http//eur,9
135,lexeuropaeu,11
119,lexuriserv,10
107,lexuriservdouri,15
17,ojlplpdf,8
198,niezadowolenie,14
184,ukraińskiego,12
4,niewydawania,12
151,ukraińskich,11
157,konsularne,10
262,niekiedy,8
157,prywatność,10
154,przekraczanie,13
7,niekonsekwentne,15
76,selektywne,10
10,ambasada,8
9,nieskutecznie,13
135,robi,4
40,urszulę,7
18,jabłka,6
3,łąckie,6
400,produkowane,11
15,małopolskiego,13
2,łącko,5
1,podegrodzie,11
25,stary,5
4,sącz,4
16,powiatu,7
2,nowosądeckiego,14
4,gminę,5
1,łukowica,8
71,znajdującą,10
2,limanowskiego,13
51,wytwarzać,9
72,chronioną,9
1,łącka,5
5,owocowa,7
2,łącku,5
398,przekazów,9
163,znana,5
451,owoce,5
1,spławiano,9
2,dunajcem,8
9,wisły,5
36,gdańska,7
144,skąd,4
22,sady,4
517,xvi,3
24,ogrody,6
1,folwarczne,10
1,parafialne,10
52,okolicy,7
169,drzew,5
228,owocowych,9
51,gminie,6
2,jabłoni,7
3,łąckich,7
29,regionalnie,11
19,małopolski,10
36,eurodeputowana,14
278,sprawdzania,11
6,elektromedyczny,15
317,weterynarii,11
12,elektromedycznego,17
145,miar,4
234,arabską,7
184,makrofinansowa,14
40,libanowi,8
29,przedprocesowym,15
61,przejawami,10
35,prejudycjalnych,15
455,immunitet,9
30,brunetty,8
166,transmisyjnej,13
84,pasza,5
21,dotyczacych,11
1750,pestycydów,10
11,/w,2
183,nominacja,9
13,bostock,7
16,bostocka,8
12,maarten,7
16,engwirda,8
18,maartena,8
13,engwirdy,8
11,grethen,7
18,grethena,8
14,noack,5
39,haralda,7
22,noacka,6
12,sarmas,6
42,ioannisa,8
26,sarmasa,7
37,huberta,7
49,webera,6
43,turystyczna,11
40,silniejszemu,12
177,turystycznej,12
12,renegocjacja,12
7,georgija,8
4,parwanowa,9
19,przemieszczeniem,16
27,przegród,8
395,zabezpieczających,17
10,nieoryginalne,13
160,homologacja,11
36,przedniego,10
66,silnikowego,11
66,ccr,3
98,dalitów,7
454,indiach,7
24,gabońską,8
59,nadwadze,8
301,otyłości,8
63,przewlekłym,11
24,uszkodzeniami,13
106,wypadkami,9
46,śmiertelnymi,12
7,dyskrminacja,12
141,dzikimi,7
298,zwierzętami,11
185,roślinami,9
180,wyginięciem,11
396,cites,5
273,dzikiej,7
28,zapobiegającym,14
173,dzikich,7
210,eksploatacja,12
50,powodami,8
42,zubożenia,9
57,raportach,9
31,przyspieszą,11
24,pogorszą,8
18,kłusownictwa,12
225,warsztaty,9
6,poskutkowały,12
136,uzupełniającą,13
7,wielorybnicza,13
54,iwc,3
154,wielorybów,10
37,wysuniętą,9
71,waleni,6
8,e/,2
399,rozczarowanie,13
4,powolnymi,9
127,wszechstronnych,15
158,niewłaściwie,12
8,wycinanego,10
50,jednorazową,11
32,uzależnioną,11
11,wyprzedaż,9
20,botswany,8
27,namibii,7
2,przechwyconej,13
27,zabija,6
25,słoni,5
39,kością,6
35,słoniową,8
14,uszczuplone,11
7,rozbite,7
65,populacje,9
17,żarłacza,8
62,białego,7
13,zamieściła,10
29,tenże,5
101,gatunek,7
110,złożonymi,9
70,norwegię,8
28,iucn,4
244,wpisuje,7
114,narażony,8
19,czerwoną,8
40,azjatyckie,10
3,niespodziewany,14
61,stanowczych,11
7,tygrysa,7
5,kawioru,7
2,kawiorem,8
91,objęciu,7
19,bytowe,6
9,gatunkowej,10
554,użytkownik,10
82,ekosystemowego,14
29,podważy,7
319,surowych,8
15,kenię,5
144,mali,4
6,dwudziestoletniego,18
6,ghanę,5
81,akry,4
89,wzywającej,10
84,dałoby,6
125,zabijania,9
283,przenieść,9
128,ciężkości,9
27,tygrysów,8
2,północnoamerykańskich,21
682,limitów,7
2,nycticebus,10
106,spp,3
2,lorisowatych,12
31,wykreślenia,11
10,lynx,4
4,rufus,5
8,rysia,5
4,rudego,6
24,iberyjskiego,12
2,pardinus,8
30,rekina,6
4,lamna,5
4,nasus,5
4,śledziowego,11
4,squalus,7
4,acanthias,9
4,kolenia,7
2,pristidae,9
2,pił,3
151,skrajnie,8
32,anguilla,8
2,pterapogon,10
2,kauderni,8
3,corallium,9
13,koralowców,10
112,drzewa,6
2,brezylki,8
2,ciernistej,10
2,caesalpinia,11
2,echinata,8
2,palisandru,10
6,dalbergia,9
2,retusa,6
2,granadillo,10
2,stevensonii,11
2,cedru,5
2,cedrela,7
2,lycaon,6
2,pictus,6
2,likaona,7
157,dzikiego,8
43,psa,3
194,afrykańskiego,13
8,okazami,7
20,algierię,8
2,cervus,6
2,elaphus,7
2,barbarus,8
2,jelenia,7
2,berberyjskiego,14
6,gazella,7
2,cuvieri,7
6,gazeli,6
2,edmi,4
2,dorcas,6
2,dorkas,6
2,leptoceros,10
2,lodera,6
22,australię,9
94,lekami,6
3,diceros,7
3,bicornis,8
6,nosorożca,9
9,botswanie,9
28,surową,6
405,obrocie,7
58,żywymi,6
2,skórzanymi,10
17,skórami,7
5,trofeami,8
5,łowieckimi,10
18,wełną,5
4,vicugna,7
2,wikunii,7
77,boliwii,7
11,brazylijskiej,13
2,melanosuchus,12
39,niger,5
2,kajmana,7
2,leoparda,8
2,panthera,8
2,pardus,6
26,eksportowego,12
5,trofea,6
15,myśliwskie,10
79,mozambiku,9
26,bytowych,8
2,nieregulowanemu,15
159,nielegalnemu,12
5,gaborone,8
158,ciężarowe,9
43,zatory,6
30,runku,5
28,nakłaniania,11
277,powstających,12
111,zoptymalizować,14
9,popytową,8
347,obliczeń,8
42,modelowi,8
101,przybliżyć,10
271,uwzględni,9
40,internalizację,14
128,zabraniają,10
84,internalizacja,14
284,lotniskowych,12
133,hałas,5
53,torów,5
7,kolejnictwie,12
98,zrekompensować,14
389,akcyzy,6
186,paliwowej,9
182,opłatami,8
19,uzależnionymi,13
17,pokonanej,9
193,transportową,12
135,ekologiczności,14
23,odzwierciedlającym,18
42,zatoru,6
48,obliczanych,11
29,zatłoczonych,12
55,sprawniejszego,14
60,pustych,7
13,przebiegów,10
8,odegrałoby,10
3,zatłoczonymi,12
27,zatorami,8
143,równoważnym,11
81,wniosły,7
15,zanieczyszcza,13
110,wyliczania,10
235,sygnały,7
15,skłaniające,11
7,zainstalować,12
72,natężeniu,9
7,rozwiane,8
53,najwłaściwsze,13
282,pozostawić,10
26,tuneli,6
60,mostów,6
2,przełęcze,9
59,dyskryminować,13
37,okazjonalnych,13
47,zagraniczni,11
83,proporcje,9
71,stawkami,8
9,dziennymi,9
7,tygodniowymi,12
169,przejściach,11
9,międzymiastowych,16
39,odzyskiwane,11
19,uwzględnionego,14
43,zróżnicować,11
73,tygodniowego,12
29,sezonowego,10
5,nocnego,7
109,ustalający,10
15,przychodami,11
55,opłacalnym,10
353,korytarza,9
33,rzeczywistemu,13
27,ruchowi,7
102,korytarz,8
78,odcinki,7
20,nałożą,6
107,obciążania,10
11,dopłatą,7
35,pobieranej,10
56,infrastrukturalnej,18
34,minimalizowania,15
44,zniżki,6
47,bezpodstawnie,13
32,obciążanie,10
38,wyodrębnione,12
3,klarownym,9
21,wydawanym,9
13,pobierający,11
22,fakturowanie,12
229,nadawcy,7
441,poboru,6
36,kolejki,7
7,bramkach,8
43,pobór,5
75,spełniającego,13
10,zaprojektować,13
283,późniejsze,10
40,koszcie,7
196,przewidujący,12
45,nienaruszający,14
27,obciążani,9
7,kompatybilnym,13
3,droższym,8
106,sprzętem,8
499,elektronicznym,14
2,szoferkach,10
18,przyrządu,9
57,interoperacyjnego,17
753,ustanowionymi,13
164,alternatywnej,13
54,otaczającego,12
261,otoczeniu,9
70,aglomeracjach,13
26,zarezerwowanie,14
105,przesądza,9
153,używanego,9
49,generujących,12
475,obliczaniu,10
159,iiia,4
401,naukowym,8
17,różnicowaniu,12
13,stanowiącemu,12
13,uiszczaną,9
5,ustalaną,8
22,infrastrukturalną,17
35,infrastrukturalna,17
19,pobieraną,9
12,infrastrukturalnego,19
31,bd,2
15,emitowanym,10
619,pojazd,6
31,wyliczana,9
116,ważonej,7
10,pojazdokilometrów,17
7,pokonanych,10
103,odcinkach,9
60,pobierana,9
26,bf,2
319,nakładają,9
4,mostami,7
6,tunelami,8
3,przełęczami,11
16,górskimi,8
1197,wyposażenia,11
289,rejestrującego,14
224,rejestrujących,14
365,dopuszczalnej,13
18,uiszczać,8
780,przekraczać,11
4,tygodniowa,10
20,dzienna,7
19,marżę,5
114,odcinków,8
16,zatłoczone,10
45,opłacie,7
110,odzyskiwaniu,12
165,zróżnicowana,12
10,wzorami,7
25,maksymalnymi,12
13,należnymi,9
107,wyznaczy,8
30,obliczają,9
80,obliczeniowych,14
670,równy,5
11,wynikałby,9
40,równowartości,13
37,koncesyjnej,11
95,otrzymano,9
139,negocjacyjnej,13
12,konurbacjach,12
8,zatorem,7
70,dopłata,7
56,inwestowane,11
90,korytarzu,9
29,dopłatę,7
22,wyliczanej,10
84,obliczonej,10
73,niesprawiedliwego,17
729,przedłożone,11
332,planami,7
256,współfinansowanych,18
74,alternatywną,12
29,trasę,5
11,zamierzającego,14
18,różnicuje,9
9,nakładanej,10
24,najsurowsze,11
156,kierowca,8
3,nadpłaconej,11
178,minimalizacji,13
16,najtańszej,10
27,niezamierzony,13
6,równoważony,11
271,przewidującego,14
84,jednostkowe,11
271,geograficzny,12
44,brany,5
36,obliczeniu,10
136,odzyskane,9
6,koncesyjne,10
209,szacunkowe,10
6,koncesją,8
66,prognozę,8
8,koncesyjną,10
103,wypełnione,10
81,nałożona,8
92,klasę,5
6,różnicowana,11
3,wyliczaną,9
75,obliczeniowej,13
89,udostępniana,12
40,zniżek,6
163,ulg,3
99,opłatą,6
235,wynikająca,10
14,ponoszonej,10
240,formom,6
154,wystawione,10
378,bezpośrednią,12
4,pojazdowego,11
191,weryfikuje,10
11,uiszczanie,10
14,stwarzający,11
230,ustanawianiu,12
221,wnoszenie,9
67,dobę,4
535,instalacje,10
256,nieuzasadnionych,16
16,dostarczanym,12
58,dopasować,9
88,sytemu,6
467,stąd,4
61,pobrane,7
1,sytuowałyby,11
45,traktowanych,12
82,obowiązane,10
6,-j,2
9,niedyskryminacyjnym,19
1,przecinających,14
341,łącznych,8
5,modalnej,8
36,parkingowych,12
18,tern,4
32,transeuropejską,15
86,zadowalających,14
5,zator,5
195,ewentualny,10
765,metodę,6
27,zezwalającego,13
77,dozwolonego,11
3,uwzględnianego,14
26,podmiejskimi,12
3,międzymiastowymi,16
72,okresowi,8
4,nocnemu,7
19,okresom,7
197,szczytów,8
94,gęstość,7
23,zmierzonych,11
1,dobowy,6
4,godzinowy,9
47,procentach,10
114,zbliżone,8
