repetitions,orthographic_form,length
57,bulharský,9
92,hlavnému,8
62,slabú,5
3,nesústredila,12
1,stradných,9
1,nevytvoríme,11
13,ráznej,6
27,zamýšľaných,11
284,maloobchodných,14
20,vetvy,5
27,reformovaná,11
42,reagovaní,9
249,hmú,3
10,dvojrýchlostnej,15
6,deregulačných,13
14,naklonených,11
2,samozamestnávania,17
4,realistickejšími,16
6,autochtónnych,13
9,dekarbonizácie,14
18,univerzitným,12
1,globalizačnú,12
1,modalite,8
36,zamestnaneckými,15
3,roztrieštenými,14
59,necestných,10
61,pojazdných,10
43,strojoch,8
61,prísnejšími,11
8,konjunkturálne,14
35,strojmi,7
4,lokomotívach,12
38,rozchod,7
11,emisným,7
4,vznetové,8
11,ovládacieho,11
28,zabudované,10
4,koľajovom,9
7,lokomotíve,10
22,štítkom,7
19,nápisom,7
74,oem,3
27,uvádzaného,10
44,príkonom,8
53,štítkov,7
9,pripevniť,9
19,inštalovaný,11
7,výkonnostnom,12
16,typovým,7
2,najpočetnejším,14
15,najmenšími,10
2,stredopravých,13
2,posadila,8
2,rivalom,7
6,pohodlnú,8
2,polepšila,9
3,leví,4
51,doktor,6
11,politológie,11
39,laviciach,9
2,prihováral,10
1,byrokracievyzývame,18
34,domácou,7
3,ideologická,11
12,spätosť,7
4,straníckosť,11
2,nezanedbávať,12
15,zvykli,6
32,prinesieme,10
2,edorg,5
3,defaultasplg,12
30,josém,5
1,mendesom,8
1,botom,5
3,milquetovou,11
13,redingovou,10
56,nepriamou,9
15,http//tradeeceuropaeu,21
15,doclib,6
3,docs//october,13
12,tradoc_pdf,10
62,bedingfield,11
38,glenn,5
62,teľacie,7
2,vyjasňujúcom,12
5,koexistujú,10
60,teľacieho,9
19,kŕmené,6
3,porážané,8
21,dovŕšením,9
152,dobytok,7
4,kŕmený,6
3,posielaný,9
27,porážku,7
3,živených,8
5,porážaných,10
31,spájané,7
5,chuťovými,9
21,kilo,4
7,označovalo,10
15,dobytku,7
26,porážke,7
21,vyjednali,9
59,výnimkám,8
3,predpripravené,14
16,zameniteľné,11
32,dovedna,7
24,pilotnom,8
106,rôznej,6
4,končeným,8
7,odôvodniteľných,15
50,navrhovali,10
16,patričnom,9
7,ozrejmí,7
14,webového,8
41,kanálu,6
1,pote,4
31,rozložení,9
26,vyhodnotilo,11
16,nepočítal,9
19,obvyklej,8
12,fixnými,7
16,variabilnými,12
15,platový,7
91,asistentskú,11
6,zvýšeniach,10
39,zavedenými,10
5,ohľaduplnosť,12
18,zretele,7
6,motorickým,10
10,zmyslovým,9
6,drahým,6
9,leasingom,9
12,vyťaženia,9
23,vstúpení,8
28,vyťaženie,9
3,fiches,6
2,profesionálnejšiu,17
27,upriamil,8
2,certifikovanými,15
2,dostlal,7
7,architektonický,15
12,hĺbkovo,7
76,spaak,5
12,tomášom,7
1,uličným,7
21,novovymenovaným,15
1,dumondom,8
1,ulada,5
1,vialichku,9
80,konzorcia,9
7,/vysokej,8
2,rozčarovaní,11
12,tulipánovej,11
26,bakijev,7
74,revolúcii,9
30,susedí,6
1,ferganskou,10
1,dolinou,7
5,kirgizský,9
10,súťaženie,9
13,zorganizovaní,13
248,munícii,7
323,dkm,3
28,osle,4
35,tridsiatimi,11
29,pozostatky,10
51,nevybuchnutej,13
37,nepodpísalo,11
16,náročnejší,10
174,nepodpísali,11
15,nepodnikali,11
68,ccw,3
48,vystupovali,11
9,vientiane,9
12,kontaminovanou,14
52,kazetovú,8
96,muníciu,7
42,koalícii,8
239,dopravcom,9
13,zareagovalo,11
2,interpretovalo,14
14,kolu,4
27,transatlantickému,17
39,uprednostnil,12
3,etapovitým,10
89,kabotáž,7
1,franchising,11
3,branding,8
85,kabotáže,8
1,možnosťvykonávania,18
2,prenechaný,10
63,stránkami,9
16,neúmernými,10
14,nekoordinovanými,16
20,nezakladajú,11
31,duplicita,9
153,batožina,8
17,kontrolovaní,12
18,prestupe,8
12,zosilní,7
6,zavčasu,7
1,dodhodli,8
59,zrevidované,11
27,rímskom,7
5,ávrhu,5
4,cmt-/,5
2,chudobnejšej,12
1,onečnom,7
25,zahŕňajúcim,11
2,mnohonárodným,13
128,strediskom,10
170,hn,2
1,pavlopoulos,11
5,veliteľstvom,12
4,brigádny,8
1,rouceau,7
250,prepravou,9
1,cantin,6
1,lovell,6
5,vicenzo,7
1,puri,4
1,moutsiakis,10
15,projektový,10
3,billing,7
1,echoc,5
22,kybernetických,14
21,simuláciu,9
24,kybernetická,12
22,ip//,4
1,http//wwwenisaeuropaeu,22
80,res,3
1,cereport,8
12,kybernetickú,12
18,kybernetické,12
6,cyber,5
19,atlantic,8
94,washington,10
19,memo//,6
11,samosprávach,12
1,nastúpilo,9
1,provládnym,10
33,blížiacimi,10
71,nerovnováhami,13
18,vzdialili,9
40,tohtoročný,10
87,príjmovej,9
28,podporujúcim,12
20,skvalitnili,11
101,arbitráži,9
22,nepodporil,10
6,nesystémových,13
2,kapitalizácii,13
20,krytím,6
22,špekulatívnym,13
3,deficitným,10
4,prebytkovým,11
8,exportnej,9
2,vykávať,7
2,nezastupiteľnejšiu,18
88,praje,5
2,záležistostí,12
44,odsúhlaseného,13
11,názvoslovie,11
7,scp,3
9,hypotézu,8
13,prijímanými,11
27,jarným,6
3,najlegitímnejším,16
20,hemicycle,9
45,aktivistka,10
43,spravodajkyni,13
1,socialistke,11
1,elene,5
19,vynikajúcou,11
13,uznávame,8
16,vyhneme,7
5,zabránime,9
29,podkopať,8
1,varujete,8
6,geo,3
28,ústupkom,8
10,upozorňujeme,12
11,podriadili,10
11,poukazujeme,11
16,zakomponovať,12
17,zdôrazňujeme,12
1,tíšia,5
12,zahraničnopolitického,21
80,navrhujeme,10
26,garant,6
8,zahraničnopolitickej,20
8,eleny,5
1,cddcefenodecountry,18
1,es&partnumber=&id=&language,27
31,madagaskarskou,14
55,trieštivej,10
5,závislosťami,12
9,kolumbijská,11
49,konfederácia,12
40,zavraždený,10
34,alberto,7
37,učiteľ,6
26,kolumbijskej,12
25,posilneným,10
4,ags_enpdf,9
11,starnú,6
46,ministerstvami,14
45,qp,2
22,homejsp,7
74,veľkoobchodného,15
5,poskytnutom,11
138,veľkoobchodné,13
46,dobudovať,9
193,fyzicky,7
118,kompatibilné,12
85,veľkoobchodnými,15
7,skladovacej,11
52,nepravdivých,12
10,nepotvrdených,13
39,ponúkanie,9
19,nezverejnili,12
14,zavádzajúco,11
63,uplatňujúce,11
18,oznamovaniu,11
41,oznamovacia,11
145,zaisťuje,8
11,nabádaná,8
40,tradíciách,10
53,primeranému,11
98,zostavenia,10
4,ucelenému,9
21,vyšetrovaniam,13
36,dokazovania,11
9,neplánovanej,12
28,odstávky,8
31,veľkoobchodnom,14
8,machinácie,10
16,novinárske,10
4,nešírili,8
144,dodávkou,8
77,konečnými,9
20,gwh,3
19,nevyvíjajú,10
46,veľkoobchodný,13
29,držaná,6
23,zbavovať,8
23,pokynu,6
24,neplánovaných,13
10,neuzavretie,11
11,dotyčný,7
71,ovláda,6
47,opomenutím,10
9,nezavádzala,11
25,veľkoobchodným,14
2,neúmyselnom,11
40,zaviazaná,9
13,rysov,5
66,zbiera,6
7,párovania,9
14,zariaďuje,9
20,uzatvárajúci,12
45,zaregistrovaný,14
44,zaregistroval,13
89,účastníkovi,11
51,identifikátor,13
2,identifikačnom,14
4,kontrolórovi,12
22,nezverejnia,11
93,uchovávaných,12
68,minimalizuje,12
2,obstavenie,10
6,zariaďujú,9
7,zosúladenému,12
10,domnelého,9
40,vyhoveli,8
114,vynesený,8
17,právoplatný,11
19,najpodrobnejšie,15
7,zvolanej,8
6,vymenenú,8
3,nezapríčiní,11
13,mad,3
11,inherentné,10
16,elektrárňam,11
129,zozbieraných,12
16,spresnený,9
36,elektrine,9
3,obchodujúci,11
25,množstvami,10
7,neaktuálna,10
3,zverejňovaná,12
89,archívu,7
11,emir,4
25,zriaďovali,10
4,vyzdvihovala,12
10,ohlásenej,9
53,ľubľane,7
7,nepravdepodobný,15
28,odstrašujúci,12
6,neodhalené,10
87,uložením,8
8,/o,2
3,cenovom,7
2,účelovému,9
8,pružnejšou,10
45,kúpnych,7
2,uvažujúci,9
15,neobvyklej,10
25,šírke,5
44,manipuláciou,12
8,rezervovanie,12
30,zneužití,8
3,jestvujúcom,11
34,odvolaniu,9
11,prispôsobeným,13
49,umelému,7
48,odhalilo,8
5,odvrátilo,9
1,odkvapalnenie,13
3,skvapalnenie,12
78,skladovacích,12
29,formovaniu,10
9,algoritmy,9
7,stabilizujú,11
2,kod,3
8,schäublemu,10
126,dhs,3
4,tolede,6
78,sebaurčenie,11
1,cielenejšou,11
8,rýchlejšou,10
3,menovanom,9
12,vyzbieraných,12
27,zatýkacom,9
141,rozkaze,7
24,zhromažďovaných,15
29,mining,6
1,nelietaní,9
83,automatizovaných,16
73,vyhľadávaní,11
25,pasívnym,8
2,snemovniam,10
7,redakcií,8
4,nazvyš,6
1,sálach,6
20,zasadacia,9
10,štúdio,6
4,fotoreportéri,13
5,pútajú,6
90,oči,3
22,siedmu,6
6,epicentre,9
2,pôsobnsoti,10
22,nitre,5
60,úst,3
47,kanceláriou,11
10,mozaika,7
1,nitrianskom,11
6,divadle,7
2,bagara,6
2,diskutujúcimi,13
17,zastupiteľstva,14
1,racová,6
10,historik,8
2,kamenec,7
3,juraj,5
1,hraško,6
28,divadla,7
1,grešo,5
5,tešilo,6
11,nikolasa,8
84,sarkozyho,9
1,sebeckí,7
13,horších,7
1,samozvaní,9
4,proroci,7
3,zázračné,8
3,odpovedajúc,11
10,právničky,9
3,fatimy,6
2,diallo,6
1,neunúvajú,9
51,priebehom,9
5,pochvaľovali,12
5,posolstvá,9
6,organizujúc,11
61,pozmenenom,10
14,eurokomisári,12
5,poopravila,10
12,pozmenenú,9
49,prezentovala,12
8,pohli,5
8,najkontroverznejšej,19
5,výhru,5
2,poopraveného,12
10,odkláňa,7
136,profesií,8
42,notári,6
2,vyškrtlo,8
7,nezahrnutia,11
2,prirovnala,10
2,preskočenie,11
5,tieňa,5
2,prelomom,8
16,zmizol,6
14,vypusteniu,10
23,nezostane,9
2,opomenutá,9
2,najostrejšie,12
22,nechápe,7
22,pasívny,7
2,zhnitý,6
25,ito,3
107,plynové,7
11,samostatní,10
25,samostatnému,12
28,diskriminačnému,15
145,odberatelia,11
136,faktúry,7
49,skúšobná,8
21,osvedčí,7
16,súvahou,7
376,odberateľov,11
6,entsoe,6
18,entsog,6
16,stanoviska-,11
29,spravodajca-,12
1,kozultácia,10
11,škandálu,8
24,siemens,7
31,škandál,7
5,najzávažnejší,13
3,otriasol,8
21,vysokí,6
7,úplatky,7
17,zvýhodnený,10
6,škandále,8
5,nepožiadali,11
5,korigendách,11
19,mariom,6
7,draghim,7
1,rostowským,10
11,nobel,5
10,slávne,6
36,podelili,8
19,nobelova,8
1,chemika,7
13,inžiniera,9
13,alfreda,7
2,nobela,6
6,vynálezca,9
1,dynamitu,8
11,závete,6
10,vynálezcov,10
9,šíriteľov,9
5,humanizmu,9
45,fyzika,6
71,laureátov,9
10,najznámejším,12
2,nepoznal,8
1,terezu,6
27,nelsona,7
6,mandelu,7
71,laureáti,8
11,holanďan,8
14,crutzen,7
10,atmosférickej,13
11,hume,4
11,trimble,7
10,zaslúžili,9
6,nepokojnej,10
15,objav,5
125,bielkoviny,10
1,cyklín,6
12,fyziológiu,10
10,levi,4
9,montalcini,10
13,stanley,7
2,cohenom,7
5,rastových,9
2,aplastickej,11
2,anémie,6
28,transplantácii,14
13,kostnej,7
5,drene,5
12,rubbia,6
21,vyhral,6
1,intermediálnych,15
14,ekonómiu,8
12,selten,6
18,teórii,6
2,nekooperatívnych,16
14,fyzik,5
20,jack,4
4,steinberger,11
109,podieľal,8
9,objavení,8
1,neutrína,8
4,preklasifikovaniu,17
1,subatómových,12
26,fyziku,6
6,martinus,8
2,jg,2
6,veltman,7
1,elektroslabej,13
12,walesa,6
2,nekomunistické,14
8,komunistickom,13
5,betty,5
44,williams,8
10,corrigan,8
23,nositeľka,9
25,khan,4
1,bangladéšanka,13
2,http//nobelprizeorg/,20
32,rompuyom,8
6,búrlivej,8
28,hermana,7
39,rompuya,7
3,strašnom,8
45,dôstojnosťou,12
37,jose,4
29,francúz,7
1,zaslepiť,8
3,rakúšana,8
33,hannesa,7
20,nemec,5
10,japonská,8
1,monštruózne,11
4,nehovorím,9
9,ostrá,5
2,znechutenie,11
6,obetujú,7
35,robíme,6
1,sebrenici,9
65,rwande,6
1,"darfúru""pýtal",13
1,kádáfi,6
5,nezabudne,9
1,neodpustí,9
27,ľúto,4
11,ničom,5
14,nedohodla,9
1,kádáfí,6
8,zvíťazí,7
13,nekompromisné,13
1,odolalo,7
6,volaniu,7
12,barosso,7
211,realitou,8
12,revolty,7
4,zaťažkávacej,12
1,ddeccaacddcategory,18
2,special&eventcode=--special,27
2,unkn&format,11
16,researchotherevents&language,28
100,barrosom,8
3,dezignovanou,12
6,najskoršiu,10
32,nadviažu,8
10,štádiom,7
15,lorca,5
29,trentino,8
32,alto,4
29,adige,5
29,südtirol,8
14,pinxten,7
11,otbo,4
18,corona,6
17,cardiff,7
13,russo,5
46,caldeira,8
49,hg,2
23,wessberg,8
134,obranná,7
87,décembre,8
5,inovatívnejšej,14
1,ovymenovaní,11
31,rafiqa,6
30,tagiho,6
4,rafiga,6
18,zakarjá,7
16,búghiru,7
46,venezuelskej,12
26,bolívarovskej,13
20,guyany,6
9,verhofstadta,12
31,pinxtena,8
23,henrika,7
13,otba,4
9,coronu,6
15,ramóna,6
15,villeho,7
17,itäläho,7
18,kevina,6
14,cardiffa,8
39,vítora,6
41,silvu,5
16,caldeiru,8
13,gustafa,7
28,wessberga,9
192,gfcm,4
2,dopoludňajšej,13
9,skinnera,8
4,smrteľnému,10
1,streleckému,11
6,liège,5
66,dacian,6
73,cioloş,6
1,andresovi,9
1,perellovi,9
1,rodriguezovi,12
10,dotýkajúce,10
30,rekordnú,8
73,navrhovanou,11
8,klasifikovanie,14
84,špeciálnymi,11
52,manželského,11
14,únikové,7
9,lesbičkám,9
10,gayom,5
12,bisexuálom,10
14,transsexuálom,13
7,maruko,6
3,neposilňuje,11
45,viacnásobnú,11
87,preplatenie,11
51,znevýhodňuje,12
3,nepoistených,12
23,globalizačného,14
21,izolovanými,11
5,váhavo,6
28,podávaniu,9
6,razantnejšie,12
65,zdržania,8
9,čeliacich,9
16,kruhom,6
1,stotožňovania,13
1,emblémy,7
12,hymny,5
14,heslá,5
1,stotožňovaní,12
47,implicitných,12
18,abstraktných,12
5,legitimizácii,13
39,zoskupeniach,12
28,kluboch,7
1,tmavomodrá,10
19,dvanástimi,10
6,zlatými,7
1,päťcípymi,9
6,hviezdami,9
1,zoradenými,10
5,zmäteniu,8
2,adonninovej,11
4,viať,4
29,vtedajších,10
3,symbolizovalo,13
2,zvykať,6
2,vídať,5
1,tmavomodrú,10
1,ceremóniách,11
6,oznamoch,8
45,prekvapujúce,12
7,preslávila,10
5,naučilo,7
1,ódu,3
1,skomponoval,11
15,ludwig,6
1,beethoven,9
5,rovnomenná,10
3,báseň,5
7,friedricha,10
1,schillera,9
75,našiel,6
1,hudobno,7
1,poetický,8
8,úryvok,6
4,symbolizoval,12
4,óda,3
1,premenenú,9
1,zvelebujúcou,12
1,vznešenou,9
3,hudbou,6
8,skladateľov,11
1,najvýstižnejšie,15
2,génia,5
39,spravili,8
15,pripomínala,11
18,nenadobudol,11
12,prenikol,8
11,múry,4
15,pozvoľna,8
1,zakorení,8
65,uniknúť,7
48,eurom,5
12,dolárom,7
26,ecu,3
7,vatikán,7
5,andorre,7
5,epsilon,7
5,abecedy,7
4,evokuje,7
3,vodorovné,9
2,symbolizovať,12
13,vtedajšia,9
51,pozmenil,8
9,dokonalú,8
11,symboloch,9
13,stroskotal,10
9,pripomínajúcich,15
24,neprevzala,10
24,diskutabilné,12
2,úryvku,6
39,skladby,7
1,pospevujú,9
8,milovníci,9
2,výstižného,10
13,prehlásili,10
53,zdanlivo,8
8,priekopníka,11
1,hasselovej,10
24,vyzývala,8
23,stotožniť,9
1,gamovej,7
1,vztýčením,9
2,vlajkách,8
76,priložiť,8
54,vychádzajúca,12
25,symbolmi,8
6,oživujú,7
67,taiwanom,8
90,ďalekom,7
20,vymožiteľnosť,13
10,poľnohospodársvo,16
83,guatemale,9
15,účtovníkmi,10
4,symbole,7
17,východiskách,12
3,nevyjadrovali,13
5,zimmerlinga,11
2,armina,6
2,lascheta,8
22,výbuchom,8
20,procedurálnu,12
88,ursula,6
76,klíringu,8
71,zúčtovaní,9
23,/rév,4
73,nello,5
8,hlasovaciu,10
1,zasladné,8
55,dodaný,6
19,odložením,9
12,bernda,6
11,posselta,8
1,premýšľania,11
8,medicínskymi,12
27,najbežnejších,13
5,nemocničný,10
38,zraneniami,10
20,emocionálne,11
8,neprenesie,10
21,infekcia,8
15,rovnoprávnom,12
33,hladomore,9
8,špekuláciách,12
17,najhoršieho,11
58,hladomoru,9
4,rohom,5
11,populačný,9
9,militantná,10
5,islamistická,12
18,šabáb,5
19,vykázala,8
15,utečenecký,10
62,tábor,5
6,kenskom,7
8,dadaabe,7
5,zaplavilo,9
35,chovateľom,10
15,nestabilný,10
39,zvyšujúcimi,11
33,spomalilo,9
33,špekuláciami,12
30,kolísaním,9
6,najintenzívnejší,16
10,hygienického,12
29,utekajúcich,11
4,sužovalo,8
1,nenadviazali,12
6,sľubovaných,11
2,l'aquille,9
39,pätiny,6
61,nekalým,7
8,manipulovaniu,13
5,zaberaní,8
95,chovateľov,10
6,veľkolepý,9
5,hlása,5
5,najľudnatejšou,14
1,lesknúcimi,10
1,štadiónmi,9
1,brutalita,9
20,potlačovanie,12
20,olympiády,9
18,akéhosi,7
1,znovuzrodenia,13
1,pušný,5
2,porcelán,8
1,zaznávaná,9
7,dielňa,6
33,obmedzovaná,11
48,znečistené,10
6,napodobeniny,12
48,ceremoniál,10
38,oh,2
66,nezúčastní,10
31,otváracieho,11
60,ceremoniálu,11
11,najľudnatejšej,14
3,aprílovým,9
14,pekingom,8
3,nevôľou,7
12,miešať,6
16,netýkala,8
8,pochválili,10
17,sečuan,6
134,tibet,5
45,lhase,5
115,čínskymi,8
19,nezvestní,9
15,vlasteneckej,12
25,prevýchovy,10
28,májové,6
2,predkladateľkou,15
79,portugalskou,12
17,mariou,6
3,neviazania,10
34,smutné,6
99,africký,7
5,afričanom,9
6,nadiktovať,10
8,honba,5
3,zabetónovanie,13
3,utláčateľských,14
3,vládnutím,9
17,šiel,4
14,veľmocou,8
5,kázať,5
11,ohromné,7
11,sudánskemu,10
15,právnikovi,10
6,sálíhovi,8
9,usmánovi,8
2,nekladenia,10
20,patričným,9
60,sálíh,5
104,usmán,5
13,decembrovou,11
24,guida,5
31,sacconiho,9
27,popredný,8
3,najľudnatejšia,14
9,vypúšťali,9
14,ázijská,7
5,predbehne,9
15,znečisťovateľom,15
20,florenza,8
7,olympiádou,10
6,zaneprázdnený,13
10,silnie,6
5,umlčiavané,10
37,disidenti,9
7,zatýkaniam,10
36,objednávku,10
5,rozšírenejšej,13
3,znepokojilo,11
21,tragická,8
41,prítomným,9
12,kybernetický,12
11,tragédiou,9
17,perzekúcie,10
10,olympiáda,9
2,zotrvávala,10
48,mov,3
32,apartheidu,10
14,medailí,7
3,nelichotivú,11
6,budhizmus,9
40,bojkot,6
27,nezvratne,9
2,metten,6
13,nastoľovať,10
6,novembrový,10
37,spojil,6
3,duchovno,8
2,pt&partnumber=&id=&language,27
2,http//eutibettypepadcom/,24
49,aktívnejšia,11
1,presvedčenými,13
24,hlbší,5
69,dánsky,6
1,sohn,4
22,dlhovú,6
20,zaťaženosť,10
9,videoevent=--committee,22
5,econ&vodtype,12
10,zdĺhavom,8
20,litovských,10
19,predvída,8
14,tlmenie,7
96,modulácia,9
1,podpoložkami,12
14,podstropov,10
4,podpoložku,10
7,modulácii,9
1,cenáchvrátane,13
6,postúpeného,11
9,spamätáva,9
4,optimistka,10
35,nevieme,7
23,obávam,6
15,nevytvárať,10
1,šokové,6
49,vidíme,6
6,zavedieme,9
2,klamali,7
36,vypuknutí,9
16,lekcie,6
2,učíme,5
6,karasom,7
1,bowles&id=,10
29,draghiho,8
18,poverovacích,12
171,listín,6
97,guvernéra,9
23,ázijskej,8
18,normotvorných,13
3,frederica,9
2,caffe,5
7,kolísaní,8
10,economica,9
2,variazioni,10
5,tassi,5
11,cambio,6
10,massachusetts,13
39,absolvoval,10
3,essays,6
20,theory,6
2,modiglianiho,12
2,solowa,6
12,padove,6
11,vyučoval,8
21,florencii,9
12,zotrval,7
5,prepracúvaním,13
5,legge,5
29,draghi,6
12,viceprezidentom,15
8,goldman,7
6,princeton,9
4,brookings,9
13,doctor,6
5,honoris,7
8,causa,5
2,cuoa,4
1,essay,5
23,teória,6
2,doktorandská,12
4,dept,4
18,katedra,7
16,economia,8
5,monetaria,9
12,internazionale,14
9,vydavateľstvo,13
1,produttività,12
9,lavoro,6
1,salari,6
1,reali,5
1,occupazione,11
5,angeli,6
1,aspettative,11
1,razionali,9
14,banca,5
1,toscana,7
1,informazioni,12
3,debito,6
2,pubblico,8
45,parte,5
1,corrente,8
1,interese,8
1,ricerche,8
2,economiche,10
32,macroeconomic,13
2,interdependent,14
4,giavazzi,8
5,economists,10
2,policymakers,12
4,conglomerate,12
2,commento,8
3,privatizzazioni,15
2,struttura,9
2,societario,10
1,nuove,5
1,frontiere,9
1,tematiche,9
1,finanziarie,11
4,ore,3
1,libri,5
6,riforma,7
1,dell’ordinamento,16
2,finanziario,11
3,bancaria,8
6,abi,3
17,sim,3
1,eurosim,7
1,nuovi,5
1,intermediari,12
4,quaderni,8
5,irs,3
1,riordinamento,13
1,normativo,9
1,finanziari,10
3,mobiliari,9
2,tuf,3
11,nel,3
9,panorama,8
1,sistemi,7
6,italiane,8
1,necessità,9
9,vita,4
1,pensiero,8
1,indagine,8
1,conoscitiva,11
1,sull’evoluzione,15
1,mobiliare,9
1,audizione,9
1,innanzi,7
2,finanze,7
7,camera,6
1,rivista,7
1,competitività,13
27,sda,3
4,bocconi,7
1,percorso,8
3,futuro,6
4,ministero,9
1,tesoro,6
1,svolta,6
1,linee,5
1,dell’azione,11
2,italiani,8
1,zodpovednýedícia,16
4,fisco,5
3,ragioni,7
1,obiettivi,9
4,unico,5
3,finanza,7
1,edícia,6
1,strenghtening,13
1,brooks,6
1,queisser,8
1,governo,7
2,interessi,9
3,pubblici,8
4,disciplina,10
5,randzio,7
4,plath,5
1,prefazione,10
3,l’euro,6
1,scenari,7
1,economici,9
1,simbolica,9
1,sommo,5
1,campani,7
1,guerini,7
1,associatii,10
2,fragility,9
31,spoluautor,10
1,merton,6
4,predslov,8
2,moneta,6
4,merlino,7
1,sperling,8
1,kupfer,6
1,d’interesse,11
1,approccio,9
19,woods,5
1,riserve,7
12,currencies,10
1,florentské,10
2,kolokvium,9
7,ass,3
1,cesifin,7
101,debt,4
1,dornbusch,9
27,cambridge,9
6,zdôraznite,10
12,zastupujem,10
65,vašom,5
11,uvediem,7
35,mojom,5
16,vedúcom,7
5,líra,4
103,erm,3
97,súhrnná,7
14,osemročného,11
9,zdravou,7
51,dávkou,6
5,pragmatizmu,11
111,považujem,9
1,cennejší,8
1,protipôsobiace,14
7,spomeniem,9
3,ukotvili,8
24,ukotvenie,9
1,predvídavým,11
6,komentátori,11
8,defláciu,8
2,moderation,10
22,tendencii,9
16,poukazovalo,11
2,vyhratý,7
1,vybojovali,10
19,istotne,7
12,prudkých,8
6,rastov,6
9,makroprudenciálne,17
6,neviazanosti,12
7,odolnej,7
8,nepríjemných,12
22,náhlych,7
23,narástli,8
1,torbou,6
50,dynamike,8
24,agregátov,9
9,tlmenia,7
1,leaning,7
2,vznikanie,9
56,bublín,6
4,prasknutí,9
14,spôsoboval,10
65,súhlasím,8
8,doložený,8
54,historickými,12
2,ukotvením,9
7,nečakaných,10
15,šokov,5
13,neštandardnými,14
21,bezproblémovú,13
1,transmisiu,10
21,vyvíjajúcich,12
24,ohrozujúcim,11
14,pozývaní,8
3,úzkemu,6
6,medziinštitucionálnemu,22
6,nezaručili,10
1,nezohrávali,11
30,napätá,6
9,nezasiahla,10
3,zadlžený,8
23,chýbal,6
14,dôvažok,7
21,presvedčivým,12
54,podporujem,10
1,najnegatívnejšie,16
1,trvácnym,8
79,radosťou,8
1,zautomatizovali,15
2,korigovali,10
13,obrátenej,9
15,vyžadujúcim,11
5,aktivovanie,11
34,efsf,4
63,eurosystému,11
22,dlhmi,5
37,charakterizovaných,18
11,dlhodobejšia,12
7,dotovali,8
45,obozretnosť,11
12,obsiahlejšie,12
7,internalizujú,13
2,haircut,7
19,odpis,5
13,najlacnejší,11
2,solídnosť,9
3,reštrukturalizované,19
28,destabilizácie,14
11,cieľavedomé,11
24,smp,3
43,nakupovaní,10
34,segmentoch,10
5,transmisného,12
10,neprerušené,11
12,neovplyvnila,12
14,nakúpené,8
5,transmisnom,11
3,transmisie,10
8,pohrozil,8
44,eurosystém,10
3,solídnym,8
8,akceptovateľnosť,16
33,splácania,9
16,ncb,3
4,platcu,6
15,požičiava,9
180,bankoviek,9
1,depozitov,9
6,refinančných,12
21,aukciách,8
3,zaručíte,8
43,sekundárnom,11
1,uverejníte,10
3,cbpp,4
2,ohlasovaný,10
2,týždennom,9
2,absorbovaných,13
36,sterilizáciu,12
69,postihnutého,12
2,transmisný,10
39,nákupoch,8
39,hrali,5
2,odporúčate,10
3,prasknutie,10
11,bublinám,8
20,odchýlkam,9
1,vychýlení,9
30,priebežným,10
37,nadmernými,10
45,chápaní,7
1,cieľovaní,9
23,tlmiť,5
6,lean,4
1,nafúknutých,11
31,osobité,7
7,makroprudenciálnych,19
5,makroprudenciálnym,18
4,proticyklická,13
2,ccb,3
101,prudkého,8
3,prehriatia,10
4,ltv,3
1,lti,3
15,mikroprudenciálnych,19
1,obozretnejšej,13
49,testami,7
4,empirickej,10
27,oboznamovanie,13
9,obozretnejšie,13
4,zoraďte,7
19,domnievate,10
5,odôvodnite,10
24,zmierňujú,9
9,zaručovanie,11
99,makroekonomický,15
16,včasnejšieho,12
1,makroekononický,15
84,deficitom,9
1,staviam,7
12,skepticky,9
5,pochybujem,10
57,stúpencov,9
7,špekulatívny,12
4,zdanená,7
44,obrovskými,10
68,praktickými,11
1,nešpekulatívnych,16
15,rozlišovaním,12
1,štrukturácii,12
3,pociťujem,9
15,zlučiteľnosťou,14
97,oficiálnom,10
3,kandidujúce,11
14,jüan,4
17,nechcel,7
13,úsudkom,7
46,tricheta,8
1,geithnera,9
1,bernanka,8
8,plávajúcim,10
5,naviazania,10
2,znehodnotil,11
31,čistom,6
36,vyzývame,8
11,devalvácie,10
25,silnom,6
7,chaotické,9
8,jenu,4
39,neutrálnym,10
72,zahraniční,10
10,príťažlivým,11
17,rezervnou,9
41,používalo,9
2,povzbudivá,10
61,mimoburzovými,13
6,destabilizačným,15
41,rušivé,6
2,mikroprudenciálnym,18
40,logistickej,11
28,vychádzajúcim,13
44,hladkému,8
10,pripísala,9
25,sústredený,10
30,očakávam,8
60,dovoľte,7
37,dôslednom,9
6,rozsiahlejšom,13
9,pozorovacieho,13
2,poznamenávam,12
34,novembrovom,11
125,konzistentného,14
16,medzník,7
3,spoliehaniu,11
1,nezaručiteľných,15
14,rekapitalizácia,15
17,absorpcia,9
8,nadriadeného,12
52,pokročilo,9
11,tieňovým,8
37,koherentne,10
1,nesplníme,9
4,neprevezmeme,12
9,odolnejší,9
156,omylu,5
28,považujete,10
24,nezastupujú,11
1,najkompetentnejších,19
5,spoliehalo,10
45,pohľade,7
15,životopisy,10
25,plodný,6
15,spočíval,8
4,tímového,8
1,konzultovanej,13
54,kandidátoch,11
