repetitions,orthographic_form,length
383,ramona,6
185,riikka,6
378,bogdan,6
328,kazimierz,9
193,clemente,8
247,gesine,6
278,nuno,4
351,morten,6
78,tiziano,7
530,bill,4
511,ria,3
913,oomen,5
910,ruijten,7
178,ivari,5
135,rolandas,8
319,pier,4
252,antigoni,8
182,marit,5
222,mirosław,8
628,gianni,6
468,rovana,6
222,pavel,5
339,fiorello,8
172,alfreds,7
129,potito,6
383,amalia,6
138,vilja,5
432,christel,8
142,debora,6
293,theodoros,9
82,timo,4
105,laurence,8
98,jaj,3
136,claudiu,7
138,ciprian,7
172,indrek,6
140,zoran,5
238,róża,4
232,gräfin,6
922,von,3
147,patrice,7
174,valdemar,8
271,michail,7
268,niki,4
194,marita,6
499,adina,5
504,ioana,5
187,kathleen,8
215,axel,4
1188,diana,5
491,paweł,5
397,zalewski,8
299,iva,3
202,damien,6
348,marta,5
321,sophie,6
241,slavi,5
526,binev,5
1011,tadeusz,7
427,albert,6
335,tamás,5
554,flašíková,9
801,beňová,6
191,knut,4
228,marietta,8
503,giannakou,9
343,cristina,8
161,takis,5
383,ville,5
508,ramón,5
194,sandra,6
640,othmar,6
454,wolf,4
206,edvard,6
299,eduard,6
201,constance,9
409,toine,5
157,kyriakos,8
191,krisztina,9
307,norica,6
404,wojciech,8
113,matteo,6
155,rafał,5
215,artur,5
195,władysław,9
180,rita,4
665,andrea,6
31,ciriaco,7
222,mita,4
453,agustín,7
137,ismail,6
237,eider,5
194,estelle,7
446,nathalie,8
170,liem,4
402,ivailo,6
161,stéphane,8
78,jaime,5
114,sławomir,8
1196,prov,4
37,intrată,7
118,ratificată,10
59,http//wwwunorg,14
31,disabilities,12
658,convention,10
2,convoptprot,11
7,epdf,4
194,ref,3
118,-d,2
4,fr-,3
48,educații,8
429,învățământului,14
249,educațional,11
1,europeneprevede,15
51,sui,3
42,generis,7
265,școlile,7
330,elevilor,8
140,afirma,6
128,dobândi,7
235,limbii,6
196,materne,7
105,încurajați,10
168,fragedă,7
5,cultivând,9
56,școlarizare,11
258,necesități,10
2,școlariza,9
379,maternă,7
75,dintotdeauna,12
193,interguvernamentală,19
305,îmbunătățit,11
11,bacalaureatului,15
216,elevi,5
89,agravează,9
395,didactice,9
8,detașate,8
5,neasigurarea,12
208,înscriere,9
320,construcțiilor,14
223,școlare,7
204,elevii,6
84,școlii,6
64,diversificat,12
541,educaționale,12
24,regrupa,7
389,concentrat,10
10,bacalaureatul,13
29,talente,7
585,capacități,10
261,variabile,9
14,sen,3
35,absolvire,9
59,orientează,10
267,axată,5
516,învățarea,9
106,predării,8
46,secții,6
1980,îmbunătăți,10
33,predate,7
252,clase,5
36,concretizate,12
194,detașați,8
381,diferența,9
461,echivalentă,11
536,depind,6
293,interguvernamental,18
46,raționalizării,14
649,vulnerabili,11
581,învățare,8
239,predarea,8
2,limbi;în,8
2,francezei,9
2,germanei,8
3,englezei,8
8,lărgiri,7
5,secție,6
15,swals,5
11,penalizați,10
691,recrutare,9
375,vârste,6
148,întemeiat,9
474,familii,7
5,secției,7
50,înscriși,8
189,cursurile,9
203,trebuia,7
60,nedrept,7
3,elitiste,8
481,lux,3
419,schimba,7
185,reveni,6
44,disciplinele,12
60,științele,9
233,profesori,9
237,calificați,10
61,lecțiile,8
37,multicultural,13
62,multilingv,10
96,continuând,10
358,laborator,9
63,excelent,8
93,pedagogice,10
149,testate,7
77,încorporarea,12
203,cunoașterea,11
11,multiculturalismului,20
55,fondatoare,10
34,programei,9
137,proveniență,11
529,restricțiile,12
40,autonomii,9
80,organizatorică,14
177,implementată,12
221,soluția,7
286,autonomie,9
218,incertitudine,13
47,jurisdicțional,14
66,neclar,6
142,contesta,8
368,posibilității,13
175,profunzime,10
279,evoluției,9
262,jurisdicția,11
117,scopurilor,10
83,anticipeze,10
2,stabilimente,12
83,educațională,12
267,apropie,7
278,istoriei,8
8,geografiei,10
33,identități,10
19,liceal,6
106,discipline,10
225,concepte,8
633,apariția,8
22,înscrieri,9
99,școala,6
28,elev,4
209,amintește,9
167,admiterea,9
533,calificări,10
77,diplome,7
215,universitățile,14
997,oportunități,12
40,candidează,10
4,omologheze,10
31,diploma,7
11,bacalaureat,11
10,liceale,7
18,pisa,4
3,înfrățirile,11
34,popularizare,12
73,încasările,10
85,scad,4
5,înscrierilor,12
164,mobili,6
82,raționaliza,11
243,încercările,11
267,diminua,7
9,nativi,6
127,programa,8
19,matematica,10
277,predare,7
33,nediferențiate,14
58,raționalizare,13
310,ținându,7
469,vreme,5
52,înghețare,9
239,disproporționat,15
60,ignoră,6
499,procentul,9
93,naționalitatea,14
4,școlarizați,11
204,acoperirii,10
118,necesarului,11
95,continuității,13
3,insuficiențele,14
130,remunerate,10
492,plătească,9
249,disproporționate,16
2,detașărilor,11
36,opunându,8
78,prelevare,9
104,transparențe,12
17,diversități,11
412,sustenabil,10
114,impozitul,9
232,imobiliară,10
63,apropierii,10
226,înțelegerii,11
96,ținute,6
50,generalizarea,13
41,recursului,10
541,materiilor,10
3,nefundamentale,14
2,materna,7
51,intrinsecă,10
71,vorbite,7
27,examenul,8
259,excelență,9
8,substituirile,13
94,absență,7
107,inspectori,10
27,atelierele,10
108,profesorii,10
727,calcularea,10
198,clasă,5
35,coeficient,10
45,reies,5
21,suedezi,7
67,concepe,7
235,funcțional,10
784,mobilității,11
65,eșecului,8
36,larga,5
11,disparitate,11
38,anormal,7
5,francofone,10
227,funcționări,11
168,repetă,6
112,reușesc,7
23,finalitate,10
105,diplomă,7
2,elevul,6
326,phs,3
5,hem,3
1010,envi//,6
114,vânătorii,9
112,balene,6
21,demonstraţiei,13
96,incipiente,10
517,cauzată,7
625,marios,6
857,matsakis,8
376,jucăriilor,10
1982,/bud,4
239,péter,5
424,olajos,6
294,preparate,9
1,diclormetanul,13
516,performanţă,11
155,autoturismele,13
506,ó,1
506,neachtain,9
401,autorizațiilor,14
143,secetei,7
2095,dt,2
180,inspecţiilor,12
118,qo,2
308,jackson,7
760,re,2
26,reformulată,11
160,geologică,9
241,dioxidului,10
537,efortul,7
360,guineea,7
220,bissau,6
316,pech//,6
1050,biodiversității,15
464,piscicole,9
3,gjerskov,8
80,alimentației,12
91,președintă,10
34,xxx/,4
90,artizanal,9
3431,/dec,4
168,lt,2
45,hering,6
38,scoției,7
280,exploatează,11
34,consultanței,12
15,concesiunile,12
98,transferabile,13
17,nedurabil,9
75,/app,4
31,românească,10
9,berii,5
8,nediferenţiată,14
207,incorectă,9
350,băuturi,7
286,alcoolice,9
32,hl,2
68,diferenţiere,12
21,fabricilor,10
31,bere,4
10,insolvenţa,10
119,dispariţia,10
69,distorsiuni,11
527,autorizaţiei,12
427,marilor,7
303,păcate,6
834,întârzieri,10
22,insolvenţă,10
5,iminenţa,8
25,dispariţiei,11
299,accelerării,11
156,emiterii,8
108,minimis,7
60,apicultori,10
16,vremii,6
1,friguroase,10
1,viscolului,10
3,ninsorilor,10
37,abundente,9
43,albinele,8
112,părăsi,6
5,stupii,6
52,curățare,8
4,îmbolnăvi,9
1,nosemoză,8
78,combătută,9
70,crescătorii,11
137,albine,6
701,majorarea,9
33,apicultorilor,13
214,observarea,10
48,azerbaijan,10
21,pawel,5
67,kiev,4
128,îndepărtat,10
141,golf,4
560,sudan,5
277,sudanul,7
103,cpa,3
96,xxxx,4
85,alegătorii,10
135,optat,5
266,mortalității,12
8,scăzuți,7
62,kordofanul,10
51,nilul,5
58,abyei,5
32,demarcarea,10
83,întorc,6
727,petrolului,10
105,conductelor,11
52,coexistența,11
421,populațiilor,12
168,violențele,10
23,thabo,5
26,mbeki,5
468,facilitare,10
246,restante,8
705,folosită,8
1145,capacităților,13
80,frunte,6
197,creditorilor,12
355,prosperitatea,13
183,constituției,12
80,reprezentați,12
54,andersdotter,12
460,antoniozzi,10
159,becker,6
24,bennion,7
390,bokros,6
777,borghezio,9
251,boulland,8
63,bratkowski,10
379,češková,7
28,chrysogelos,11
60,cochet,6
52,correa,6
52,zamora,6
30,costello,8
60,cuschieri,9
112,backer,6
219,droutsas,8
531,farage,6
343,garcés,6
68,hierro,6
65,caraballo,9
710,gargani,7
154,gustafsson,10
141,hortefeux,9
89,johansson,9
155,kleva,5
213,brun,4
61,mcintyre,8
62,malinov,7
68,mazej,5
68,kukovič,7
82,miranda,7
259,murphy,6
53,nilsson,7
219,nuttall,7
65,omarjee,7
77,ortiz,5
69,vilella,7
143,proust,6
389,rangel,6
61,roatta,6
57,šadurskis,9
9,sarvamaa,8
55,sedó,4
55,alabart,7
69,stadler,7
129,terho,5
61,weidenholzer,12
184,zanoni,6
90,zijlstra,8
59,zuber,5
181,verheugen,9
1,farmacovigilentă,16
88,reacțiilor,10
761,adverse,7
390,suspectate,10
122,farmaceutic,11
217,generarea,9
137,farmacovigilență,16
148,vaccinuri,9
7,focetria,8
5,novartis,8
7,pandemrix,9
2,glaxosmithkline,15
3,celvapan,8
210,clinice,7
104,farmacovigilența,16
65,epidemiologice,14
4,cohortă,7
385,pacienți,8
138,grupe,5
103,emea,4
267,actualizat,10
46,rezumatului,11
98,prospectului,12
240,etichetei,9
173,revoca,6
48,pandemii,8
58,gripă,5
157,hn,2
17,surogat,7
80,ajustate,8
3,sușa,4
87,virusului,9
477,oms,3
57,variații,8
19,pandemie,8
38,vaccin,6
29,preconizeze,11
933,profilul,8
233,observat,8
1,inocularea,10
524,populație,9
2,sușă,4
1,subtip,6
5,extrapolării,12
5,emea//,6
8,http//wwwemeaeuropaeu,21
11,pdfs,4
4,pandemicinfluenza,17
25,enpdf,5
40,explicativă,11
39,considerațiile,14
71,vaccinurilor,12
42,pandemiei,9
44,vaccinurile,11
71,colectat,8
16,vaccinării,10
9,pediatrice,10
3,ahnv,4
23,pandemice,9
111,adulți,6
8,naivi,5
26,extrapolarea,12
1,imunogenitatea,14
40,susceptibili,12
1,sușele,6
103,vaccinarea,10
57,doze,4
4,dozajul,7
253,optim,5
81,gripei,6
17,ahn,3
186,indicațiilor,12
40,dozele,6
362,producătorului,14
34,deținătorului,13
24,antivirale,10
22,ph_threats,10
31,influenza,9
12,flu_staff_enpdf,15
400,cărnii,6
7,brenner,7
115,blocate,7
1,pulpe,5
123,porc,4
12,ajunse,6
21,sortimente,10
6,şuncă,5
40,crezut,6
96,intrate,7
1443,ilegal,6
1,recomercializate,16
5,sigiliilor,10
12,îndrituit,9
25,proveniența,11
95,marcaje,7
3,trasabilă,9
10,prelucrată,10
136,purta,5
230,autentice,9
110,informatizat,12
131,vamă,4
410,christopher,11
409,heaton,6
415,harris,6
827,reading,7
356,july,4
63,agrees,6
513,objective,9
16,interoperable,13
84,accessible,10
8,automated,9
133,customs,7
2,modernized,10
267,code,4
71,coordinated,11
149,processes,9
314,intended,8
95,stop,4
14,shop,4
60,concepts,8
66,deadlines,9
3,paperless,9
28,enters,6
286,establish,9
81,introduces,10
158,modifications,13
652,concerning,10
55,creates,7
34,functional,10
76,specifications,14
383,furthermore,11
104,extend,6
416,comitology,10
24,abolish,7
135,difficulties,12
22,inherent,8
221,project,7
258,linked,6
162,allocation,10
119,committed,9
14,favours,7
160,allowing,8
12,cascading,9
41,phases,6
176,table,5
88,components,10
177,responsibilities,16
80,agree,5
439,still,5
76,maintaining,11
156,janelly,7
397,fourtou,7
422,evelyne,7
587,kurt,4
226,nickolay,8
331,mladenov,8
292,riis,4
45,fernanda,8
149,rudi,4
147,ubeda,5
287,emmanouil,9
382,angelakas,9
380,colm,4
490,burke,5
790,medina,6
804,ortega,6
22,muncitor,8
605,venitul,7
22,coborât,7
9,blocului,8
1,declinuri,9
651,luxemburg,9
77,cehia,5
262,accentuat,9
249,ritm,4
1188,populația,9
150,agricoli,8
1363,vă,2
18,precizați,9
305,derulare,8
273,compensa,8
462,rome,4
16,ashkali,7
209,egiptene,8
2143,kosovo,6
19,hammarberg,10
141,repatrierea,11
7,întorși,7
18,rae,3
60,marginalizarea,14
393,locuințe,8
40,repatriate,10
179,confrunte,9
13,monitorizând,12
174,locuințele,10
44,miilor,6
89,forțat,6
18,migreze,7
427,înapoi,6
580,preaderare,10
40,repatriați,10
8,nevada,6
38,belga_science,13
270,proliferarea,12
261,ameninţări,10
129,stopa,5
43,participaţi,11
43,coreei,6
343,lansa,5
53,îmbogăţire,10
111,uraniului,9
76,stârnit,7
94,lumi,4
124,paşi,4
29,concreţi,8
12,arsenalelor,11
2272,raportoarea,11
429,beer,4
1026,lumii,5
234,dezarmarea,10
95,dezarmării,10
685,unii,4
80,vagi,4
190,descuraja,9
166,opri,4
103,proliferare,11
86,stipulat,8
934,metodelor,9
25,reprocesarea,12
397,combustibililor,15
115,nucleari,8
437,nediscriminatoriu,17
46,fisiune,7
8,înarmarea,9
68,sondajul,8
24,realizabilă,11
43,spuneţi,7
214,reuni,5
176,pakistanul,10
703,iranul,6
44,paginii,7
7,wikipedia,9
242,neproliferarea,14
124,/elections,10
169,welcome,7
12,headlineshtmlanguage,20
15,ro&ref,6
5,sto&secondref=#debate,21
75,livebroadcast_rohtm,19
977,/members,8
469,yourmep,7
537,viewdolanguage,14
219,ro&partnumber=&name,19
1,beer&id=,8
72,defaulthtmlanguage,18
1,http//wwwiaeaorg,16
106,publications,12
1,infcircs,8
209,others,6
1,infcircpdf,10
16,scadplus,8
22,leg,3
7,lvb,3
5,lhtm,4
28,/intcoop,8
5,tld,3
47,default_enhtm,13
10,http//enwikipediaorg,20
23,wiki,4
1,nuclear_non,11
1,proliferation_treaty,20
341,afco//,6
17,nle,3
405,verhofstadt,11
149,subprodusele,12
115,subproduselor,13
477,p_tc,4
726,dna,3
116,alcătuite,9
51,furajere,8
76,distinsului,11
410,cej,3
61,impedimente,11
57,rezulte,7
112,vede,4
468,pluralismul,11
582,indicatorii,11
4,ucl,3
5,icri,4
130,amestecul,9
477,preocupări,10
93,intentate,9
124,ziare,5
73,televiziunii,12
206,intimidare,10
223,provocată,9
209,proteste,8
287,apeluri,7
135,hărțuire,8
12,manifestație,12
397,desfășurată,11
7,miklós,6
3,haraszti,8
323,ministrului,11
77,defăimare,9
3,desdăunare,10
42,ziarele,7
759,recentă,7
67,rezolvă,7
50,rezidă,6
12,mediaset,8
900,deține,6
3,duopolul,8
15,rai,3
11,audiența,8
3,încasând,8
339,oară,4
168,avertizat,9
861,televiziune,11
249,abia,4
814,intervenție,11
3,nesocotește,11
122,manipulării,11
59,difuziune,9
19,căutată,7
3,anomaliei,9
183,granițele,9
149,condamnări,10
57,cenzurii,8
134,deocamdată,10
56,fragmentat,10
588,audiovizuale,12
49,competiției,11
241,telecomunicațiilor,18
83,minimale,8
129,pluralism,9
1091,/rsp,4
168,însoțire,8
42,liberalizări,12
411,resortisanți,12
1102,viză,4
72,exonerați,9
486,reședința,9
375,//pesc,6
24,supremației,11
246,eulex,5
34,comunicatele,12
36,electorali,10
311,res//,5
1069,serbia,6
81,belgrad,7
21,pristina,8
86,trimisului,10
203,religios,8
92,descentralizarea,16
197,unilaterale,11
28,autoguvernare,13
136,salonic,7
237,promis,6
22,promisiune,10
79,sarajevo,8
50,apărat,6
23,multietnice,11
5,multiconfesionale,17
67,ahtisaari,9
241,vulnerabilitatea,16
154,persistentă,11
119,întârzie,8
1,maturarea,9
122,judecarea,9
456,crimelor,8
263,balcanilor,10
20,tangibilă,9
54,kosovari,8
23,împărțirii,10
198,neregulile,10
160,pedepsirea,10
35,vinovaților,11
263,impunității,11
172,procurorul,10
169,supremă,7
434,opoziție,8
12,electorat,9
174,alinia,6
22,prezidențială,13
623,felicită,8
242,femeie,6
2,jahjaga,7
349,întârzierile,12
149,izolarea,8
96,intenție,8
99,interpersonale,14
44,kosovare,8
96,socioeconomică,14
3,repatriaților,13
70,sârbi,5
54,egipteni,8
105,ministerele,11
134,restituirea,11
149,proprietăților,14
18,reinstituirii,13
125,succesiunea,11
151,facilitat,9
662,trecere,7
3,ibm,3
3,ștampilele,10
58,sârbă,5
24,kosovar,7
138,sârb,4
146,pragmatică,10
4,perseverență,12
25,simț,4
894,șomajului,9
198,instabilitatea,14
24,tensionată,10
775,violența,8
27,kfor,4
107,rănirea,7
188,reintroducerea,14
87,infracționale,13
3,blocadelor,10
41,ofițerilor,10
40,vamali,6
353,serbiei,7
11,dizolve,7
49,sârbilor,8
120,garantându,10
537,negociat,8
90,minoritatea,11
9,kosovară,8
92,minorității,11
173,sârbe,5
51,râul,4
11,ibar,4
65,recensământ,11
90,descentralizare,15
613,adaptării,9
29,schimbătoare,12
397,corupție,8
421,crimele,7
20,îndruma,7
83,avansa,6
119,procurorilor,12
80,contractare,11
40,umple,5
6,golurile,8
242,logistică,9
7,porțile,7
2,mitrovicë,9
19,mitrovica,9
82,contingentelor,14
651,unități,7
70,reconsidere,11
108,ochii,5
150,poliția,7
266,funcției,8
157,claritatea,10
130,opereze,7
62,înfrățire,9
563,cunoștințelor,13
281,ministerului,12
412,îmbunătățite,12
27,minuțioasă,10
35,albaneze,8
244,investigațiilor,15
88,localizare,10
119,rudelor,7
33,medicinii,9
6,obstrucționată,14
27,ostilitate,10
19,ineficiență,11
377,fenomenul,9
90,răspândit,9
231,îmbunătățirile,14
176,proactiv,8
163,licitații,9
51,parchet,7
186,climatul,8
141,impunitate,10
29,urmăririlor,11
203,îngrijorări,11
286,poliției,8
59,interpol,8
39,unmik,5
66,funcționat,10
149,informaționale,14
57,profesionalismul,16
2,constituționalitatea,20
410,funcționale,11
111,vulnerabil,10
194,relocare,8
244,martorilor,10
646,tribunalul,10
403,profesionist,12
140,genul,5
5,etniile,7
9,meritului,9
138,depindă,7
1,dezincriminând,14
44,defăimarea,10
106,jurnaliștii,11
102,selectivă,9
57,pluralistă,10
73,editoriale,10
336,alocării,8
801,procent,7
3,actualități,11
61,antidiscriminare,16
46,dizabilitate,12
104,toleranța,9
87,școlară,7
41,multilingve,11
108,avocatului,10
47,garant,6
107,fundament,9
25,instituționalizarea,19
47,tradiția,8
454,precare,7
620,sistematice,11
4,exemplificate,13
2,ezitarea,8
129,succesiune,10
68,custodia,8
121,domestică,9
116,inegalitatea,12
787,maternitate,11
115,abandon,7
530,fetelor,7
26,conservată,10
84,celuilalt,9
104,curriculum,10
179,modern,6
599,religioasă,10
62,vechea,6
62,tradiție,8
59,moștenirea,10
5,mănăstirile,11
30,ortodoxe,8
37,monumente,9
61,stopării,8
489,jurul,5
7,mănăstirilor,12
5,medievale,9
95,bisericii,9
1,prizren,7
2,velika,6
1,hoča,4
1,hoça,4
1,madhe,5
35,califică,8
8,ambiguitățile,13
301,universitatea,13
84,uni,3
12,facultățile,11
2,anticorupției,13
114,interetnice,11
17,centraliza,10
13,afilia,6
253,sindicatelor,12
114,disciplinei,11
72,privatizare,11
45,înmulțirea,10
66,agriculturi,11
79,alternativele,13
363,cărbune,7
249,centralele,10
175,acoperită,9
192,ferată,6
177,rentabilă,9
264,donatorii,9
204,modernizării,12
45,cefta,5
34,tensionate,10
2,cerne,5
24,oase,4
3,belga_epa,9
2,efe_eduardo,11
216,boala,5
8,vacii,5
8,nebune,6
77,alimentaţii,11
35,nepotrivite,11
3,datau,5
44,şti,3
159,cumpără,7
9,encefalopatia,13
21,spongiformă,11
46,bovină,6
65,esb,3
38,hrănire,7
587,hrană,5
6,ştiau,5
2,mâncau,6
716,animalele,9
1041,vânzarea,8
89,oferim,6
129,furajele,8
203,ştie,4
412,ieri,4
209,wilhelm,7
397,graefe,6
726,zu,2
397,baringdorf,10
140,încorporate,11
39,furaj,5
242,combinat,8
94,descrescătoare,14
21,greutăţii,9
508,marjă,5
139,toleranţă,9
382,producătorul,12
124,clientul,8
437,refugiaţilor,12
327,sri,3
292,lanka,5
45,birmani,7
190,thailanda,9
166,anuare,6
31,anuarele,8
583,publicitatea,12
344,comparativă,11
479,neloiale,8
78,editoare,8
100,ip,2
7,fwc/-/lot,9
83,sc,2
296,publicității,12
32,editorii,8
630,suferit,7
46,stresului,9
19,sentimentelor,13
7,culpabilitate,13
3,rușinii,7
4,frustrării,10
96,răspândire,10
21,concertarea,11
204,anumiți,7
43,editori,7
23,înșelător,9
229,răspândite,10
12,denunțate,9
94,poștale,7
55,firmei,6
41,dându,5
15,anuar,5
870,sume,4
92,formularele,11
12,confuze,7
210,dând,4
23,destinatare,11
165,impresia,8
86,greșită,7
6,convingându,11
802,tranzacțiilor,13
26,concurent,9
273,materialul,10
11,promoțional,11
112,facturi,7
143,comandat,8
119,comercializat,13
27,intracomunitară,15
71,omisiune,8
33,omisiunea,9
452,comerciantul,12
443,furnizorul,10
573,activele,8
132,denunță,7
4,anuarul,7
84,city,4
41,guide,5
125,valencia,8
6,construct,9
5,verlag,6
13,deutscher,9
3,adressdienst,12
64,gmbh,4
3,novachannel,11
3,citați,6
28,țintele,7
11,profesiunile,12
45,bibliotecile,12
130,cluburile,9
13,editării,8
198,îngreunează,11
76,rareori,7
256,compensații,11
76,argumentul,10
179,autoreglementare,16
150,creanțelor,10
30,achitării,9
31,plâng,5
109,procedee,8
50,induc,5
28,anxietate,9
57,simtă,5
259,amenințate,10
8,sfârșesc,8
213,plăti,5
137,consilierea,11
1811,operațiunilor,13
31,abonați,7
12,telefonici,10
44,grafice,7
7,reclamei,8
438,ofertă,6
5,distorsionat,12
36,semnalată,9
21,publicități,11
320,anulate,7
5,reziliate,9
68,achitate,8
12,escrocherie,11
130,știu,4
9,largii,6
10,răspândiri,10
215,antreprenoriale,15
212,sensibilizării,14
14,anuarelor,9
127,acuzații,8
100,presupusă,9
59,calomnie,8
4,escrocheriilor,14
39,portalurile,11
64,transpun,8
99,influențeze,11
196,procedat,8
63,austriei,8
530,spaniei,7
14,îndeplinindu,12
3,denunțată,9
630,slovacia,8
388,pronunțată,10
385,judecătorească,14
337,condamnare,10
216,semne,5
44,reticente,9
229,unilateral,10
743,tranzacțiile,12
143,interdicție,11
172,potențiali,10
78,remunerații,11
183,inadecvată,10
440,belgiei,7
53,intenta,7
411,reședință,9
17,comp,4
83,sanco,5
51,identificabilă,14
69,speță,5
11,regrupând,9
4,coakley,7
143,bxl,3
240,str,3
267,email,5
90,press@europarleuropaeu,22
108,madalina,8
253,mihalache,9
117,redactia,8
117,ro@europarleuropaeu,19
204,durban,6
51,stagnare,8
25,dinamici,8
68,scuză,5
175,prelungirii,11
21,neacoperită,11
334,climă,5
191,americani,9
46,îngrijorați,11
204,diferență,9
190,temperaturii,12
69,celsius,7
901,es,2
38,greens,6
100,efa,3
480,nl,2
174,dk,2
119,bg,2
178,datelanguage,12
833,budg//,6
143,coraportori,11
695,ingeborg,8
519,//ue,4
2,spc///,6
290,eliberare,9
72,stagiarilor,11
106,stagiilor,9
40,uceniciilor,11
35,ceep,4
23,ucipe,5
26,ceip,4
375,încadrarea,10
30,exacerbate,10
275,austeritate,11
139,prestațiilor,12
7,agravându,9
225,ajungând,8
214,cifră,5
209,stagii,6
73,neplătite,9
80,decalajelor,11
272,pensionare,10
60,șomerii,7
63,sever,5
677,forță,5
44,neutilizată,11
121,trăiește,8
45,precaritatea,12
114,șomeri,6
356,avertizează,11
14,lipsurilor,10
58,greșit,6
8,regresive,9
463,incluziune,10
14,agendelor,9
216,reducerilor,11
60,așteptări,9
462,insuficient,11
295,emblematice,11
15,înaintării,10
10,ambiției,8
244,orientării,10
19,atenuând,8
122,interdependente,15
30,teorie,6
183,foi,3
130,clari,5
3,consecvenți,11
18,bazați,6
32,realizabil,10
176,măsurate,8
57,șomerilor,9
11,redirecționeze,14
76,alcătuirea,10
11,nesalariale,11
123,scutirile,9
302,decent,6
125,salariați,9
113,atractivă,9
26,impozitări,10
6,redistributive,14
42,atractivitate,13
428,aspectul,8
119,puțină,6
36,concediilor,11
37,încadrați,9
200,decalajului,11
355,spiritului,10
376,antreprenorial,14
502,garanție,8
80,stagiu,6
86,ucenicie,8
121,asocieze,8
328,șomaj,5
87,stagiile,8
50,considerându,12
23,importanțe,10
4,semestrelor,11
608,asumarea,8
229,albe,4
33,creatorii,9
1265,inteligente,11
149,birocrația,10
280,lucrător,8
257,prestații,9
78,inserție,8
14,reinserției,11
13,redobândirea,12
115,șanselor,8
493,structural,10
72,concedii,8
28,maternale,9
3,paternale,9
75,parentale,9
126,adulților,9
228,gospodării,10
78,tranziții,9
36,ascendente,10
605,slab,4
66,evidenția,9
686,necesitățile,12
264,ieșire,6
416,flexibilă,9
269,îmbătrânire,11
63,concediere,10
153,integratoare,12
642,priorităților,13
107,disparitățile,13
415,universități,12
20,anticipării,11
146,aptitudini,10
465,tranziția,9
122,incluzivă,9
1839,inovării,8
30,energică,8
149,lucrătoarele,12
8,tampoane,8
478,preț,4
402,categoriilor,12
124,participative,13
289,furnizând,9
41,multidimensionale,17
651,acoperire,9
34,vârstnicilor,12
171,accesibilității,15
9,individualizării,16
585,guvernanței,11
256,semestrului,11
148,inițiată,8
797,deci,4
283,memorandum,10
380,stimulentele,12
130,transpus,8
143,notificările,12
833,vin,3
243,contradicție,12
131,interoperabilității,19
421,exactă,6
435,discriminatorii,15
230,reacțiile,9
29,hotline,7
233,olandez,7
90,pvv,3
252,dnei,4
345,reding,6
4,partij,6
15,voor,4
3,vrijheid,8
24,relata,6
245,experiențe,10
107,guvernamentală,14
80,declanșat,9
34,aprinsă,7
132,directori,9
18,relateze,8
84,polonezi,8
32,aprinse,7
153,foruri,6
67,condamnând,10
31,puternicul,10
79,semnalele,9
83,muncesc,7
13,distanțeze,10
24,lipsiți,7
44,aderența,8
108,demnă,5
657,muntenegru,10
262,readmisia,9
10,avizu,5
253,approval,8
50,mutually,8
44,conditional,11
556,agreements,10
39,balkans,7
113,readmission,11
204,former,6
48,yugoslav,8
247,republic,8
329,macedonia,9
34,montenegro,10
409,albania,7
46,issuance,8
303,short,5
75,stay,4
348,having,6
152,concluded,9
203,held,4
16,thessaloniki,12
397,june,4
18,reaffirmed,10
13,balkan,6
9,coping,6
240,illegal,7
144,migration,9
539,issues,6
296,welcomes,8
190,package,7
171,region,6
199,includes,8
68,hold,4
27,croatia,7
150,granted,7
273,status,6
87,reforms,7
51,reinforce,9
146,strengthening,13
26,fighting,8
111,organised,9
465,border,6
140,introducing,11
18,identifiers,11
122,immigration,11
647,political,9
10,jha,3
137,factors,7
42,deciding,8
591,whether,7
786,third,5
95,asylum,6
177,fight,5
84,terrorism,9
15,organized,9
159,indeed,6
986,bosnia,6
63,herzegovina,11
593,each,4
22,differentiated,14
383,limited,7
28,regrettable,11
103,increases,9
608,citizens,8
38,unfortunately,13
221,informed,8
131,opening,7
64,justify,7
30,returned,8
64,migrants,8
54,nationality,11
250,average,7
25,waiting,7
77,arrest,6
154,draw,4
198,presented,9
189,debate,6
49,suspension,10
27,suspend,7
12,unexpected,10
213,developments,12
151,facilitatea,11
533,eliberării,10
212,imigrării,9
3098,mobilizarea,11
681,transferului,12
371,beazley,7
171,samuli,6
377,pohjamo,7
143,josef,5
335,zieleniec,9
111,elly,4
334,groen,5
330,kouwenhoven,11
355,gaubert,7
177,kudrycka,8
76,károly,6
89,ferenc,6
153,szabó,5
217,ona,3
385,juknevičienė,12
405,tnp,3
44,purtătoare,10
37,neproliferării,14
409,interzicere,11
142,experiențelor,13
118,adiționale,10
463,haga,4
49,balistice,9
1332,expirat,7
38,ofensive,8
24,sort,4
16,statali,7
199,nestatali,9
165,conf,4
194,efortului,9
9,precedenta,10
19,ivesc,5
127,corelată,8
784,radioactive,11
54,reticența,9
17,deținătoare,11
9,arsenalele,10
129,distanța,8
39,doctrina,8
28,descurajării,12
13,unghiulară,10
46,curajoase,9
13,reafirmării,11
43,validității,11
45,ctbt,4
33,iaea,4
8,consolidați,11
161,împiedicarea,12
237,know,4
571,how,3
116,generalizat,11
120,colaborări,10
7,reactivării,11
120,întăririi,9
131,colabora,8
186,scoate,6
17,rachetele,9
11,kissinger,9
8,shultz,6
