repetitions,orthographic_form,length
38,компрометира,12
69,употребявани,12
183,скрап,5
36,възпрепятствали,15
141,инфраструктурните,17
111,повишени,8
3,бивше,5
116,ценообразуването,16
131,железопътното,13
153,кръстосаното,12
117,субсидиране,11
7,заемащите,9
4,заплащаните,11
2,вливани,7
4,холдинговото,12
2,подобрявало,11
2,осигурявало,11
134,недържавните,12
40,окръжния,8
47,франкфурт,9
476,лиценз,6
300,прекомерни,10
4,маневрените,11
101,неутрално,9
286,кръстосано,10
3,трансевропейският,17
47,съществували,12
1346,изпитване,9
94,стабилизира,11
55,облагодетелствани,17
181,местоположение,14
36,превозваните,12
29,инфраструктурно,15
345,отрасъла,8
127,екологосъобразен,16
13,организационното,16
2,iphone,6
4,nmbs,4
4,sncb,4
66,появиха,7
22,разработил,10
97,мобилна,7
92,пътуващите,10
1,wwwirailbe,10
25,разработила,11
119,базите,6
1,билетна,7
44,топенето,8
188,арктическия,11
66,лед,3
13,ледът,5
1,топи,4
29,инуитите,8
42,полярните,9
42,мечки,5
133,съдбата,7
5,мечтата,7
14,северозападния,14
8,проход,6
92,моряците,8
23,несигурен,9
3,мрачно,6
23,дипломат,8
15,говорихме,9
133,британския,10
33,либерал,7
1,спонсорирала,12
146,температурата,13
41,повишила,8
83,градуса,7
1,изтъняването,12
13,леда,4
128,офшорни,7
44,сондажи,7
1434,замърсяване,11
318,пътуват,7
4,инуити,6
12,тънък,5
12,шейни,5
10,моржовете,9
7,лисиците,8
2,инстинкти,9
1,самосъхранение,14
24,решим,5
4,подходим,8
1,подпишем,8
21,арктическата,12
2,прокараме,9
191,тюленови,8
1,оспорвали,9
4,стоварват,9
2,застанем,8
43,транснационална,15
62,арктически,10
14,климатично,10
60,viewdo;jsessionid,17
1,ccaadfceanodelanguage,21
2,agendado;jsessionid,19
1,bcbddefnodelanguage,19
3,bg&refreshcache,15
45,yes,3
1,http//wwwarctic,15
1,councilorg/,11
4,http//wwweeaeuropaeu,20
1,http//amapno,12
1,acia/,5
911,изискващ,8
171,wiesław,7
64,sylwester,9
587,czesław,7
266,юнеско,6
128,творческия,10
63,глобализиращия,14
93,индустриите,11
27,ма,2
332,културите,9
71,отлична,7
77,традиционна,11
86,обичаи,6
113,музика,6
8,танци,5
1,носии,5
128,народно,7
88,изкуство,8
20,занаяти,7
153,агентите,8
94,играчите,8
98,федерации,9
331,професията,10
107,реакциите,9
113,разнообразните,14
25,рeгиони,7
199,marita,6
2,xvііі,5
2,актовe,6
244,планински,9
134,северните,9
56,съвместяват,11
65,разграничават,13
12,меродавни,9
55,разграничени,12
58,необлагодетелствани,19
102,преразпределянето,17
8,вертикалният,12
175,субсидиарността,15
69,изведе,6
270,потенциалът,11
59,ощетени,7
233,конкурентоспособни,18
115,егтс,4
21,заобикалящите,13
57,оползотворяват,14
120,изоставяне,10
64,пределна,8
487,детска,6
39,осигурим,8
116,старт,5
20,утрешния,8
21,подготвим,9
8,ххi,3
7,ет,2
332,учителите,9
29,интелектуално,13
3,критическо,10
23,университетска,14
92,диплома,7
93,средният,8
22,стабилния,9
3,държави-​​членки,16
17,разпокъсан,10
3,умеят,5
46,четенето,8
76,млад,4
22,общува,6
257,благоденствието,15
45,допринасящ,10
4,внушаване,9
24,отвореното,10
172,изучаването,11
166,ранните,7
24,характерно,10
82,момчетата,9
35,традицията,10
36,неефективните,13
28,успеваемост,11
11,извънкласни,11
15,извънучилищни,13
11,pisa,4
80,повтарят,8
100,учебната,8
169,констатацията,13
30,изключвани,10
6,ранният,7
79,сравнителните,13
58,повлияни,8
23,местят,6
6,паралелки,9
7,индивидуализиран,16
157,жизненоважни,12
65,приобщаващо,11
14,иновационно,11
28,цикълът,7
17,дислексия,9
12,диспраксия,10
12,дискалкулия,11
7,хиперактивност,14
41,педагогически,13
4,учителския,10
19,педагогическите,15
89,противодействието,17
216,многостранното,14
91,училищните,10
36,медиатори,9
33,обусловено,10
82,училището,9
42,ежедневните,11
61,висококачествен,15
3,тайнствеността,14
18,сетивни,7
45,доброволческия,14
32,личностното,11
12,наставнически,13
50,повтарянето,11
52,заклейми,8
136,преподаване,11
102,принуди,7
438,нуждаещите,10
32,любов,5
46,подценява,9
2,преразпределителни,18
28,учебници,8
41,спортно,7
55,висококачествените,18
219,достъпно,8
496,безопасна,9
134,тормоза,7
55,стипендиите,11
7,неравностойните,15
36,депресията,10
13,предизвиквани,13
14,ученически,10
45,академичен,10
31,навършване,10
32,опишат,6
115,целевото,8
27,помощно,7
5,обезсърчени,11
79,изоставени,10
101,решили,6
38,вкъщи,5
27,приобщят,8
70,мотивират,9
27,психологическите,16
21,методологическите,17
6,педагогическа,13
98,терапия,7
41,симптоми,8
53,разпознават,11
10,стилове,7
13,научават,8
102,класовете,9
7,приобщава,9
15,класните,8
63,училищна,8
67,зле,3
17,седмични,8
118,учат,4
16,универсалното,13
65,формалното,10
39,самостоятелното,15
6,валидират,9
116,неформално,10
5,комбиниращи,11
2,общообразователно,17
45,благоразумно,12
21,непосредствената,16
108,преподаването,13
5,компютризираните,16
24,владеенето,10
344,грамотност,10
110,задълбочат,10
75,предметите,10
3,извънучебни,11
2,извънучебните,13
18,ходят,5
84,младежките,10
11,самоуважение,12
18,математическа,13
27,пишат,5
5,аритметични,11
11,наваксат,8
117,адаптирана,10
75,учебна,6
236,реинтеграция,12
3,изплъзнали,10
104,намалее,7
57,понижаването,12
50,пропуснати,10
18,талант,6
37,прекалена,9
36,изостряне,9
113,възрастова,10
2,дипломират,10
8,съвместява,10
64,учащите,7
112,леонардо,8
79,винчи,5
19,прекарва,8
73,творческо,9
138,мислене,7
3,нисше,5
11,съсловие,8
3,нискообразовани,15
8,необразовани,12
75,шансове,7
85,несигурна,9
5,нискообразованите,17
92,вървят,6
99,инвестицията,12
47,курсовете,9
13,специализации,13
8,овладяват,9
100,правилния,9
160,обявените,9
59,картографиране,14
10,подпрограми,11
41,коменски,8
11,грундвиг,8
145,договорена,10
83,всеобща,7
22,типичен,7
562,профил,6
84,напускащи,9
1,подсказващ,10
1,подсказващи,11
126,училищни,8
119,явни,4
49,изолирано,9
592,малтретиране,12
11,нискоквалифицирана,18
8,израстват,9
307,вероятността,12
192,градското,9
20,имигрантските,13
197,овладяване,10
26,процентен,9
54,завършилите,11
32,подсказват,10
14,нископлатени,12
7,разчупи,7
77,непосредствени,14
5,антисоциално,12
103,гледни,6
54,комплексните,12
64,бездомност,10
2,плашеща,7
1,connexions,10
50,обединяваща,11
20,индивидуализирани,17
250,нововъведения,13
1,разочарованите,14
2,вай,3
20,поведенческите,14
7,подценявани,11
19,ученик,6
280,рода,4
8,ученика,7
137,разнообразяване,15
11,изпробвана,10
52,ядрото,6
18,образованост,12
57,напускащите,11
101,огрдв,5
103,жизненоважен,12
40,рентабилни,10
11,пресечни,8
29,превъзмогнат,12
9,доброволческият,15
3,успеваемостта,13
8,чернокожите,11
26,мотивиране,10
6,незаинтересовани,16
13,драма,5
20,разочаровани,12
138,огромните,9
59,трудността,10
3,контекстуални,13
173,миграционни,11
63,момчета,7
24,отпадането,10
49,таланти,7
13,изпълнявайки,12
26,прекара,7
141,актуализирането,15
44,всеобхватните,13
15,патологии,9
499,превантивни,11
12,психолози,9
11,преориентират,13
54,изпитани,8
106,застрашените,12
9,стажуване,9
26,очевидната,10
19,малцинствен,11
2,дисграфия,9
84,целенасочен,11
125,формите,7
562,предоставящи,12
102,улеснен,7
184,преходът,8
75,стартират,9
28,сплашването,11
43,подсилят,8
54,изработва,9
16,бягството,9
247,emilie,6
83,magdi,5
83,cristiano,9
192,katarína,8
39,sampo,5
127,terho,5
216,nessa,5
158,транснационалните,17
222,осигурителни,12
93,транснационално,15
27,експериментална,15
26,трудоемки,9
14,есз,3
66,пролетния,9
28,превключване,12
207,командироването,15
60,представеното,13
1,резултатиа,10
665,модернизиране,13
39,ххі,3
22,инспектирането,14
3,репер,5
49,eurofound,9
14,http//wwweurofoundeuropaeu,26
7,pubdocs///en//efenpdf,21
37,недекларираният,15
47,разраства,9
6,обезпокояваща,13
4,явявайки,8
69,изкривявания,12
25,трудът,6
4,трудоемкост,11
4,хотелиерски,11
12,ресторантьорски,15
39,недекларирани,13
65,насърчаван,10
39,принуждават,11
42,нелегална,9
10,нелегалност,11
180,върнати,7
8,желаеща,7
8,неквалифицирана,15
142,земеделския,11
2,градинарския,12
4,робски,6
21,съгласуваната,13
104,нанася,6
4,наврежда,8
148,размерите,9
93,редовната,9
12,несвързаните,12
221,съпътстващи,11
96,легалната,9
36,асиметрия,9
66,секторното,10
8,производствено,14
3,анализиращи,11
27,определящите,12
43,теоретично,10
67,достойна,8
403,правителствените,16
74,изходна,7
372,значимостта,11
255,нередностите,12
42,таблото,7
3,различаващата,13
189,женски,6
121,домакинството,13
35,хотелиерството,14
23,ресторантьорството,18
115,характерни,10
161,противодейства,14
92,земеделското,12
30,помощните,9
746,концентрация,12
13,гражданки,9
11,предотвратен,12
4,национали,9
26,подпомагано,11
66,привлекателност,15
40,съпругите,9
23,самонаети,9
10,нетипичния,10
25,нетипичните,11
27,изиграли,8
6,поощрение,9
205,профсъюзите,11
96,упражняващи,11
79,профсъюзи,9
244,приели,6
9,узаконят,8
26,узаконяването,13
20,недекларираните,15
40,узаконяване,11
61,заведе,6
113,отворят,7
191,дисбаланс,9
116,нелоялната,10
7,непознаване,11
122,намалило,8
40,регистрационните,16
12,фишове,6
358,заплата,7
46,възложители,11
44,подизпълнение,13
4,подизпълнителските,18
58,възложителите,13
44,коректно,8
372,ксо,3
20,подкопаването,13
156,концентрира,11
51,структурираните,15
2,посекторно,10
2,недекларираното,15
12,приравнява,10
120,социалноосигурителни,20
4,обединила,9
17,неочакваните,12
23,гишета,6
95,командированите,15
274,целяща,6
100,камари,6
137,нетърпимост,11
6,декларирания,12
96,съзвучие,8
219,местен,6
33,почерпи,7
15,разработения,12
790,plus,4
8,съфинансиран,12
48,отпадне,7
10,атрактивно,10
20,полаган,7
58,израза,6
40,домакини,8
126,нелегалните,11
84,отпуски,7
91,елиминиране,11
87,пребиваващите,13
81,дългия,6
9,извървян,8
74,облекчат,8
95,особената,9
387,разрешен,8
10,многосекторни,13
27,всестранен,10
20,основе,6
106,репатриране,11
115,комбинирани,11
563,биогоривата,11
104,складове,8
51,транспонира,11
2,задс,4
3,акцизната,9
28,биодизел,8
157,кн,2
37,биоетанол,9
9,лв,2
37,литра,5
1,пзр,3
8,нулевата,8
3,рб,2
2,нотифицирала,12
162,българското,11
39,изразила,8
16,повдигнала,10
158,някакви,7
171,мемориал,8
71,тв,2
448,мисълта,7
116,олег,4
116,орлов,5
162,сергей,6
41,ковальов,8
39,людмила,7
47,алексеева,9
22,допринесем,10
11,кръговрата,10
7,издигнем,8
12,следваме,8
87,мислите,7
16,стигнем,7
190,удовлетворение,14
180,носителите,10
2,"мемориал""олег",13
64,номинацията,11
71,репресия,8
5,глобен,6
14,наредено,8
104,клевета,7
100,чечения,7
11,рамзан,6
17,кадиров,7
53,обвинява,8
15,чеченската,10
17,активистка,10
89,наталия,7
46,естемирова,10
27,ингушетия,9
18,бит,3
9,заплашван,9
2,захвърлен,9
9,инициативна,11
66,ссср,4
25,инициаторите,12
84,авторитарните,13
41,борис,5
14,елцин,5
17,бомбените,9
77,атентати,8
2,гчиято,6
4,парализирана,12
11,гонения,7
2,михайловна,10
15,хелзинкска,10
47,арестуваните,12
141,дисиденти,9
22,обективното,11
29,комунистическата,16
23,отстранена,10
81,редактор,8
42,списание,8
4,георгий,7
4,сатаров,7
3,общоруския,10
172,конгрес,7
18,кремъл,6
8,националистическата,19
142,масовото,8
36,депортиране,11
11,грузинци,8
62,чужденци,8
9,уличните,8
166,руския,6
30,известния,9
33,физик,5
108,нобелова,8
177,почит,5
32,потисничеството,15
43,несправедливостта,17
184,-годишнината,12
12,диплом,6
424,интервю,7
246,tv,2
100,swf,3
90,embedplayerswfvid,17
30,bc,2
1,fdfaf&cid,9
43,cdedcf,6
43,fbfbd&lang,10
87,bg&bitrate=&loop,16
95,off&autoplay,12
95,off&startvolume,15
95,medium&showtitle,16
95,on&showbottom,13
47,staticdisplaydolanguage,23
5,http//wwwmemoru,15
84,indexhtm,8
22,mltpdf,6
97,mltmp,5
81,спорните,8
17,залогът,7
12,помолихме,9
67,обяснят,7
129,представляваща,14
222,екр,3
61,внесоха,7
13,опонентите,10
96,смятате,7
27,започвайки,10
16,преминаха,9
37,революциите,11
500,арабската,9
198,пролет,6
2,справдливата,12
60,катастрофални,13
249,опасно,6
144,спекулациите,12
39,спечелил,8
2,мароканците,11
38,революции,9
25,земеделци,9
38,спечелят,8
3,мароканска,10
6,шепа,4
96,ефектът,7
15,пропусне,8
47,играч,5
53,наш,3
23,съсед,5
28,погледнато,10
156,смятам,6
24,приемаме,8
338,меркосур,8
62,/meps,5
2,bg//cristiana_muscardinihtml,28
2,bg//josé_bovéhtml,17
178,motion,6
24,rc--,4
138,осмата,6
50,стратегическият,15
93,провела,7
61,многостранност,14
26,нововъзникваща,14
154,постигнала,10
6,наброяваща,10
54,потенциалният,13
64,спадне,6
97,ключовото,9
4,англо,5
1,говорящ,7
4,експоненциалното,16
23,достигайки,10
59,рестриктивни,12
22,южноазиатската,14
8,saarc,5
147,asean,5
181,непал,5
322,шри,3
322,ланка,5
310,мирното,7
85,поредицата,10
5,липсвала,8
575,лидерите,8
4,vishwa,6
4,hindu,5
3,parishad,8
71,заявили,7
392,горивата,8
152,свикването,10
92,поставиха,9
104,значимо,7
16,ревизиран,9
25,аналог,6
31,смислен,7
46,съдържателен,12
66,кръгла,6
176,преговарящите,13
7,основатели,10
15,включвали,9
15,подкопано,9
110,протекционизъм,14
102,подновят,8
101,обявеното,9
210,корабоплаването,15
64,засилило,8
149,авиация,7
309,индустрията,11
71,обявление,9
190,потенциалната,13
77,възобновят,10
166,джаму,5
41,отне,4
50,изнасилванията,14
4,кандхамал,9
46,църквата,8
8,пострадала,10
11,селищата,8
73,съдени,6
7,бихар,5
8,бедствените,11
59,реки,4
54,бомби,5
4,джайпур,7
35,бомбени,7
7,бича,4
113,неутрални,9
210,certainty,9
55,neutrality,10
12,нееднакво,9
12,необлагаеми,11
108,stress,6
514,operators,9
197,застраховането,14
118,агент,5
18,агентът,7
196,застрахователен,15
17,предхождат,10
82,clarifies,9
81,exemption,9
64,mediation,9
101,comparison,10
177,contract,8
28,absolutely,10
658,clarification,13
56,brings,6
57,similarly,9
132,broad,5
106,explicitly,10
3,eliminates,10
31,applicability,13
61,покупките,9
10,обложени,8
239,предоставяните,14
14,облагаемата,11
19,ideally,7
214,vat,3
128,contained,9
93,ambitious,9
27,topic,5
52,relates,7
34,sovereignty,11
23,preamble,8
159,degree,6
28,harmonization,13
1,econfin,7
287,too,3
18,insert,6
264,makes,5
31,adopts,6
19,prevents,8
36,fragmentation,13
27,презастраховане,15
38,reinsurance,11
1,latus,5
1,sensus,6
40,systematically,14
118,simply,6
32,preserving,10
11,abolishing,10
42,turnover,8
94,sales,5
170,germany,7
12,creditor,8
169,collection,10
134,administration,14
2,receivables,11
21,taxable,7
15,ancillary,9
52,supplies,8
935,деривати,8
17,derivatives,11
48,irrespective,12
90,assets,6
29,transaction,11
69,leads,5
5,самостойно,10
6,необлагаемата,13
9,материализиране,15
35,exempt,6
49,expressly,9
1,coinsurance,11
17,pooling,7
206,types,5
177,categories,10
366,risks,5
23,търгуеми,8
8,учредяващ,9
2,broadens,8
840,means,5
235,real,4
12,estate,6
28,pension,7
42,стокови,7
140,опции,5
81,ca,2
64,inserted,8
4,derivative,10
11,encompasses,11
22,settled,7
29,whatever,8
11,commodities,11
362,посредник,9
58,заплатени,9
4,самостоен,9
670,посредници,10
112,посредниците,12
368,контрагенти,11
24,диверсифициран,14
62,forces,6
33,managers,8
65,invest,6
53,investors,9
63,restrictive,11
18,commonly,8
200,paper,5
7,execute,7
115,collective,10
147,schemes,7
147,created,7
74,distortion,10
22,eliminated,10
2,тактическото,12
20,консултантските,15
143,advisory,8
7,advisor,7
3,advising,8
36,manager,7
169,accordingly,11
7,exempting,9
113,advice,6
28,eventually,10
65,charged,7
14,investor,8
83,exists,6
42,bb,2
26,задължените,11
64,задължено,9
166,другаде,7
202,enforcement,11
134,sharing,7
52,really,6
16,hoped,5
427,aspects,7
87,changing,8
53,resident,8
19,трансферно,10
211,ценообразуване,14
94,корекциите,10
61,оборота,7
67,banking,7
5,deductible,10
8,numerical,9
275,analysis,8
56,survey,6
188,customers,9
106,advantage,9
152,modification,12
128,regime,6
13,magnitude,9
43,tend,4
6,outsourced,10
1,waging,6
135,rise,4
94,supporting,10
30,attributed,10
14,lifting,7
75,update,6
14,realities,9
47,piece,5
32,virtually,9
41,decades,7
4,insurances,10
102,precise,7
59,never,5
4,spelled,7
6,consisted,9
169,mainly,6
7,impossibility,13
400,establishing,12
140,amounts,7
23,generating,10
70,unacceptable,12
141,accounting,10
116,fiscal,6
22,inherent,8
6,taxing,6
10,counterpart,11
48,input,5
60,generated,9
24,recovered,9
75,becomes,7
5,recoverable,11
35,embedded,8
17,hidden,6
27,locally,7
140,structures,10
10,nationally,10
28,focusing,8
21,supplying,9
17,landscape,9
101,changed,7
17,dramatically,12
89,features,8
56,evolution,9
70,trend,5
63,consolidation,13
445,growth,6
35,outsourcing,11
93,globalisation,13
540,plan,4
10,fsap,4
27,dismantling,11
240,integration,11
144,whilst,6
66,encouraging,11
98,industries,10
126,exposure,8
3,absorb,6
244,benefits,8
179,resulting,9
28,gains,5
46,raises,6
177,allowing,8
20,modernise,9
39,obsolete,8
52,unclear,7
62,creates,7
81,uncertainty,11
29,intervene,9
138,adapted,7
3,contemplated,12
48,originally,10
1,--to,4
350,put,3
1,words--,7
9,neglect,7
7,judgements,10
130,determine,9
246,rates,5
55,discretion,10
12,illustrate,10
3,disparity,9
43,bureau,6
30,showing,7
218,recovery,8
27,varied,6
30,notwithstanding,15
63,prepare,7
168,figures,7
161,actual,6
8,receipts,8
10,attributable,12
54,borne,5
2,foregone,8
137,though,6
16,apparently,10
104,half,4
14,responded,9
277,reform,6
89,administrations,15
148,achieving,9
58,foundations,11
48,modernisation,13
361,currently,9
29,estonia,7
122,availability,12
124,today,5
58,potentially,11
1,distortive,10
279,comments,8
126,generation,10
111,factor,6
48,legislator,10
58,bear,4
1,deductibility,13
10,compensating,12
390,reduction,9
43,passed,6
38,correctly,9
5,warns,5
42,constraints,11
51,spread,6
43,saving,6
2,unevenly,8
100,entire,6
22,client,6
90,welcomed,8
226,definitions,11
3,awaited,7
152,ensured,7
95,strict,6
36,exemptions,10
3,narrower,8
17,thoroughly,10
4,prudence,8
33,widespread,10
105,bearing,7
82,reliable,8
60,accurate,8
217,come,4
11,premium,7
196,crucial,7
86,details,7
123,left,4
51,fee,3
135,outcome,7
57,depend,6
79,indicated,9
332,adopt,5
17,confirms,8
74,safeguards,10
22,disagreement,12
115,revenue,7
13,inputs,6
29,accrue,6
138,provider,8
36,opposed,7
2,imbalanced,10
178,distribution,12
64,analyse,7
149,guntars,7
66,poul,4
65,nyrup,5
70,eleonora,8
189,lo,2
114,curto,5
45,ръстът,6
50,спадна,6
3,престана,8
24,резултатен,10
11,коректни,8
8,доказуеми,9
119,създадените,11
2,разсеяни,8
21,адаптивността,13
172,партньорствата,14
108,институционалния,16
65,преустройство,13
16,резултатно,10
272,рецесия,7
335,кредитите,9
41,няколкократно,13
3,изтъквана,9
117,ускорено,8
128,администрирането,16
10,отбелязаните,12
6,ограничаващите,14
13,br,2
58,ро,2
30,препрограмиране,15
77,лоста,5
92,неизпълнените,13
80,нужна,5
5,посочваха,9
10,периметъра,10
217,стандартните,12
32,пригодено,9
15,помолен,7
1,бягал,5
59,същински,8
36,предприет,9
101,биляна,6
93,илиева,6
209,раева,5
37,glenn,5
64,bedingfield,11
87,maddalena,9
124,calia,5
16,gustaf,6
71,автобиография,13
89,ans,3
133,роден,5
14,бакалавърска,12
76,кабинета,8
41,шведската,9
713,конфедерация,12
19,шведските,9
136,ид,2
2,siab,4
475,строителни,10
94,направление,11
63,щаб,3
50,говорител,9
24,главнокомандващ,15
64,студентски,10
7,sfs,3
85,управителни,11
44,правителствения,15
40,умерените,9
2,riksbank,8
2,birka,5
3,energi,6
5,svenska,7
2,bostäder,8
2,locum,5
53,академията,10
5,sveriges,8
172,radio,5
261,бях,3
64,работя,6
17,започнах,8
7,поех,4
22,очаквам,7
149,нестабилни,10
34,дам,3
19,продължа,8
199,палестинците,12
5,сътруднича,10
14,стремя,6
2,опитам,6
4,подобря,7
9,следвам,7
52,набелязване,11
62,несвързани,10
54,досегашното,11
106,загрижени,9
175,отделени,8
108,изваждане,9
31,есен,4
88,разпределените,14
37,спомогнали,10
3,припокривали,12
39,игналина,8
97,блока,5
30,бохунице,8
293,затварянето,11
79,променена,9
20,отсрочено,9
194,широкообхватна,14
314,затворите,9
165,стокхолмската,13
235,затворниците,12
32,досъдебното,11
4,илюстриращо,11
10,запълненост,11
19,пренаселеност,13
374,неправомерно,12
9,авторката,9
43,желала,6
71,образувани,10
46,сейшелите,9
105,сейшели,7
83,нпр,3
199,обновената,10
188,лисабонска,10
42,солиден,7
50,преодоляват,11
126,стоковите,9
164,глобализация,12
312,средносрочна,12
39,движещата,9
17,уникалното,10
145,конкурентно,11
45,разширяванията,14
10,микроикономически,17
301,превръщане,10
2,съзидателната,13
94,ускорена,8
43,ръководено,10
36,диспропорции,12
14,съвкупното,10
9,инфлационният,13
49,продължителната,15
13,здравата,8
69,отваря,6
46,издръжливостта,14
43,помогнали,9
221,сътресения,10
78,съпътствано,11
69,темпът,6
70,бързите,7
105,кредитирането,13
2,стратезите,10
100,вредят,6
421,фискална,8
319,фискалната,10
3,основаващият,12
167,ефективният,11
89,разходване,10
156,частното,8
293,държи,5
296,консолидация,12
11,отключи,7
11,външнополитическата,19
11,хомогенен,9
106,пасивно,7
75,приспособява,12
9,моделира,8
272,трансатлантическите,19
85,протекционизма,14
25,динамизъм,9
9,кръговете,9
42,взаимовръзките,14
18,базираща,8
233,възобновяемата,14
567,възобновяема,12
9,циклично,8
72,изместването,12
100,облагането,10
52,черната,7
30,разпокъсани,11
108,контролирано,12
593,индустрии,9
117,съживяване,10
148,държавното,10
298,осъвременява,12
17,новаторския,11
30,творческото,11
4,себеизразяване,14
4,рентабилното,12
114,частната,8
54,продуктивността,15
22,доближаване,11
256,посрещнат,9
103,изолацията,10
47,нискоквалифицираните,20
6,уравновесят,11
184,имиграционна,12
416,недостига,9
62,миграционна,11
44,епоха,5
299,миграционните,13
66,успехите,8
31,видимото,8
88,мобилизация,11
35,циклични,8
25,поверяват,9
393,повишена,8
80,реформират,10
227,петата,6
28,пренасочат,10
4,перата,6
71,пакетите,8
57,насърчавайки,12
37,приспособимостта,16
31,поощрят,7
282,тенденцията,11
310,изместване,10
23,придобивките,12
78,възвращаемост,13
124,ценовата,8
30,наблягат,8
7,несиметрични,12
35,съизмеримо,10
354,междинни,8
82,пчп,3
6,елитните,8
7,микрозаеми,10
57,децентрализацията,17
11,разходоефективен,16
1,предзвикателството,18
114,покачването,11
277,алтернативните,14
19,класическите,12
494,балансиран,10
33,ресурсна,8
30,отвореността,12
35,навън,5
134,доизграждането,14
420,трансатлантическия,18
7,upswing,7
261,economy,7
5,saw,3
4,picked,6
110,almost,6
6,turmoil,7
1,slowdown,8
67,substantially,13
1,downside,8
121,latest,6
19,outlook,7
1,deceleration,12
50,renewed,7
250,published,9
41,confirm,7
2,bepg,4
294,integrated,10
35,benchmark,9
33,yearly,6
194,stability,9
5,consultants,11
44,evaluated,9
247,conclusions,11
1,reconfirmation,14
31,acknowledges,12
217,implemented,11
54,stronger,8
101,emphasis,8
26,investing,9
12,modernising,11
343,labour,6
109,undertaken,10
244,equal,5
46,determination,13
6,underlining,11
53,macro,5
114,emphasises,10
37,outstanding,11
10,fundamentals,12
36,solid,5
3,withstand,9
13,gravity,7
133,next,4
97,cycle,5
55,shift,5
186,follow,6
170,surveillance,12
205,governance,10
44,summer,6
429,body,4
82,assessing,9
16,analysing,9
75,drafting,8
5,ensuing,7
103,reflected,9
16,entitlement,11
136,alfonso,7
241,стремеж,7
378,regi//,6
3,pellegrin,9
1,csil,4
28,общоприложими,13
179,съдокладчици,12
327,застраховка,11
148,lt,2
44,кохезионният,12
18,консултативното,15
126,едностранното,13
30,прищина,7
8,междупарламентарната,20
1187,балкани,7
71,мнтбю,5
119,солун,5
16,възобновения,12
28,заслугите,9
10,конструктивните,15
43,дълготрайна,11
114,сръбското,9
35,безвизовия,10
412,ипп,3
7,нецентрализирани,16
66,предприсъединителната,21
307,генералната,11
18,възобновен,10
77,постепенен,10
202,успешен,7
94,дълготраен,10
54,косовските,10
73,сърби,5
5,разформирова,12
68,сръбската,9
10,многоетнически,14
9,ибър,4
22,косовски,8
14,маргинализирането,17
31,неизвестност,12
246,изчезнали,9
120,конфликтът,10
101,издирване,9
124,катализатор,11
99,добросъседски,13
29,обхватно,8
75,сараево,7
56,западни,7
15,залавянето,10
36,екстрадицията,13
32,възприето,9
7,убедителното,12
132,изпълнен,8
55,сръбския,8
25,жестокостите,12
10,тадич,5
8,вуковар,7
14,поднесе,7
73,извинение,9
138,клането,7
4,овчара,6
158,импулс,6
36,професионализма,15
10,езерото,7
2,перучац,7
26,правосъдната,12
69,енергични,9
2,неназначените,13
66,обжалват,8
17,политизирането,14
15,проектозакони,13
46,чакащи,6
36,невиновност,11
3,знакови,7
18,слагането,9
8,съобразността,13
3,сигнализирани,13
35,подаващи,8
56,правораздаването,16
3,порочната,9
5,правоприлагаща,14
109,неутралността,13
6,лустрация,9
153,подобрената,11
76,прокурорите,11
19,носеща,6
2,презокеанската,14
113,народното,9
2,противоконституционната,23
83,празни,6
205,мандати,7
54,произволното,12
106,възможната,10
20,областно,8
177,общините,8
12,прешево,7
7,буяновац,8
4,медведжа,8
12,полемиката,10
25,съпътстваща,11
53,приватизацията,14
8,всекидневника,13
2,večernje,8
4,novosti,7
4,нападките,9
59,сръбски,7
91,съсредоточаването,17
154,саморегулиране,14
41,етичния,7
3,областна,8
31,войводина,9
20,албанското,10
4,гръмка,6
7,националистична,15
9,сепаратистка,12
11,сърбите,7
4,босненското,11
3,буневското,10
54,румънското,10
50,подготвителния,14
240,учредяване,10
300,гарантираните,13
4,босненския,10
2,босненците,10
50,тревогата,9
12,санджак,7
26,антидискриминационното,22
47,събиранията,11
57,гей,3
15,парад,5
21,толерантно,10
11,многообразно,12
18,парада,6
8,съпътствали,11
21,замесените,10
6,беляза,6
2,радикалност,11
12,житейските,10
8,снабдят,7
59,трудното,8
99,възобнови,9
15,бежанския,9
57,възпрепятстващи,15
68,изпълнявана,11
282,сдруженията,11
117,лгбт,4
6,би-,3
3,recom,5
59,осъзнаване,10
79,помиряване,10
81,съвременното,12
132,ниския,6
43,университетско,14
84,болонския,9
45,разширеното,11
152,призивите,9
3,неубедителността,16
9,нередовния,10
287,консултативна,13
48,законотворчеството,18
24,пренаселеността,15
13,пагубните,9
90,неотдавнашния,13
22,позитивна,9
60,монополи,8
15,монополите,10
5,завербуване,11
273,коридор,7
28,дунавската,10
48,незадоволителното,17
78,транспонирани,13
131,привежда,8
248,заподозрени,11
9,демаркацията,12
17,балканския,10
159,приетото,8
23,дебелото,8
23,черво,5
66,срещаните,9
114,заболяването,12
5,заболяват,9
2,коварната,9
50,белите,6
32,дробове,7
2,гърдите,7
209,профилактиката,14
151,британската,11
19,liz,3
136,преодолени,10
1,изумяващи,9
1,заболява,8
49,умира,5
277,заболяване,10
15,причинителите,13
135,избегнати,9
8,тютюнът,7
19,канцерогенните,14
1,закономерността,15
380,химически,9
10,пренебрегне,11
1,епидемичните,12
51,ирландската,11
1,doyleенп,8
181,човешката,9
4,хормонална,10
