"","language","eta","psi","omega","t"
"468","Italian",0.972082177490312,0.87342737614926,0.806283478788405,256
"469","Italian",0.964725163275246,0.878054634312597,0.782784597507229,512
"470","Italian",0.952212144917403,0.866942667954531,0.706930976739258,1024
"471","Italian",0.938153577629993,0.855014251762035,0.621629961629866,2048
"472","Italian",0.92037374250502,0.838915558978905,0.530575684601391,4096
"473","Italian",0.89866706755807,0.819592361662756,0.448554718536151,8192
"474","Italian",0.872627533779252,0.798660488533784,0.383611230185129,16384
"475","Italian",0.84266174438618,0.776602253307222,0.333359714723677,32768
"476","Italian",0.811296898172104,0.757255145400391,0.29735701546691,65536
"477","Italian",0.778730918484886,0.739716291079997,0.267457891167782,131072
"478","Italian",0.747285961496189,0.725333144076021,0.242126692184124,262144
"479","Italian",0.716752232444759,0.713135148926326,0.22222542818999,524288
"480","Italian",NA,NA,NA,1048576
"481","Italian",NA,NA,NA,2097152
"482","Italian",NA,NA,NA,4194304
"483","Italian",NA,NA,NA,8388608
"484","Georgian",0.99890191115352,0.678589585534812,0.583333333333333,8
"485","Georgian",0.998190888969614,0.757253374650881,0.769516941391941,16
"486","Georgian",0.996820691503693,0.804277376581899,0.832347942932456,32
"487","Georgian",0.993213732059679,0.766100278954308,0.76137865508738,64
"488","Georgian",0.986582182346164,0.737803004943897,0.626788527944278,128
"489","Georgian",0.977925264506695,0.711474126210908,0.56710781469011,256
"490","Georgian",0.965845300453421,0.678000266637407,0.51181627662802,512
"491","Georgian",0.94929105019152,0.645054357162806,0.446116451331644,1024
"492","Georgian",0.928094889482815,0.606948640963823,0.372425131625385,2048
"493","Georgian",0.901461021557609,0.570075282517003,0.305850988876685,4096
"494","Georgian",0.869249708336048,0.53546921531531,0.256397288724093,8192
"495","Georgian",NA,NA,NA,16384
"496","Georgian",NA,NA,NA,32768
"497","Georgian",NA,NA,NA,65536
"498","Georgian",NA,NA,NA,131072
"499","Georgian",NA,NA,NA,262144
"500","Georgian",NA,NA,NA,524288
"501","Georgian",NA,NA,NA,1048576
"502","Georgian",NA,NA,NA,2097152
"503","Georgian",NA,NA,NA,4194304
"504","Georgian",NA,NA,NA,8388608
"505","Kinyarwanda",0.999896193771626,0.987719298245614,0.925925925925926,8
"506","Kinyarwanda",0.998262840357939,0.868871166540296,0.817510750119446,16
"507","Kinyarwanda",0.994725493787042,0.746956234695941,0.73413649120865,32
"508","Kinyarwanda",0.990052487300316,0.734742424851649,0.742355874648927,64
"509","Kinyarwanda",0.982141713738906,0.724656689412918,0.730000747693263,128
"510","Kinyarwanda",0.969875253498962,0.706716069169294,0.673801221743835,256
"511","Kinyarwanda",0.954608122184893,0.699361155724808,0.637119124498164,512
"512","Kinyarwanda",0.937525148534272,0.691682321286087,0.59076011470513,1024
"513","Kinyarwanda",0.917473536153905,0.681945810311981,0.536046401664938,2048
"514","Kinyarwanda",0.893797841345743,0.670552837091856,0.491096064713629,4096
"515","Kinyarwanda",0.866260706475896,0.656753410421914,0.457171595896236,8192
"516","Kinyarwanda",0.835732559294797,0.645479640418556,0.432245805361395,16384
"517","Kinyarwanda",0.804221969773556,0.638094195345637,0.410921954313383,32768
"518","Kinyarwanda",0.771566379655151,0.632419002087879,0.389434430507679,65536
"519","Kinyarwanda",0.73909111316295,0.628905152231806,0.36721672553058,131072
"520","Kinyarwanda",0.705470236251867,0.625805989498827,0.339690359828254,262144
"521","Kinyarwanda",0.671620663270911,0.623028837759391,0.306143413872357,524288
"522","Kinyarwanda",0.637598770960654,0.619661898890881,0.26905255650378,1048576
"523","Kinyarwanda",NA,NA,NA,2097152
"524","Kinyarwanda",NA,NA,NA,4194304
"525","Kinyarwanda",NA,NA,NA,8388608
"526","Kirghiz",0.999071163675377,0.806836681882071,0.740740740740741,8
"527","Kirghiz",0.997935478148349,0.751273044302734,0.698031135531135,16
"528","Kirghiz",0.993851870730522,0.617218989952992,0.597582169416539,32
"529","Kirghiz",0.989665577054072,0.607518785801148,0.611310800441869,64
"530","Kirghiz",0.981645893924805,0.625181601140155,0.599079925497945,128
"531","Kirghiz",0.971272356148864,0.646534532424846,0.577844366329971,256
"532","Kirghiz",0.957836692590189,0.652230497041992,0.548756852770464,512
"533","Kirghiz",0.938228879640913,0.639577811245286,0.501510240401332,1024
"534","Kirghiz",0.914185445821248,0.621237979776261,0.44959435883338,2048
"535","Kirghiz",0.886761907937226,0.605363268249752,0.394840301506004,4096
"536","Kirghiz",0.85569001038537,0.589783321526933,0.338375408654188,8192
"537","Kirghiz",0.822430371071408,0.574344545612703,0.283594581093132,16384
"538","Kirghiz",0.792552123381707,0.563811768539587,0.239588123642556,32768
"539","Kirghiz",NA,NA,NA,65536
"540","Kirghiz",NA,NA,NA,131072
"541","Kirghiz",NA,NA,NA,262144
"542","Kirghiz",NA,NA,NA,524288
"543","Kirghiz",NA,NA,NA,1048576
"544","Kirghiz",NA,NA,NA,2097152
"545","Kirghiz",NA,NA,NA,4194304
"546","Kirghiz",NA,NA,NA,8388608
"547","Latvian",0.99874335868102,0.848026449792414,0.666666666666667,8
"548","Latvian",0.994715756544092,0.775183431109255,0.678644272394272,16
"549","Latvian",0.990000241809889,0.762054608043787,0.702285201451889,32
"550","Latvian",0.982055495500476,0.772677812937907,0.715971304225596,64
"551","Latvian",0.973892085968701,0.78887529697439,0.718158455676123,128
"552","Latvian",0.964026377218985,0.811861308392267,0.736578072747466,256
"553","Latvian",0.953578383573786,0.824210241715226,0.7168826088222,512
"554","Latvian",0.940425396823393,0.825126484327107,0.669573252930782,1024
"555","Latvian",0.926582659662717,0.823274364500286,0.599284140237941,2048
"556","Latvian",0.909157280434128,0.813934565360364,0.516718385849092,4096
"557","Latvian",0.887410199882919,0.79900992467447,0.432162787668065,8192
"558","Latvian",0.862128229071309,0.781607618413214,0.358323616105948,16384
"559","Latvian",NA,NA,NA,32768
"560","Latvian",NA,NA,NA,65536
"561","Latvian",NA,NA,NA,131072
"562","Latvian",NA,NA,NA,262144
"563","Latvian",NA,NA,NA,524288
"564","Latvian",NA,NA,NA,1048576
"565","Latvian",NA,NA,NA,2097152
"566","Latvian",NA,NA,NA,4194304
"567","Latvian",NA,NA,NA,8388608
"568","Maltese",0.998447499012921,0.878979126285517,0.784615384615385,8
"569","Maltese",0.99425006635816,0.779916325702997,0.760588014470002,16
"570","Maltese",0.992209032374797,0.806938925340148,0.792198182498,32
"571","Maltese",0.983693799819286,0.794664661708458,0.749467782394778,64
"572","Maltese",0.972731069204672,0.788024995380043,0.709603844212372,128
"573","Maltese",0.956418152884054,0.779403476640088,0.662527623829697,256
"574","Maltese",0.935857924396143,0.764373932432878,0.61550172121127,512
"575","Maltese",0.911305148414952,0.751636364115386,0.55999095146072,1024
"576","Maltese",0.88369169175846,0.735280994512503,0.499180687031782,2048
"577","Maltese",0.853939333543079,0.72190563186019,0.436641345104189,4096
"578","Maltese",0.821982542946328,0.709264623653466,0.382558224105146,8192
"579","Maltese",0.788224732030889,0.696468039095483,0.330333353738643,16384
"580","Maltese",0.754549953326626,0.684700880555668,0.282399190174677,32768
"581","Maltese",NA,NA,NA,65536
"582","Maltese",NA,NA,NA,131072
"583","Maltese",NA,NA,NA,262144
"584","Maltese",NA,NA,NA,524288
"585","Maltese",NA,NA,NA,1048576
"586","Maltese",NA,NA,NA,2097152
"587","Maltese",NA,NA,NA,4194304
"588","Maltese",NA,NA,NA,8388608
"589","Mongolian",0.999028288165276,0.735184051166905,0.833333333333333,8
"590","Mongolian",0.997229824456552,0.635673413967991,0.660119047619048,16
"591","Mongolian",0.994389162519878,0.678454119485275,0.732619924054852,32
"592","Mongolian",0.990768503483098,0.699459904213432,0.741043014900807,64
"593","Mongolian",0.984085978410019,0.69757847870195,0.673858283181743,128
"594","Mongolian",0.976026893486544,0.71018369626099,0.622568052391784,256
"595","Mongolian",0.965237521820754,0.708591396748525,0.559572982733726,512
"596","Mongolian",0.951924874123539,0.698547940919127,0.52143817314607,1024
"597","Mongolian",0.93410813387503,0.681538650866085,0.487014187226427,2048
"598","Mongolian",0.9123082897442,0.665125684303243,0.4552324142646,4096
"599","Mongolian",0.887471320238669,0.651793967530795,0.420787347979267,8192
"600","Mongolian",0.858972727286045,0.637926504396141,0.381012438630222,16384
"601","Mongolian",0.829808656228401,0.627915388719897,0.341189140699089,32768
"602","Mongolian",0.80295228064258,0.620987629650102,0.298564500911106,65536
"603","Mongolian",NA,NA,NA,131072
"604","Mongolian",NA,NA,NA,262144
"605","Mongolian",NA,NA,NA,524288
"606","Mongolian",NA,NA,NA,1048576
"607","Mongolian",NA,NA,NA,2097152
"608","Mongolian",NA,NA,NA,4194304
"609","Mongolian",NA,NA,NA,8388608
"610","Dutch",0.996466158721551,0.825924224546426,0.71547619047619,8
"611","Dutch",0.993073436814903,0.825755938649022,0.732992034273284,16
"612","Dutch",0.988595303022135,0.85214021429247,0.761945732203484,32
"613","Dutch",0.983192046211572,0.881592489408931,0.780998023409639,64
"614","Dutch",0.978440663841095,0.8981306686094,0.795206921386502,128
"615","Dutch",0.970678219009333,0.900450948571292,0.796811575347037,256
"616","Dutch",0.960011252658915,0.896857680490782,0.769510353747379,512
"617","Dutch",0.948720288950022,0.892164182512551,0.711253407044198,1024
"618","Dutch",0.931043937684653,0.878339504705134,0.622864676747899,2048
"619","Dutch",0.90742907319879,0.859546652727126,0.52691118056958,4096
"620","Dutch",0.877924668453411,0.838868562426611,0.443005578825998,8192
"621","Dutch",0.840812563193163,0.814471538998165,0.36301749205145,16384
"622","Dutch",0.802758491442872,0.792931079001159,0.303972057870727,32768
"623","Dutch",0.769808970658428,0.776777859171382,0.266325751184388,65536
"624","Dutch",0.754900728181015,0.773178109791102,0.257932513286027,131072
"625","Dutch",0.753920971646728,0.779198781588165,0.277533558328579,262144
"626","Dutch",NA,NA,NA,524288
"627","Dutch",NA,NA,NA,1048576
"628","Dutch",NA,NA,NA,2097152
"629","Dutch",NA,NA,NA,4194304
"630","Dutch",NA,NA,NA,8388608
"631","Oriya",0.998764646735149,0.747784374462227,0.619047619047619,8
"632","Oriya",0.996366895684897,0.602365296252057,0.60351966873706,16
"633","Oriya",0.984578368121921,0.540186854104141,0.554793482575499,32
"634","Oriya",0.975666309626808,0.618643861935501,0.611627827860128,64
"635","Oriya",0.964538441340993,0.681724677898911,0.602835213667408,128
"636","Oriya",0.948353741442554,0.686781484813203,0.554172355807528,256
"637","Oriya",0.931126196147381,0.695301977893886,0.503546705839168,512
"638","Oriya",0.910895287785303,0.699136619558715,0.470981202267334,1024
"639","Oriya",NA,NA,NA,2048
"640","Oriya",NA,NA,NA,4096
"641","Oriya",NA,NA,NA,8192
"642","Oriya",NA,NA,NA,16384
"643","Oriya",NA,NA,NA,32768
"644","Oriya",NA,NA,NA,65536
"645","Oriya",NA,NA,NA,131072
"646","Oriya",NA,NA,NA,262144
"647","Oriya",NA,NA,NA,524288
"648","Oriya",NA,NA,NA,1048576
"649","Oriya",NA,NA,NA,2097152
"650","Oriya",NA,NA,NA,4194304
"651","Oriya",NA,NA,NA,8388608
"652","Panjabi",0.991606384275343,0.464050891290418,0.3,8
"653","Panjabi",0.985041596908836,0.448588790673634,0.365242669362993,16
"654","Panjabi",0.968215681972073,0.363121516223143,0.291400054517221,32
"655","Panjabi",0.943057237978451,0.375268700330899,0.350501954131684,64
"656","Panjabi",NA,NA,NA,128
"657","Panjabi",NA,NA,NA,256
"658","Panjabi",NA,NA,NA,512
"659","Panjabi",NA,NA,NA,1024
"660","Panjabi",NA,NA,NA,2048
"661","Panjabi",NA,NA,NA,4096
"662","Panjabi",NA,NA,NA,8192
"663","Panjabi",NA,NA,NA,16384
"664","Panjabi",NA,NA,NA,32768
"665","Panjabi",NA,NA,NA,65536
"666","Panjabi",NA,NA,NA,131072
"667","Panjabi",NA,NA,NA,262144
"668","Panjabi",NA,NA,NA,524288
"669","Panjabi",NA,NA,NA,1048576
"670","Panjabi",NA,NA,NA,2097152
"671","Panjabi",NA,NA,NA,4194304
"672","Panjabi",NA,NA,NA,8388608
"673","Polish",0.99912014284992,0.898888002835371,0.748148148148148,8
"674","Polish",0.994119400744503,0.795925187535178,0.706913945267983,16
"675","Polish",0.989908610402006,0.795424608905953,0.756923084850798,32
"676","Polish",0.983975113670067,0.794501780467487,0.779679322191314,64
"677","Polish",0.977385009698302,0.816089078356596,0.798440150899729,128
"678","Polish",0.970915684583038,0.831091394200435,0.786103469399653,256
"679","Polish",0.962837227388721,0.834476775319192,0.746889853620808,512
"680","Polish",0.951958090283489,0.828410476121019,0.68700867237203,1024
"681","Polish",0.939315760957253,0.820311108537829,0.606086533912766,2048
"682","Polish",0.924309403398007,0.808570526204875,0.520779286784821,4096
"683","Polish",0.906208401956802,0.793519658169363,0.436331380113718,8192
"684","Polish",0.884130206581821,0.774404087766686,0.357595689516982,16384
"685","Polish",0.859200592585727,0.75371326943414,0.288313077407889,32768
"686","Polish",0.834799512303089,0.735655557366443,0.235984488243669,65536
"687","Polish",0.814071827015738,0.721582881685181,0.200137262342608,131072
"688","Polish",0.799275742006556,0.713020262173953,0.181885426454491,262144
"689","Polish",0.79237869309176,0.710393604419605,0.178438358402653,524288
"690","Polish",NA,NA,NA,1048576
"691","Polish",NA,NA,NA,2097152
"692","Polish",NA,NA,NA,4194304
"693","Polish",NA,NA,NA,8388608
"694","Portuguese",0.997939954117897,0.845100469416549,0.672619047619048,8
"695","Portuguese",0.992569742143553,0.795390335058751,0.714220282932645,16
"696","Portuguese",0.984236060351546,0.768599588145986,0.696864641889826,32
"697","Portuguese",0.974318722980664,0.807582544452798,0.746801868422928,64
"698","Portuguese",0.96493815339333,0.831369876065745,0.767886100435043,128
"699","Portuguese",0.954655418945942,0.845049624806552,0.739180498451402,256
"700","Portuguese",0.942385503580331,0.845746009065359,0.678036568791814,512
"701","Portuguese",0.92710997018344,0.83848303417336,0.599605958767872,1024
"702","Portuguese",0.909353916627066,0.829450896369895,0.534640828951079,2048
"703","Portuguese",0.889510473362749,0.818719744286981,0.472859287824198,4096
"704","Portuguese",0.866694197535601,0.807173564660538,0.418974855988751,8192
"705","Portuguese",0.841013033355946,0.793980149125101,0.367285742857789,16384
"706","Portuguese",0.814648553722891,0.781426749720313,0.319667989523904,32768
"707","Portuguese",0.790021706226771,0.771036393345303,0.279591888405456,65536
"708","Portuguese",0.769861480911118,0.763035337350533,0.245043205571768,131072
"709","Portuguese",0.761681866969826,0.760634364368634,0.235057313214937,262144
"710","Portuguese",NA,NA,NA,524288
"711","Portuguese",NA,NA,NA,1048576
"712","Portuguese",NA,NA,NA,2097152
"713","Portuguese",NA,NA,NA,4194304
"714","Portuguese",NA,NA,NA,8388608
"715","Romansh",0.999276837851519,0.934617150185331,0.821428571428571,8
"716","Romansh",0.997457623978958,0.900340842453426,0.824266072092159,16
"717","Romansh",0.993612926186305,0.860925744840498,0.818110818184244,32
"718","Romansh",0.988087467288664,0.8383908788906,0.782463304415827,64
"719","Romansh",0.981040449349295,0.848673623467908,0.771188065609864,128
"720","Romansh",0.974028616088917,0.862009554690996,0.762522365253262,256
"721","Romansh",0.962430914901252,0.856951135523142,0.725261423408692,512
"722","Romansh",0.946845094038988,0.844797842080416,0.669412646687216,1024
"723","Romansh",0.928967063911122,0.832028486524525,0.608143779627737,2048
"724","Romansh",0.907117459934849,0.817285283561418,0.544775572250085,4096
"725","Romansh",0.883727214863145,0.804474346341774,0.477686005647512,8192
"726","Romansh",0.857618380317118,0.790371167801198,0.411255014811814,16384
"727","Romansh",0.829159749326766,0.776163635192426,0.357237425760227,32768
"728","Romansh",NA,NA,NA,65536
"729","Romansh",NA,NA,NA,131072
"730","Romansh",NA,NA,NA,262144
"731","Romansh",NA,NA,NA,524288
"732","Romansh",NA,NA,NA,1048576
"733","Romansh",NA,NA,NA,2097152
"734","Romansh",NA,NA,NA,4194304
"735","Romansh",NA,NA,NA,8388608
"736","Romanian",0.994892333512424,0.61403173844792,0.488888888888889,8
"737","Romanian",0.990535120665459,0.64967583071754,0.599500924406406,16
"738","Romanian",0.980925834264272,0.681045713756225,0.635190968052047,32
"739","Romanian",0.965175497233711,0.661538988626697,0.612212623637001,64
"740","Romanian",0.944462795476927,0.685312095927796,0.620054329050265,128
"741","Romanian",0.924570609827467,0.70165441943507,0.61120194117988,256
"742","Romanian",0.90160533258628,0.711850847924618,0.585058394610216,512
"743","Romanian",0.87628299899556,0.711250394188071,0.53669747634222,1024
"744","Romanian",0.849400342237348,0.708460855482319,0.492346868315874,2048
"745","Romanian",0.821826888341098,0.704698808788181,0.444862206025115,4096
"746","Romanian",0.794839234986156,0.700629069210574,0.395992764650124,8192
"747","Romanian",0.768291634201499,0.697122126856031,0.348239097073024,16384
"748","Romanian",0.740347322520933,0.691681988927477,0.297319619428549,32768
"749","Romanian",NA,NA,NA,65536
"750","Romanian",NA,NA,NA,131072
"751","Romanian",NA,NA,NA,262144
"752","Romanian",NA,NA,NA,524288
"753","Romanian",NA,NA,NA,1048576
"754","Romanian",NA,NA,NA,2097152
"755","Romanian",NA,NA,NA,4194304
"756","Romanian",NA,NA,NA,8388608
"757","Russian",0.998961195690675,0.914061691679694,0.848484848484849,8
"758","Russian",0.997440349487055,0.888983888191664,0.8596547314578,16
"759","Russian",0.994376052420603,0.825405925267607,0.811078107743244,32
"760","Russian",0.987837871387178,0.804056685230825,0.788174115365585,64
"761","Russian",0.98099195701622,0.813951164053094,0.749123740091283,128
"762","Russian",0.970303023904566,0.797013894420142,0.684885878621941,256
"763","Russian",0.956174083119062,0.775709019769155,0.591659298306157,512
"764","Russian",0.938139432191361,0.751625413785249,0.505555729739083,1024
"765","Russian",0.916051120327405,0.726056378090181,0.42146083126124,2048
"766","Russian",0.891709782853355,0.702870147974735,0.358613871017407,4096
"767","Russian",0.865419133285883,0.682062911779579,0.305723734001981,8192
"768","Russian",0.836296830190608,0.660117727835562,0.254833593683032,16384
"769","Russian",0.8064763638459,0.640233095310721,0.21721677691904,32768
"770","Russian",0.777429021428669,0.623256914956737,0.18742579493005,65536
"771","Russian",0.751246885550355,0.61064186085855,0.167894663969271,131072
"772","Russian",0.730375588490416,0.603229818357043,0.158025733967228,262144
"773","Russian",0.71583344630429,0.599486289325987,0.153266671567481,524288
"774","Russian",NA,NA,NA,1048576
"775","Russian",NA,NA,NA,2097152
"776","Russian",NA,NA,NA,4194304
"777","Russian",NA,NA,NA,8388608
"778","Yakut",0.999744623655914,0.788216560509554,0.75,8
"779","Yakut",0.998729158867413,0.647858666082957,0.595238095238095,16
"780","Yakut",0.995411374678456,0.602516523187954,0.625697682196071,32
"781","Yakut",0.99051862416738,0.60138654521815,0.638281300088242,64
"782","Yakut",0.984973730878419,0.630475864522077,0.608241706681902,128
"783","Yakut",0.97643505697822,0.645827712317297,0.587241123866561,256
"784","Yakut",0.962840873830037,0.640095310531764,0.551901047468801,512
"785","Yakut",0.945894945983591,0.62981689938118,0.511920045812287,1024
"786","Yakut",0.923729356277757,0.616783685294887,0.473244220322782,2048
"787","Yakut",0.895463538484888,0.597946957456006,0.427007278643697,4096
"788","Yakut",0.863620793293008,0.584094494828594,0.396800573911216,8192
"789","Yakut",0.825553555409655,0.56671438445664,0.363882887141793,16384
"790","Yakut",NA,NA,NA,32768
"791","Yakut",NA,NA,NA,65536
"792","Yakut",NA,NA,NA,131072
"793","Yakut",NA,NA,NA,262144
"794","Yakut",NA,NA,NA,524288
"795","Yakut",NA,NA,NA,1048576
"796","Yakut",NA,NA,NA,2097152
"797","Yakut",NA,NA,NA,4194304
"798","Yakut",NA,NA,NA,8388608
"799","Slovenian",0.997630063922473,0.864062338008122,0.801587301587302,8
"800","Slovenian",0.994802278042609,0.808538255847729,0.734465534465534,16
"801","Slovenian",0.990808480990975,0.816048846351441,0.769274948701841,32
"802","Slovenian",0.984794350399248,0.824165062981866,0.764086475140507,64
"803","Slovenian",0.974195928021503,0.803014151496738,0.7232474263019,128
"804","Slovenian",0.960763832353324,0.791473132633208,0.689380502542604,256
"805","Slovenian",0.94568733544744,0.782141797185246,0.648241998646493,512
"806","Slovenian",0.929560552674276,0.775166463127866,0.574035514913027,1024
"807","Slovenian",0.911818559142996,0.765916603352439,0.500987556475885,2048
"808","Slovenian",0.89173792208422,0.7537255594945,0.430980603091065,4096
"809","Slovenian",0.868579895483699,0.738797360963313,0.366925916576758,8192
"810","Slovenian",0.843752304522408,0.723902343091333,0.314584728700496,16384
"811","Slovenian",NA,NA,NA,32768
"812","Slovenian",NA,NA,NA,65536
"813","Slovenian",NA,NA,NA,131072
"814","Slovenian",NA,NA,NA,262144
"815","Slovenian",NA,NA,NA,524288
"816","Slovenian",NA,NA,NA,1048576
"817","Slovenian",NA,NA,NA,2097152
"818","Slovenian",NA,NA,NA,4194304
"819","Slovenian",NA,NA,NA,8388608
"820","Spanish",0.998295783234123,0.925181695803392,0.781159420289855,8
"821","Spanish",0.994836410853335,0.880657872440871,0.780353038733123,16
"822","Spanish",0.989506514807891,0.863476970348444,0.799830100299639,32
"823","Spanish",0.984181181123303,0.878190252335979,0.815411109694167,64
"824","Spanish",0.979074197608002,0.894505485681179,0.839095434809004,128
"825","Spanish",0.971900570880609,0.896112463332977,0.818400606622226,256
"826","Spanish",0.961647535154998,0.888439094058921,0.73904423899918,512
"827","Spanish",0.9473270010557,0.870323009255267,0.628077970749306,1024
"828","Spanish",0.928933001960408,0.848198951629004,0.525384519706209,2048
"829","Spanish",0.906791873681804,0.823843696391876,0.449134590684249,4096
"830","Spanish",0.882615365455572,0.801862311347664,0.393989464974679,8192
"831","Spanish",0.854727767478373,0.779959534837028,0.344390919973597,16384
"832","Spanish",0.823584163585204,0.758317645491371,0.30047237326112,32768
"833","Spanish",0.789496641240652,0.737142848393625,0.262608459979398,65536
"834","Spanish",0.756348989741582,0.719688806190225,0.232937697601276,131072
"835","Spanish",0.723773016012532,0.704866639229686,0.208700908096605,262144
"836","Spanish",0.689966634091247,0.690727936765047,0.187562899585531,524288
"837","Spanish",0.655926138256474,0.677507597308877,0.167624630229762,1048576
"838","Spanish",NA,NA,NA,2097152
"839","Spanish",NA,NA,NA,4194304
"840","Spanish",NA,NA,NA,8388608
"841","Swedish",0.995169622526732,0.760912617325438,0.633333333333333,8
"842","Swedish",0.989170393531494,0.764720832223065,0.591238624612783,16
"843","Swedish",0.980259077136271,0.764093253705997,0.618620999146881,32
"844","Swedish",0.968938695704128,0.777483097463265,0.662581461052667,64
"845","Swedish",0.958791459345581,0.816867504075497,0.707698658935463,128
"846","Swedish",0.944072715372852,0.829426769977308,0.709595274790469,256
"847","Swedish",0.932165662651064,0.845733474340484,0.705087643165415,512
"848","Swedish",0.916445600325345,0.849818144763644,0.663075155461504,1024
"849","Swedish",0.900384289047891,0.851310854669717,0.600962086729308,2048
"850","Swedish",0.881279965007327,0.848099920771857,0.524786369066244,4096
"851","Swedish",0.858621839515499,0.841572739204489,0.449447694070214,8192
"852","Swedish",0.835751077971811,0.835421879342288,0.382712940738836,16384
"853","Swedish",0.814327993531681,0.829002777089702,0.327134419484268,32768
"854","Swedish",NA,NA,NA,65536
"855","Swedish",NA,NA,NA,131072
"856","Swedish",NA,NA,NA,262144
"857","Swedish",NA,NA,NA,524288
"858","Swedish",NA,NA,NA,1048576
"859","Swedish",NA,NA,NA,2097152
"860","Swedish",NA,NA,NA,4194304
"861","Swedish",NA,NA,NA,8388608
"862","Tamil",0.997686025464445,0.556882016693493,0.402777777777778,8
"863","Tamil",0.991647192404619,0.456623593058009,0.371455143785011,16
"864","Tamil",0.981578376074453,0.434714431534886,0.389668983121093,32
"865","Tamil",0.965572433566483,0.448855379197092,0.409097829697757,64
"866","Tamil",0.948246954746424,0.487091182250893,0.442343800828594,128
"867","Tamil",0.925401866520475,0.496562982440156,0.447719182246653,256
"868","Tamil",0.902125877374356,0.528313475498314,0.460516270126768,512
"869","Tamil",0.876610478095889,0.548638883900483,0.431916691092066,1024
"870","Tamil",0.85201353396265,0.560059173787702,0.367023181020688,2048
"871","Tamil",0.835562689965095,0.573729625622312,0.325564473763557,4096
"872","Tamil",NA,NA,NA,8192
"873","Tamil",NA,NA,NA,16384
"874","Tamil",NA,NA,NA,32768
"875","Tamil",NA,NA,NA,65536
"876","Tamil",NA,NA,NA,131072
"877","Tamil",NA,NA,NA,262144
"878","Tamil",NA,NA,NA,524288
"879","Tamil",NA,NA,NA,1048576
"880","Tamil",NA,NA,NA,2097152
"881","Tamil",NA,NA,NA,4194304
"882","Tamil",NA,NA,NA,8388608
"883","Tatar",0.999119087127232,0.793219066524151,0.666666666666667,8
"884","Tatar",0.998000063824182,0.65259986553106,0.616758241758242,16
"885","Tatar",0.994552096708426,0.593913671013292,0.595286825394177,32
"886","Tatar",0.989797413226733,0.592894168439691,0.611493695895928,64
"887","Tatar",0.984610905894485,0.63937295795267,0.632601187488531,128
"888","Tatar",0.976213782763986,0.663544234599323,0.622153323199589,256
"889","Tatar",0.965191319182401,0.670665204305976,0.592766468568299,512
"890","Tatar",0.951711463086878,0.670676499069464,0.566975556602507,1024
"891","Tatar",0.935407435183409,0.670393580499549,0.537011181762118,2048
"892","Tatar",0.916210271346266,0.665170984000818,0.495963934502421,4096
"893","Tatar",0.895431038436011,0.661222992787136,0.458491931411462,8192
"894","Tatar",0.872042392620061,0.655258555364176,0.419773264971385,16384
"895","Tatar",0.846484540463642,0.64752106332689,0.376936641763097,32768
"896","Tatar",0.821521179180947,0.641904800456749,0.337316156345611,65536
"897","Tatar",0.799380360177658,0.637832190303894,0.298251519844267,131072
"898","Tatar",NA,NA,NA,262144
"899","Tatar",NA,NA,NA,524288
"900","Tatar",NA,NA,NA,1048576
"901","Tatar",NA,NA,NA,2097152
"902","Tatar",NA,NA,NA,4194304
"903","Tatar",NA,NA,NA,8388608
"904","Turkish",0.998476170279415,0.746245816818171,0.595238095238095,8
"905","Turkish",0.995670853548889,0.649341518005583,0.654029304029304,16
"906","Turkish",0.991600626781874,0.609426480729354,0.610510392666833,32
"907","Turkish",0.986340825004974,0.66246546754014,0.644454536969689,64
"908","Turkish",0.978826830071304,0.702524081196481,0.639435558570589,128
"909","Turkish",0.966806447656491,0.709133108510075,0.608983222432869,256
"910","Turkish",0.952575537243735,0.702461705290594,0.55754274168112,512
"911","Turkish",0.933001480541471,0.682907036743501,0.480750865511012,1024
"912","Turkish",0.910157357500658,0.667766076591485,0.419700924978449,2048
"913","Turkish",0.881291207339944,0.64378281131113,0.356671038927507,4096
"914","Turkish",0.848224522596056,0.620682777322621,0.303808910584246,8192
"915","Turkish",0.814396970479763,0.601067346913895,0.258387660595389,16384
"916","Turkish",0.785179695154272,0.588171899574016,0.221331764632726,32768
"917","Turkish",0.771287757277084,0.585987328423278,0.205459281243004,65536
"918","Turkish",NA,NA,NA,131072
"919","Turkish",NA,NA,NA,262144
"920","Turkish",NA,NA,NA,524288
"921","Turkish",NA,NA,NA,1048576
"922","Turkish",NA,NA,NA,2097152
"923","Turkish",NA,NA,NA,4194304
"924","Turkish",NA,NA,NA,8388608
"925","Ukrainian",0.998208277286625,0.812450188944371,0.766666666666667,8
"926","Ukrainian",0.997113661254167,0.819026143633709,0.76510989010989,16
"927","Ukrainian",0.994577407218028,0.79202114099451,0.782552610111704,32
"928","Ukrainian",0.990869368102536,0.799280939269653,0.790132315946479,64
"929","Ukrainian",0.986238169147965,0.829677850471994,0.819686585600274,128
"930","Ukrainian",0.978188629902305,0.831713450893353,0.786609078946396,256
"931","Ukrainian",0.96910901064564,0.826827289971834,0.730785664992254,512
"932","Ukrainian",0.958098089314779,0.817006481448632,0.657676139680076,1024
"933","Ukrainian",0.944850513235904,0.803997114500941,0.576924232956838,2048
"934","Ukrainian",0.926850395144864,0.782809681995501,0.469849027066948,4096
